,time,631,1260,1305,1283,654,632,1306
0,0,20.9846182731998,42.494697764360254,0.0,0.0,0.0,0.0,0.0
1,1,20.53605164703056,42.496164925003804,0.0,0.0,0.0,0.0,0.0
2,2,20.09614990488815,42.50310101149316,0.0,0.0,0.0,0.0,0.0
3,3,19.665973562326315,42.51550021909191,0.0,0.0,0.0,0.0,0.0
4,4,19.246657025763028,42.53334172202861,0.0,0.0,0.0,0.0,0.0
5,5,18.839373826310037,42.55661065601469,0.0,0.0,0.0,0.0,0.0
6,6,18.44538771940951,42.58527724473381,47.11000935441805,0.0,0.0,0.0,0.0
7,7,18.066034503989044,42.619317766459545,46.818236654850516,0.0,0.0,0.0,0.0
8,8,17.70266029016703,42.65868855533795,46.5243452913643,0.0,0.0,0.0,0.0
9,9,17.356708311158883,42.70334698701176,46.228369118906464,0.0,0.0,0.0,0.0
10,10,17.029653939240262,42.75325153351437,45.93034487578283,0.0,0.0,0.0,0.0
11,11,16.722970065433103,42.808341179483755,45.63031231891468,0.0,0.0,0.0,0.0
12,12,16.43817140914635,42.86856147556604,45.32831436428733,0.0,0.0,0.0,0.0
13,13,16.17677664649348,42.93384915351791,45.02439723272438,0.0,0.0,0.0,0.0
14,14,15.940220672450934,43.00413235676546,44.71861527322784,0.0,0.0,0.0,0.0
15,15,15.729913356354018,43.079346152565975,44.411022001996166,0.0,0.0,0.0,0.0
16,16,15.54719155238051,43.15940210879532,44.101679543438394,0.0,0.0,0.0,0.0
17,17,15.393244585088368,43.24422923052566,43.79065919006181,0.0,0.0,0.0,0.0
18,18,15.26915177681552,43.33373856338012,43.478022059798896,0.0,0.0,0.0,0.0
19,19,15.175786245973725,43.42784369899882,43.16384846963673,0.0,0.0,0.0,0.0
20,20,15.113811746834742,43.52644593321639,42.84821876197112,0.0,0.0,0.0,0.0
21,21,15.083708937127724,43.6294594323625,42.53121833636414,0.0,0.0,0.0,0.0
22,22,15.085714772607503,43.73677661270009,42.21293786299604,0.0,0.0,0.0,0.0
23,23,15.119791693123375,43.84830309585055,41.893484307937555,0.0,0.0,0.0,0.0
24,24,15.185674959655444,43.96393318520546,41.57294909535515,0.0,0.0,0.0,0.0
25,25,15.282926777655334,44.08356000250959,41.25145680095196,0.0,0.0,0.0,0.0
26,26,15.410766696666528,44.20708047832473,40.9291222629178,0.0,0.0,0.0,0.0
27,27,15.568346333567177,44.33438108191568,40.606066771007626,0.0,0.0,0.0,0.0
28,28,15.754568058576893,44.465352522413404,40.2824241730092,0.0,0.0,0.0,0.0
29,29,15.968205773956498,44.599885066668655,39.95833564815979,0.0,0.0,0.0,0.0
30,30,16.207933917515163,44.73786404276879,39.63394997505711,0.0,0.0,0.0,0.0
31,31,16.472313665981744,44.879179442575975,39.30942380172723,0.0,0.0,0.0,0.0
32,32,16.75990661304786,45.02371211664495,38.98492191676031,0.0,0.0,0.0,0.0
33,33,17.06921390101985,45.17134796802439,38.660611165316794,0.0,0.0,0.0,0.0
34,34,17.39870169281133,45.32197792679062,38.336686034950034,0.0,0.0,0.0,0.0
35,35,17.746881721633102,45.47548443804959,38.013324537457805,0.0,0.0,0.0,0.0
36,36,18.11232355733779,45.631750866494365,37.69073972701907,0.0,0.0,0.0,0.0
37,37,18.493571149880154,45.7906704588787,37.36913464080357,0.0,0.0,0.0,0.0
38,38,18.889268143184367,45.9521285746625,37.04872159379657,0.0,0.0,0.0,0.0
39,39,19.29810612892848,46.116007512359964,36.72974337675279,0.0,0.0,0.0,0.0
40,40,19.718847203902584,46.282199713802335,36.41242539138785,0.0,0.0,0.0,0.0
41,41,20.150275305004428,46.45059895109673,36.09703135796716,0.0,0.0,0.0,0.0
42,42,20.591316113335182,46.62109196204348,35.783807094807706,0.0,0.0,0.0,0.0
43,43,21.040884783817177,46.79357147838908,35.473023060501426,0.0,0.0,0.0,0.0
44,44,21.498032694554,46.96793195883913,35.16496048033898,0.0,0.0,0.0,0.0
45,45,21.96180139022789,47.14407376442421,34.859911422032305,0.0,0.0,0.0,0.0
46,46,22.43136052077857,0.0,34.558171043880215,0.0,0.0,0.0,0.0
47,47,22.905896869727798,0.0,34.260052802552416,0.0,0.0,0.0,0.0
48,48,23.38467165272357,0.0,33.96586491093867,0.0,0.0,0.0,0.0
49,49,23.866974416287363,0.0,33.67593344583177,0.0,0.0,0.0,0.0
50,50,24.35217524746976,0.0,33.39060272981418,0.0,0.0,0.0,0.0
51,51,24.83967925149841,0.0,33.1102189150676,0.0,0.0,0.0,0.0
52,52,25.32891233552924,0.0,32.83511210374546,0.0,0.0,0.0,0.0
53,53,25.819381623851328,0.0,32.56566293538389,0.0,0.0,0.0,0.0
54,54,26.3106084380057,0.0,32.30221787127162,0.0,0.0,0.0,0.0
55,55,26.80213996195905,0.0,32.04515628639722,0.0,0.0,0.0,0.0
56,56,27.29357028991906,0.0,31.7948468067476,0.0,0.0,0.0,0.0
57,57,27.78453630419446,0.0,31.551672497278034,0.0,0.0,0.0,0.0
58,58,28.274681911738526,0.0,31.316003060620297,0.0,0.0,0.0,0.0
59,59,28.763679322933648,0.0,31.088229742035132,0.0,0.0,0.0,0.0
60,60,29.25122690605032,0.0,30.868718500019675,0.0,0.0,0.0,0.0
61,61,29.73707690275814,0.0,30.657863944692338,0.0,0.0,0.0,0.0
62,62,30.22095276999182,0.0,30.45601313474929,0.0,0.0,0.0,0.0
63,63,30.702628929765183,0.0,30.26355815146107,0.0,0.0,0.0,0.0
64,64,31.181898117013986,0.0,30.080839652871482,0.0,0.0,0.0,0.0
65,65,31.658570039201358,0.0,29.908231377739142,0.0,0.0,0.0,0.0
66,66,32.132443810018394,0.0,29.746051178195216,0.0,0.0,0.0,0.0
67,67,32.60337846452941,0.0,29.594637081948868,0.0,0.0,0.0,0.0
68,68,33.07121978329902,0.0,29.45430660542725,0.0,0.0,0.0,0.0
69,69,33.53582688577304,0.0,29.325344554446545,0.0,0.0,0.0,0.0
70,70,33.99707129141855,0.0,29.208041359488547,0.0,0.0,0.0,0.0
71,71,34.45485952809105,0.0,29.10264092663609,0.0,0.0,0.0,0.0
72,72,34.90907617184965,0.0,29.009379310323936,0.0,0.0,0.0,0.0
73,73,35.35963152919246,0.0,28.92847318233271,0.0,0.0,0.0,0.0
