,time,34,56,101,1430,1475,1497,1542,1564,79,12,1520,146,1453,57,124,1565,1498,102,1431,35,1543,1476,80
0,0,22.53391496678337,42.79644096316912,31.47560042952633,39.63290867807509,46.057027149355314,21.8242444226849,34.636948487178294,31.1756475398211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,21.989182901638287,43.16685096142764,31.378988461219933,39.6771643967253,45.7356471096385,22.277776816673608,34.15641182644954,31.68706808849987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,21.445057793397098,43.53330835311526,31.292968541409095,39.72790336533594,45.4112850085237,22.737329737722376,33.670915529700764,32.19363204340667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,20.9021449055936,43.89583090727684,31.217706931022633,39.785076069858164,45.0839450691522,23.202084429141905,33.18046810251456,32.69527692805796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,20.36108132436037,44.25443286026754,31.153354186068746,39.84860308276424,44.75364741809324,23.67133555068709,32.685124609005705,33.19196518020973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,19.82257197232731,44.609129967413416,31.100044320954602,39.91840548857942,44.42040095030281,24.144361422913917,32.184922264743356,33.68366526764992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,19.287379895642502,44.959948627762934,31.05788478877062,39.99440502295938,44.084231221323016,24.62054563647456,31.67989574391627,34.1703433227362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,18.75636832710991,45.30690230355156,31.02695573926664,40.076494589868325,43.74515236770244,25.099266260214392,31.170122576940045,34.65197142965811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,18.230475607582136,45.65001938211569,31.00732802157941,40.16458618362511,43.40319599524465,25.5799850803932,30.65565282305618,35.12854233574054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,17.710741904787596,45.98932877065001,30.999025685347505,40.258569575664744,43.05838720353954,26.0621798999733,30.13657286244488,35.600045134440585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,17.19828013594467,46.32485555927683,31.002090707571618,40.358336360866154,42.71076460922475,26.54537969691183,29.612970039542517,36.06647308766115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,16.694343180990913,46.656625573232766,31.01649930161438,40.46376849511884,42.36036035338785,27.029126228737645,29.08494250427851,36.52781627860469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,16.200339292760404,46.98467360292017,31.042226969605757,40.57475030033526,42.007226231918466,27.513018626431894,28.552589660499898,36.98408975943064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,15.717736653504033,47.309022269204995,31.079220828680377,40.691139898187146,41.65140254201902,27.996664837728666,28.016054981264595,37.43529720152924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,15.248221143411442,47.62970706983867,31.12740921266696,40.81282726825098,41.29295027271122,28.47972424426458,27.47545389877014,37.88144545398579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,14.793598829421441,47.9467634845474,31.186683690112176,40.93965979301954,40.931924499027254,28.96185140676922,26.930960440826524,38.32255725348677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,14.355795902833734,0.0,31.256927420711428,41.07151705694491,40.5683851889449,29.44276819908137,26.382732794943948,38.75865066489806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,13.936981674370458,0.0,31.338006554887627,41.208248498115815,40.20241512336647,29.92216876770783,25.830958504002837,39.189745839217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,13.539395077688113,0.0,31.429761896113753,41.349707993375866,39.834091853504844,30.399809959977418,25.275858042505234,39.61586487413521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,13.165454366202596,0.0,31.532009960930516,41.49575948075201,39.46348695116137,30.875458299319675,24.71765033323493,40.037037615409545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,12.817741771181886,0.0,31.644544169708283,41.646254949218466,39.09070874291357,31.34888058582097,24.156591146799258,40.45330091942913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,12.498803548446688,0.0,31.767171908575342,41.801035129490785,38.71584850620217,31.81988926888824,23.59296414173771,40.86467521108953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,12.211379143737489,0.0,31.899643710707615,41.959962509173735,38.3390172674507,32.28829446309667,23.02708405916546,41.27119962855342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,11.958027337594984,0.0,32.041726378593516,42.122883337251515,37.96033423228322,32.75393041436416,22.459271265782434,41.67291380653028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,11.741337291372218,0.0,32.19315944864351,42.28964441681432,37.579927222774124,33.21663680075552,21.889926318203663,42.06985248341422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,11.563603369349394,0.0,32.353683039223114,42.46009334495288,37.19791946877519,33.676274976708655,21.319464153693843,42.46205649070574,47.64542600777099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,11.426878103900435,0.0,32.52300421154365,42.634083941290285,36.81447752596356,34.1327181782027,20.748330612272625,42.84956702578433,47.33656006715541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,11.332848831665885,0.0,32.700858952037066,42.81146075667986,36.42973698631188,34.58585071070392,20.177022348049803,43.232420570887285,47.02458465321985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,11.28265677540864,0.0,32.88692721267715,42.992080173798165,36.04388579909907,35.03555959479652,19.60614519519943,43.61066913913365,46.709486416230845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,11.276958442939488,0.0,33.08092847607422,43.17578481326362,35.6570804261778,35.481757013242984,19.03628850270907,43.9843496713565,46.39126577510587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,11.315857376677286,0.0,33.28255446117655,43.36243449658594,35.26953241541194,35.92435617956217,18.468166689184585,44.35351400733019,46.069911975824915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,11.398803689199198,0.0,33.49148776201427,43.55188086121332,34.88142898164165,36.36327869153599,17.902524164113345,44.71820412303336,45.74542421068783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,11.524782849311777,0.0,33.70743571432597,43.74398273224832,34.492992471944994,36.798460946996485,17.3402561493631,45.07846677433457,45.41780345125723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,11.692246482182014,0.0,33.93006572759656,43.9385914116095,34.104459317454925,37.22983924899247,16.78232969196685,45.43435304060148,45.08705255726813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,11.899226073504693,0.0,34.159079795396195,44.135565735736925,33.71607259034656,37.657363443297434,16.22979158070632,45.78590906791866,44.753181054917945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,12.143457455057188,0.0,34.394158523571235,44.334771934565104,33.32808190569019,38.08098269639251,15.683844058502117,46.13318082113378,44.416191431661034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,12.422446779390043,0.0,34.63500197593448,44.536078758655705,32.94076859116895,38.50065860469594,15.145867744925582,46.476222590758724,44.07609776038898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,12.733591785267095,0.0,34.881298733883334,44.73933889050997,32.55442218132116,38.916370424177494,14.617374791333546,46.81507530828459,43.73291684434426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,13.074233202753462,0.0,35.13273496640898,44.94443618170405,32.16934906478378,39.32807658647472,14.10002224583046,47.149796444911814,43.38666337225587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,13.44172330556222,0.0,35.38902530243556,45.15123397586794,31.785873169905116,39.735759104917484,13.595782346722046,47.480434319417384,43.03735982798699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,13.833505227201044,0.0,35.649874962996805,45.35960802500031,31.404345745973167,40.139409605191666,13.106714543268083,47.807032813998426,42.68503192241887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,14.247123206261207,0.0,35.91498109437589,45.56943709400769,31.02510979151569,40.53899957772636,12.635239033506224,0.0,42.32971406554,47.86606300243351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,14.680297087625874,0.0,36.184069975994376,45.78060298974259,30.648545336165185,40.93453918430217,12.183970528220215,0.0,41.971439287298,47.54039279186497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,15.13081391652321,0.0,36.45686040832146,45.99298621225328,30.275062154365948,41.32600690441604,11.755804257001031,0.0,41.61024993373684,47.210709817346846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,15.596704620963365,0.0,36.733078875727955,46.2064791736499,29.905071789857466,41.7134181016956,11.35391492048447,0.0,41.24618164808018,46.87695862793806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,45,16.07612121304099,0.0,37.01246661213296,46.42096435591587,29.538996236720514,42.096762780322294,10.981672292883673,0.0,40.87929670772883,46.53909970152305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
