,time,573,1224,551,1202,1247,1225,574
0,0,29.349329311291385,6.524953367032765,0.0,0.0,0.0,0.0,0.0
1,1,29.12860253269671,6.902276500895695,0.0,0.0,0.0,0.0,0.0
2,2,28.917726525510936,7.330545867891956,0.0,0.0,0.0,0.0,0.0
3,3,28.71710547710851,7.800925739285859,0.0,0.0,0.0,0.0,0.0
4,4,28.527170225649513,8.305751694160122,0.0,0.0,0.0,0.0,0.0
5,5,28.34830342408803,8.838474642147077,0.0,0.0,0.0,0.0,0.0
6,6,28.180899789766315,9.39381789021725,0.0,0.0,0.0,0.0,0.0
7,7,28.02533250198841,9.967318566098442,0.0,0.0,0.0,0.0,0.0
8,8,27.88195056713198,10.555410755514089,0.0,0.0,0.0,0.0,0.0
9,9,27.75107623920161,11.155119415311233,0.0,0.0,0.0,0.0,0.0
10,10,27.633035589108665,11.764010068314477,0.0,0.0,0.0,0.0,0.0
11,11,27.52811274015093,12.38005116998967,0.0,0.0,0.0,0.0,0.0
12,12,27.43655834093289,13.001534638609527,0.0,0.0,0.0,0.0,0.0
13,13,27.358598619965022,13.627090963354235,0.0,0.0,0.0,0.0,0.0
14,14,27.29443369419195,14.255446406356896,0.0,0.0,0.0,0.0,0.0
15,15,27.24422479560257,14.885646532626922,0.0,0.0,0.0,0.0,0.0
16,16,27.208104084415076,15.51676558831511,0.0,0.0,0.0,0.0,0.0
17,17,27.186173598291326,16.148056750823073,0.0,0.0,0.0,0.0,0.0
18,18,27.178470593734872,16.77885678046283,0.0,0.0,0.0,0.0,0.0
19,19,27.185023418429743,17.408572420194574,0.0,0.0,0.0,0.0,0.0
20,20,27.205817537598556,18.03670751259159,0.0,0.0,0.0,0.0,0.0
21,21,27.24080691805539,18.66281018801429,0.0,0.0,0.0,0.0,0.0
22,22,27.289880763584975,19.28644913276348,0.0,0.0,0.0,0.0,0.0
23,23,27.35293177186403,19.90729637445675,0.0,0.0,0.0,0.0,0.0
24,24,27.4298009068821,20.525028980002247,0.0,0.0,0.0,0.0,0.0
25,25,27.5202790129049,21.13934540186125,0.0,0.0,0.0,0.0,0.0
26,26,27.624141920558948,21.749978428801086,0.0,0.0,0.0,0.0,0.0
27,27,27.741140910506708,22.356720041715704,0.0,0.0,0.0,0.0,0.0
28,28,27.871004526401705,22.959356210479967,0.0,0.0,0.0,0.0,0.0
29,29,28.013408079136028,23.557682612782756,0.0,0.0,0.0,0.0,0.0
30,30,28.168019796731983,24.151530647636307,0.0,0.0,0.0,0.0,0.0
31,31,28.334502577187834,24.740762847630307,0.0,0.0,0.0,0.0,0.0
32,32,28.51248406338884,25.325231654475175,0.0,0.0,0.0,0.0,0.0
33,33,28.70155973467979,25.90480583605043,47.026664586182505,0.0,0.0,0.0,0.0
34,34,28.90135804348178,26.479392255831605,46.69925526751782,0.0,0.0,0.0,0.0
35,35,29.11144842262148,27.04888560396548,46.36813863415768,0.0,0.0,0.0,0.0
36,36,29.331426817711794,27.613192804305314,46.03329342190545,0.0,0.0,0.0,0.0
37,37,29.560865969295307,28.172242628633654,45.6946860814655,0.0,0.0,0.0,0.0
38,38,29.79933807132631,28.725962394732903,45.352296763985585,0.0,0.0,0.0,0.0
39,39,30.04639694304091,29.274309059825256,45.00609757485747,0.0,0.0,0.0,0.0
40,40,30.301638503845112,29.817216420796797,44.65606118624655,0.0,0.0,0.0,0.0
41,41,30.56461422243352,30.354656159005444,44.3021752093521,0.0,0.0,0.0,0.0
42,42,30.834901059840284,30.88659595050359,43.94441440287179,0.0,0.0,0.0,0.0
43,43,31.112082834934583,31.41299121784168,43.582764198749565,0.0,0.0,0.0,0.0
44,44,31.395742074736567,31.933831362851905,43.21721160239096,0.0,0.0,0.0,0.0
45,45,31.685461490633777,32.44910127303016,42.84774015739737,0.0,0.0,0.0,0.0
46,46,31.98085186927974,32.958798990826715,42.474340058312045,0.0,0.0,0.0,0.0
47,47,32.28150777388278,33.4629014821626,42.09700875752258,0.0,0.0,0.0,0.0
48,48,32.58705288786111,33.96143156001469,41.71573526322254,0.0,0.0,0.0,0.0
49,49,32.89711370901233,34.45438221592518,41.33052702859145,0.0,0.0,0.0,0.0
50,50,33.21132046670055,34.94176612905903,40.941383377290244,0.0,0.0,0.0,0.0
51,51,33.529332518413554,35.42359864390822,40.54830615229249,47.21969825732578,0.0,0.0,0.0
52,52,33.85080489877012,35.89989760880048,40.151317580811714,47.05568495471496,0.0,0.0,0.0
53,53,34.17540550240017,36.37067610472305,39.75042011550458,46.893719690562804,0.0,0.0,0.0
54,54,34.50281503805326,36.83597789281425,39.345643398318366,46.73390998281989,0.0,0.0,0.0
55,55,34.83273460702988,37.29580609262241,38.937003082413575,46.57636066759186,0.0,0.0,0.0
56,56,35.16486226362235,37.750214182357055,38.52453759532164,46.42116936408706,0.0,0.0,0.0
57,57,35.49892379992281,38.19921606711595,38.10827772065339,46.2684475628029,0.0,0.0,0.0
58,58,35.8346420483044,38.642860369368236,37.688265596897615,46.11829934904262,0.0,0.0,0.0
59,59,36.17176660438439,39.08117700223105,37.26455573681021,45.970825325979874,0.0,0.0,0.0
60,60,36.510036995906965,39.514215725473335,36.83719526144179,45.826139968836124,0.0,0.0,0.0
61,61,36.849232830555266,39.94200237318668,36.406258376130644,45.68434536305975,0.0,0.0,0.0
62,62,37.189109610070204,40.36459389416713,35.97179825010086,45.54555295039407,0.0,0.0,0.0
63,63,37.529468517212074,40.78203517409635,35.533911164221955,45.409861194870224,0.0,0.0,0.0
64,64,37.8701003480802,41.194360258753164,35.09267276125657,45.27738219171014,0.0,0.0,0.0
65,65,38.21080637044401,41.60163185014612,34.64818961247026,45.14822372548688,0.0,0.0,0.0
66,66,38.5514107495048,42.00388471423779,34.20056272653826,45.02248436391583,0.0,0.0,0.0
67,67,38.89172770992215,42.40118108998466,33.74991889807408,44.900266889910824,0.0,0.0,0.0
68,68,39.23159986183861,42.79356153867972,33.29638836073099,44.78168295396151,0.0,0.0,0.0
69,69,39.57087198566642,43.181087507282896,32.840104676349135,44.666825085285645,0.0,0.0,0.0
70,70,39.90939720334088,43.563804571360016,32.38123928425596,44.55579895030719,0.0,0.0,0.0
71,71,40.24702491465877,43.94176824842175,31.91995213829634,44.448695164715716,0.0,0.0,0.0
72,72,40.58363610049067,44.315028718316746,31.456426015192633,44.34561731162902,0.0,0.0,0.0
73,73,40.91910699098034,44.68364533741282,30.990877871949756,44.24665820910846,0.0,0.0,0.0
74,74,41.25331532945817,45.04766737797644,30.523514626541413,44.15190429666605,0.0,0.0,0.0
75,75,41.58615700820275,45.40715295110722,30.05457981923884,44.061445018311254,0.0,0.0,0.0
76,76,41.917528662832744,45.76215489054513,29.584327294966677,43.975363054236226,0.0,0.0,0.0
77,77,42.24733847470031,46.112729875088576,29.11304193373575,43.8937486735201,0.0,0.0,0.0
78,78,42.57549502558723,46.45892951550793,28.641021514751706,43.816675284161086,0.0,0.0,0.0
79,79,42.90191261903852,46.80081332308543,28.168587895886184,43.74421863080081,0.0,0.0,0.0
80,80,43.22652112411939,47.138431522169746,27.69608880363971,43.67645179896662,0.0,0.0,0.0
81,81,43.54924504496343,0.0,27.223899751349542,43.613440108501926,0.0,0.0,0.0
82,82,43.8700236650069,0.0,26.752437622933037,43.5552458462621,0.0,0.0,0.0
83,83,44.18878600801723,0.0,26.28211701104491,43.501928126422676,0.0,0.0,0.0
84,84,44.50548489787335,0.0,25.81343299753162,43.45354774445519,0.0,0.0,0.0
85,85,44.8200673112177,0.0,25.346870147944912,43.410142104171655,0.0,0.0,0.0
86,86,45.132484118702536,0.0,24.882962661142088,43.371769972293784,0.0,0.0,0.0
87,87,45.44269440320104,0.0,24.4223115325764,43.338456413312855,0.0,0.0,0.0
88,88,45.75065607329756,0.0,23.9655102073544,43.31024771836527,0.0,0.0,0.0
89,89,46.05633913057829,0.0,23.513236767671472,43.28717125288741,0.0,0.0,0.0
90,90,46.35970767362605,0.0,23.066177272971203,43.26924535386969,0.0,0.0,0.0
91,91,46.660733105091296,0.0,22.62510974067922,43.25649437501941,0.0,0.0,0.0
92,92,46.95939364955993,0.0,22.19080849222931,43.24893354756869,0.0,0.0,0.0
93,93,0.0,0.0,21.764145253306083,43.24656388370502,0.0,0.0,0.0
94,94,0.0,0.0,21.34600345151712,43.2493923214847,0.0,0.0,0.0
95,95,0.0,0.0,20.93735357779434,43.257411555590636,0.0,0.0,0.0
96,96,0.0,0.0,20.53919267502735,43.270620207224084,0.0,0.0,0.0
97,97,0.0,0.0,20.15257388408878,43.289002680785764,0.0,0.0,0.0
98,98,0.0,0.0,19.778588406911055,43.31253426190495,46.942450657958645,0.0,0.0
99,99,0.0,0.0,19.418378801422918,43.341191238269126,46.64463519418201,0.0,0.0
100,100,0.0,0.0,19.07317092358366,43.374945918063865,46.3445112504024,0.0,0.0
101,101,0.0,0.0,18.74412696566644,43.41376669683311,46.042102830941886,0.0,0.0
102,102,0.0,0.0,18.432549523880837,43.4576031699819,45.73744969951531,0.0,0.0
103,103,0.0,0.0,18.139656563567655,43.50642123087992,45.430581578682784,0.0,0.0
104,104,0.0,0.0,17.86671317165974,43.56016323332131,45.12153093861446,0.0,0.0
105,105,0.0,0.0,17.614982349822625,43.6187780563267,44.810351729317176,0.0,0.0
106,106,0.0,0.0,17.38568937155472,43.68220136308435,44.49707851374979,0.0,0.0
107,107,0.0,0.0,17.179982487065644,43.7503755494325,44.18177276457266,0.0,0.0
108,108,0.0,0.0,16.998972375274604,43.82323013277875,43.864481033842594,0.0,0.0
109,109,0.0,0.0,16.843672435688788,43.90069670562267,43.54526334030843,0.0,0.0
110,110,0.0,0.0,16.714977646909517,43.982689573976096,43.224189113146785,0.0,0.0
111,111,0.0,0.0,16.613665366305327,44.06914489427467,42.9013224194801,0.0,0.0
112,112,0.0,0.0,16.540377757326667,44.15996738042697,42.57674220424524,0.0,0.0
113,113,0.0,0.0,16.495543333179654,44.25507422459373,42.25052745030126,0.0,0.0
114,114,0.0,0.0,16.479491216216715,44.354380636608276,41.9227623694563,0.0,0.0
115,115,0.0,0.0,16.49227529581512,44.457790536005675,41.59354760738607,0.0,0.0
116,116,0.0,0.0,16.533840174956254,44.56521581820672,41.262973519017415,0.0,0.0
117,117,0.0,0.0,16.60391785973796,44.676557531534954,40.93115307269235,0.0,0.0
118,118,0.0,0.0,16.7020767369318,44.79171562634753,40.59820045528353,0.0,0.0
119,119,0.0,0.0,16.82767055043759,44.91059375359233,40.264225016759326,0.0,0.0
120,120,0.0,0.0,16.979998483988354,45.03308549825406,39.92936039144246,0.0,0.0
121,121,0.0,0.0,17.158136592885896,45.15909766784469,39.59374807590449,0.0,0.0
122,122,0.0,0.0,17.361081902954112,45.288513717378535,39.257525410309825,0.0,0.0
123,123,0.0,0.0,17.58777109484079,45.421239712066075,38.92084995162776,0.0,0.0
124,124,0.0,0.0,17.83700231170276,45.55716345194218,38.58387531289171,0.0,0.0
125,125,0.0,0.0,18.107574099558903,45.69618188800568,38.246776366558706,0.0,0.0
126,126,0.0,0.0,18.39826266146426,45.8381877230284,37.90973085156821,0.0,0.0
127,127,0.0,0.0,18.70778294141563,45.98306971126041,37.572925861978824,0.0,0.0
128,128,0.0,0.0,19.034897064055357,46.130730308584674,37.23657180652196,0.0,0.0
129,129,0.0,0.0,19.37833497494458,46.28105516109808,36.90086226175936,0.0,0.0
130,130,0.0,0.0,19.73689498133851,46.43394378756057,36.56602840029708,0.0,0.0
131,131,0.0,0.0,20.109363889853668,46.58928800307609,36.23229143843406,0.0,0.0
132,132,0.0,0.0,20.49460984674397,46.746980768013536,35.8999048947017,0.0,0.0
133,133,0.0,0.0,20.891502682224825,46.9069204478653,35.56910481403306,0.0,0.0
134,134,0.0,0.0,21.299015326588844,47.06900247316507,35.24016032009506,0.0,0.0
135,135,0.0,0.0,21.716112992311437,47.23312778096044,34.91335271751196,0.0,0.0
136,136,0.0,0.0,22.1418496456879,0.0,34.58896016935439,0.0,0.0
137,137,0.0,0.0,22.575320217252354,0.0,34.26728033392487,0.0,0.0
138,138,0.0,0.0,23.01566106189017,0.0,33.94862309954934,0.0,0.0
139,139,0.0,0.0,23.46206361574137,0.0,33.63331068015444,0.0,0.0
140,140,0.0,0.0,23.913785579093854,0.0,33.32166938309055,0.0,0.0
141,141,0.0,0.0,24.37009443529712,0.0,33.01403735999797,0.0,0.0
142,142,0.0,0.0,24.8303336279144,0.0,32.71078157943172,0.0,0.0
143,143,0.0,0.0,25.29389170438469,0.0,32.41224699700997,0.0,0.0
144,144,0.0,0.0,25.76017537495146,0.0,32.1188152574243,0.0,0.0
145,145,0.0,0.0,26.228645454360183,0.0,31.830870622464815,0.0,0.0
146,146,0.0,0.0,26.69878960697873,0.0,31.54879890173263,0.0,0.0
147,147,0.0,0.0,27.17014382468878,0.0,31.27299544483879,0.0,0.0
148,148,0.0,0.0,27.642255566456612,0.0,31.00386449060806,0.0,0.0
149,149,0.0,0.0,28.11473789309975,0.0,30.741818394942456,0.0,0.0
150,150,0.0,0.0,28.58718989702715,0.0,30.48726719983633,0.0,0.0
151,151,0.0,0.0,29.0592714700161,0.0,30.24063630004578,0.0,0.0
152,152,0.0,0.0,29.53064758985792,0.0,30.002336575728123,0.0,0.0
153,153,0.0,0.0,30.001027998955045,0.0,29.772791572386957,0.0,0.0
154,154,0.0,0.0,30.470115485577224,0.0,29.552416669756134,0.0,0.0
155,155,0.0,0.0,30.9376636070374,0.0,29.34162707022383,0.0,0.0
156,156,0.0,0.0,31.40342637643232,0.0,29.14083612759144,0.0,0.0
157,157,0.0,0.0,31.8671768521888,0.0,28.950432953584702,0.0,0.0
158,158,0.0,0.0,32.32872321464244,0.0,28.77082113654555,0.0,0.0
159,159,0.0,0.0,32.787871604006085,0.0,28.602365306001857,0.0,0.0
160,160,0.0,0.0,33.244443624641605,0.0,28.445440611765463,0.0,0.0
161,161,0.0,0.0,33.69829154254824,0.0,28.300378284004466,0.0,0.0
162,162,0.0,0.0,34.14926374793435,0.0,28.16753743540044,0.0,0.0
163,163,0.0,0.0,34.59722900598347,0.0,28.047185777276603,0.0,0.0
164,164,0.0,0.0,35.04206717159259,0.0,27.93963631132688,0.0,0.0
165,165,0.0,0.0,35.48366845799498,0.0,27.845138240485163,0.0,0.0
166,166,0.0,0.0,35.92194003548392,0.0,27.76391780737014,0.0,0.0
167,167,0.0,0.0,36.356783256921496,0.0,27.69617666217141,0.0,0.0
168,168,0.0,0.0,36.78812250945109,0.0,27.642079359507356,0.0,0.0
169,169,0.0,0.0,37.2158826828749,0.0,27.60177399239629,0.0,0.0
170,170,0.0,0.0,37.640009466850046,0.0,27.57534700911271,0.0,0.0
171,171,0.0,0.0,38.060434759554965,0.0,27.56286641655393,0.0,0.0
172,172,0.0,0.0,38.47711037777288,0.0,27.564381319592755,0.0,0.0
173,173,0.0,0.0,38.89000629902792,0.0,27.579866337584143,0.0,0.0
174,174,0.0,0.0,39.2990721050521,0.0,27.609299028724088,0.0,0.0
175,175,0.0,0.0,39.70428141662582,0.0,27.652593906504507,0.0,0.0
176,176,0.0,0.0,40.10561197778594,0.0,27.70964725403325,0.0,0.0
177,177,0.0,0.0,40.503045399050954,0.0,27.78031594408366,0.0,0.0
178,178,0.0,0.0,40.89655555204832,0.0,27.864418698541577,0.0,0.0
179,179,0.0,0.0,41.28614287938126,0.0,27.96175931374922,0.0,0.0
180,180,0.0,0.0,41.67179372225689,0.0,28.07208478886394,0.0,0.0
181,181,0.0,0.0,42.05350318850021,0.0,28.19516286424055,0.0,0.0
182,182,0.0,0.0,42.43127968370025,0.0,28.330676136115343,0.0,0.0
183,183,0.0,0.0,42.80511795268674,0.0,28.47832113568837,0.0,0.0
184,184,0.0,0.0,43.175030782446434,0.0,28.6377673211214,0.0,0.0
185,185,0.0,0.0,43.54102257176425,0.0,28.808669883720604,0.0,0.0
186,186,0.0,0.0,43.90310964830611,0.0,28.990651216902407,46.89203718188837,0.0
187,187,0.0,0.0,44.261304876660205,0.0,29.183334444655458,46.563161600943516,0.0
188,188,0.0,0.0,44.61562270429253,0.0,29.38633485021255,46.23056102781947,0.0
189,189,0.0,0.0,44.966088280116345,0.0,29.599231880313624,45.89421410392425,0.0
190,190,0.0,0.0,45.31271840781327,0.0,29.821631752786864,45.55408709259304,0.0
191,191,0.0,0.0,45.655535646588994,0.0,30.053109098420272,45.21015550243492,0.0
