,time,60,105,127,172,194,239,306,351,373,284,217,150,329,83,262,195,128,307,352,240,61,173,106,330,285,218
0,0,26.0,142.0,50.0,127.0,27.0,100.0,73.0,138.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,25.0,141.0,49.0,126.0,26.0,99.0,72.0,137.0,18.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,24.0,140.0,48.0,125.0,25.0,98.0,71.0,136.0,17.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,23.0,139.0,47.0,124.0,24.0,97.0,70.0,135.0,16.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,22.0,138.0,46.0,123.0,23.0,96.0,69.0,134.0,15.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,21.0,137.0,45.0,122.0,22.0,95.0,68.0,133.0,14.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,20.0,136.0,44.0,121.0,21.0,94.0,67.0,132.0,13.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,19.0,135.0,43.0,120.0,20.0,93.0,66.0,131.0,12.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,18.0,134.0,42.0,119.0,19.0,92.0,65.0,130.0,11.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,17.0,133.0,41.0,118.0,18.0,91.0,64.0,129.0,10.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,16.0,132.0,40.0,117.0,17.0,90.0,63.0,128.0,9.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,15.0,131.0,39.0,116.0,16.0,89.0,62.0,127.0,8.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,14.0,130.0,38.0,115.0,15.0,88.0,61.0,126.0,7.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,13.0,129.0,37.0,114.0,14.0,87.0,60.0,125.0,6.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,12.0,128.0,36.0,113.0,13.0,86.0,59.0,124.0,5.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,11.0,127.0,35.0,112.0,12.0,85.0,58.0,123.0,4.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,10.0,126.0,34.0,111.0,11.0,84.0,57.0,122.0,3.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,9.0,125.0,33.0,110.0,10.0,83.0,56.0,121.0,2.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
