,time,1004,1520,1542,1049,1565,1498,1027,1543,1005,1521,1050
0,0,27.875792817771774,27.76764935494643,43.31777973269229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,27.755751860328708,27.410328067435053,43.68569168975263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,27.648763088242355,27.05942169421086,44.04952421188817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,27.555068872314507,26.715494934894075,44.40930804588104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,27.47490958965556,26.37914599563502,44.76506510912634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,27.408488942105755,26.05099498399226,45.116818450005255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,27.35596100409748,25.731670772528233,45.464605644258235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,27.31747343168241,25.42180867920409,45.808451032241514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,27.29312175296755,25.122072946119374,46.148388553767425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,27.282970816162035,24.83311737936873,46.48444388158155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,27.287043048999998,24.555645731391365,46.81666023016998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,27.305318243825035,24.290319613194683,47.14505985084627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,27.337778476809348,24.037818027928097,47.46969023320354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,27.384307671843004,23.798807512193704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,27.444804330196142,23.573950742404406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,27.519115317517695,23.363901961828276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,27.607048444539245,23.16930203214328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,27.708374151066913,22.99073078167504,0.0,47.5171720913651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,27.82287110959814,22.828770825182417,0.0,47.25183028525503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,27.950229442991926,22.683960289237433,0.0,46.98525377641061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,28.09017318887458,22.556772222712723,0.0,46.717496626383664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,28.242364313256516,22.447652008213936,0.0,46.44862021808291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,28.40645939080533,22.356998210851003,0.0,46.17868502045963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,28.5821008290352,22.285128502431306,0.0,45.90775917378004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,28.7688878016423,22.232289761708117,0.0,45.63591892038459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,28.96644162999454,22.198698961999213,0.0,45.36323549992507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,29.174355386389323,22.18446694646886,0.0,45.08979296011321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,29.39220700713173,22.189655654484312,0.0,44.8156749914735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,29.6195717208562,22.214233106449058,0.0,44.54096944461536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,29.856033692107026,22.258118009901963,0.0,44.26576845924759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,30.101157938088093,22.321151403011754,0.0,43.99017829844895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,30.354521848116377,22.403098902935724,0.0,43.71429556461932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,30.615687564369374,22.503653939254747,0.0,43.438236243177286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,30.884241863967546,22.622456290743045,0.0,43.162106508431165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,31.15974072994282,22.759110712534294,0.0,42.88602746451945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,31.441794666995172,22.91313430365848,0.0,42.6101307819041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,31.729967817994073,23.08401966152303,0.0,42.3345433457829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,32.023879655091605,23.271211775144963,0.0,42.05939735793723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,32.323132769445024,23.474127917035986,0.0,41.78484131399084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,32.627323874312566,23.692135855304002,0.0,41.51101883386552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,32.93610453347705,23.924601032247253,0.0,41.23808476414511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,33.24909513912827,24.170877526490443,0.0,40.96619999213965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,33.56593740478565,24.430299684540955,0.0,40.69553153294546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,33.88630991865412,24.70216165957612,0.0,40.42624678670792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,34.20986290123959,24.985812925084304,0.0,40.158525001601106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,45,34.53628371491197,25.280570655583688,0.0,39.89255771293831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
