,time,199,244,266,311,333,378,423,445,490,356,177,289,222,468,401,334,267,446,200,379,312,245,424,491,357
0,0,76.55577943946093,81.23532554687068,81.84979587086683,90.5965767407913,71.15597119143595,96.58618194481683,69.89209076377345,88.50140413997585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,76.86781358822716,80.1276614083908,82.93352910730734,91.75582662915082,69.90992469194236,96.34868606701286,70.79984542644821,86.68685972322054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,76.11375214213507,81.02270961233636,81.38451159051539,92.9319590705685,69.91683211689661,95.36233210659503,70.7091575542259,86.97774529778802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,76.73350284557458,81.07145282240371,81.0591210743428,91.5654491185621,71.3259715757061,97.43486589165134,72.2648121969138,86.48615346040496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,75.7916104903446,80.83468470579582,80.1856677736768,93.80253349635282,69.75667493571177,98.10017677040413,71.31597599032054,86.53814810449452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,75.3946931568184,82.9028874072764,81.58988199362275,91.2351878703424,69.30564685279067,97.10062605736725,71.21360627087456,85.97993993859347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,76.59471184666282,82.78963264130752,79.44160901300111,94.0649359402495,68.04570594494962,96.91808221502312,71.98636256202033,85.86887881656187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,74.54730783973997,83.20962691764602,80.81904389659165,93.466151560645,67.57969239300962,95.94654053516884,71.81968652107305,85.18081216691292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,74.07458167819244,82.73756637692685,79.14453262849686,93.45872831888516,66.91593371390051,94.82303048210595,73.345541046596,84.53345339538565,65.623086965149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,76.28493928321802,84.013582428524,77.59612569425185,92.4202239490044,67.09833462035859,96.35491234644049,74.14161371948137,83.24650342234514,66.06411307054938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,75.00802643006543,84.50033119848744,77.31440467671712,94.42674109229351,66.18769697165334,96.62821117222916,74.40484384325613,83.55133237547366,66.61771960961303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,74.20870669554289,83.77304558943183,78.42810655742774,94.3177160026587,65.89094545371192,95.76576662245546,73.68983554862062,83.78379285586519,65.05085713044562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,73.75238392210845,84.70190268781582,76.82747896031765,95.29230779281109,65.81637590327888,97.11999284303802,73.60260556891981,83.36663778829384,64.83227660617412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,73.45118782685422,82.69823442359083,77.24377388723221,95.53662464176556,63.20697855153136,96.58337609425736,74.69554413947411,83.10352864218574,66.42358537436802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,70.3900372031712,85.72609494794796,75.6069151390935,96.33425945620351,0.0,96.22567380665302,76.28375112637426,81.18846384170784,65.55917405798039,65.18930050262676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,74.63384804875042,85.62991015180869,75.73252923311506,96.17077820933983,0.0,95.11243830032042,76.76116416316911,81.74796071550331,67.39816144787484,65.77357002781655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,69.92880894631871,86.94691360168895,74.5641003725007,95.58604672477655,0.0,94.55001177774659,77.42552576014258,82.44024748796454,67.68750174144833,66.10982860867803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,72.26591982914007,86.47255017234026,75.45636222623784,96.08415413731937,0.0,93.70246144584003,78.11570159293002,81.42073153564685,67.74283304711308,66.17701175611838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,73.9437127540473,85.91245828937434,73.05220298642419,95.33316671480425,0.0,94.65705325123379,78.35910967091291,79.39335162557038,68.45190449911676,66.3759744086533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,71.6499495284952,87.1784389888444,73.19246843471058,95.57462027812606,0.0,93.95662664045744,78.3443416339087,81.41852872735923,67.11735698346563,66.68287536770875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,72.16616515019767,86.87343079982325,72.95253112224907,94.5373311852861,0.0,93.07426977878553,78.15825979095233,79.46209156941532,68.34529071783356,68.11231523199014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,71.33160382637155,89.38399658188104,73.1493663325598,94.37209475072899,0.0,93.80817809506391,78.30974197927874,79.09528449446671,69.00667689954439,67.71499947700545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,70.80217055507664,89.82342409988097,74.83361488804289,94.68784765649627,0.0,94.68741990284765,78.71947952944814,79.7049063516736,67.79563306145165,69.99312200947008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,71.44954672157836,90.02822547979318,71.45882935611688,97.01117897592626,0.0,94.12780346020534,82.07270139872912,76.62461951014967,68.17014964037253,67.34444859399551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,69.65508778315709,88.50296964238669,72.54399952528158,96.3531230217483,0.0,93.06948657574662,80.06767046076315,78.25670898566457,70.12317839704524,71.05874592568418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,71.29863381472734,88.1235656594744,71.96691590065114,98.02446484946087,0.0,91.61757708916494,78.93600487376251,78.06413089534908,67.94975206717851,69.14993285107612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,68.64028775182301,90.7178774286021,69.71416882419769,97.87356261184159,0.0,91.03768502023568,81.05762210161903,77.64975441797188,68.1443234676255,69.58092100342631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,69.59497261265074,89.6295625131262,69.42653442775433,96.5528103316156,0.0,92.0083043402032,83.47786487750977,76.78560166477719,69.2500223139419,71.50499747958835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,66.62085323684366,90.78271881530029,70.33207496486745,96.5126297170256,0.0,90.13373591078906,80.71397284920427,78.45676300449765,69.43448183211996,71.989953945197,65.64662303449475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,69.1720357271177,89.26385311049488,68.80893181366544,95.87240484172072,0.0,89.29770729663694,84.34144400760889,76.67767597515851,68.9541307149281,70.93743297849942,63.73093701381595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,67.2800009132721,89.85511267991272,67.6318484512929,95.39080980579843,0.0,90.6142995241508,82.22159872174912,77.15095296541178,68.48353091181272,73.28248500693101,66.24780374977591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,68.44330559255272,90.45630492154203,69.42100583389266,95.56435939244179,0.0,90.19267636862793,84.2244573745226,75.4852731939713,69.39389531865504,72.36143912732594,66.34094683539234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,67.62354008231412,90.87390583566962,68.24753844857604,95.7997552405217,0.0,90.42954450252691,83.28105492783497,75.93643157977726,69.64820870888427,71.55501948335387,65.23573032934506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,66.6546893330722,90.74014700466189,67.28771989667821,96.18696400241973,0.0,89.81818581709852,83.20938807025907,74.3980086774741,70.60990281223265,72.86899100202305,66.2472788810953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,66.93946702257584,91.10563786005162,67.87057338886852,96.74489332810624,0.0,90.51245842217986,85.75000706807222,76.15038954438602,70.57258017343419,72.47014542396131,65.53995565445231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
