,time,257,302,324,369,391,436,481,503,548,570,414,347,526,280,459,392,325,504,571,437,258,370,303,549,482,415
0,0,68.08909545178749,74.09799996364826,82.4922831248837,88.88128122325699,74.66630119944412,96.73466667541751,68.29571952362826,92.49987511778282,69.24772067077615,68.30040083848287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,66.45584047716899,76.84063279865538,83.0785183125807,90.0135424446359,74.52960706367591,96.27567585565713,67.78829432197394,90.72424195532251,70.40219206627492,67.23488879356296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,66.69851716591856,74.3317184597101,82.03530922281915,90.40321801639084,72.74303735888569,95.63810764052823,69.49783084689301,93.65413193279802,70.32175632365893,67.84472667080544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,67.79149855089315,74.02811829519875,83.05712541320642,89.8438359554125,72.13601960566216,96.92197653951267,70.40348242103002,93.13584460721984,69.05160860026847,69.09444833772498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,66.83472955964304,76.32771240930425,81.46137654494176,90.296825766795,72.51172528934326,96.59771913856852,70.00364850909595,91.45915006933605,72.0616517667395,67.01172025847055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,66.30734331252941,76.17502004532716,80.48481117512696,92.21589718929283,70.4522972910529,95.76887679768919,67.96876414769704,90.43694623179246,68.8901796169294,67.42077283639985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,66.68896881137954,76.37498804109352,82.01467133459114,92.51405638751817,70.99421108957941,98.07180021301629,69.84959440494495,92.30987790755027,71.31602683750307,66.97958874330493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,67.76880759950973,76.21964211268421,79.47559876448675,92.58952496332911,69.40592376490973,95.00406333212203,70.78618441361212,88.06871109680243,72.01318956415709,67.76448577536054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,65.74589779966809,76.14975858231826,79.70398498492459,92.17710873113904,70.30985483141116,95.24353379361911,71.89199262300356,91.4867885865998,72.72699644301998,65.81467530922994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,67.15753112345897,78.08263222284229,80.8031006752924,91.58393384360873,69.11242714577169,95.2308057524077,71.70874789728484,89.71825312511965,72.82190392409667,67.06290876526181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,65.71565793122765,77.00050482082175,81.28905076584131,93.04060554244883,69.13155188500811,97.50340579408723,72.58741315862001,87.75587061438694,73.58693734810804,67.30872018775963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,65.06864720093625,75.17577422895491,78.60407620268346,92.94102848508909,69.06392701554164,94.21716168935424,73.37443201710632,87.77299482775206,72.00192216309408,65.43697173892939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,64.3565135011404,79.34502321183884,79.23990881957099,93.9656826738737,68.72487858460987,96.31010508076444,73.72918645248859,87.92877341783372,73.06030254972505,65.95180425819437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,0.0,80.78357681404557,76.44892278020932,94.51449534337199,68.2368504041517,94.86588012787523,74.42077905815832,91.6310464343089,74.17066357093235,65.19269270844576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
