,time,1107,1174,1241,1219,1152,1286,1085,1197,1264,1130,1242,1175,1108,1220
0,0,73.63640256749198,84.03302449773116,80.39310569814349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,74.60758641985207,82.86948615582558,78.65870207638558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,74.04726560076791,85.6100152979238,80.11383022449854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,72.08133442128474,84.106128510657,79.89581484892996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,75.03507857265413,84.01712739398556,79.79147972163034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,74.99849768444379,82.00993901010176,78.7110707170803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,73.90891391632304,83.74426411392896,81.38772934030987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,74.45168177911003,85.59408492438128,79.72776547594523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,74.30383458381533,85.62246093284357,78.86976323670775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,74.04648343839041,85.31439542566957,79.88862637223232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,74.97803285260747,84.64055129238487,78.93733432816822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,75.82860763216232,84.71035270856646,79.71845618469455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,73.23067946698184,85.00676017492859,78.90734567549863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,75.27046349052517,85.86186329959332,79.41848249383843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,75.64235037868151,84.18296468831518,79.43369498205095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,75.26499909010069,85.41247540848953,77.03065900817425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,74.64188888270299,84.76421105043909,79.94933598791418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,76.68210629896588,84.39422222900623,78.1369931301005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,76.1062904992032,84.85160303606618,78.74755844085045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,76.16161653720944,85.82170230430826,76.66411940862432,65.06217124553781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,75.99607121160842,84.79935450615422,78.02755001064133,66.13560023133716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,75.09124067973974,84.46124608868904,77.95635965876383,65.771969290591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,74.71885222140807,83.5852655877003,75.77957901467522,65.0099565289584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,75.27442172074223,84.3986338460764,75.30160014566543,66.39741777125465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,74.40700823743906,85.16266401565863,74.91818915375597,67.56710388706634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,75.35137661388431,83.89402707623255,75.8779599498274,69.03197277589203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,75.2844742285028,84.13743533857125,76.87294217589334,66.04608741077506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,75.39622797949026,84.36919438317935,73.72680169820771,68.7555651175089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,75.54867850592385,83.65158628369623,75.24824762773918,68.93398735238098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,77.14925263134789,82.65612123423297,77.26402390790787,68.39099529183203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,74.3157359742386,82.50923862774982,75.84978313481948,71.62788685735552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,75.27243009964306,82.54262747912813,78.55117939688928,69.78667115657626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,74.9250912553484,80.9719512125585,74.54945259359559,71.05663244945737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,76.13075806225072,82.1009821254888,74.79981059852736,70.93602751821535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,74.51721824144771,83.26768074142731,74.38369466753942,70.34028921809922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,74.9762104204343,81.44445998513494,72.73060680792901,71.02020082175551,65.39396164330495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,75.4822551089492,81.14594228170232,73.24282185648148,71.4402841745645,64.72311856427933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,76.84204527197794,80.72622684200864,72.62541615406003,71.70722750547574,65.8121204785067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,75.45844221832286,79.76755180945564,72.64940431068007,72.33055894454208,67.43490509957756,65.19380898209415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,73.35261357330299,79.39295798918378,73.90791253840993,72.82798105941697,67.03276512205996,65.61303235691167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,75.69724177170256,79.3535549333118,74.00187040537203,72.65674214457559,67.41096610179048,65.02621519673714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,72.71635281782648,80.69628239020375,71.11913651415551,73.66086128733822,68.43983529514826,66.25991613461326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,73.4176656488328,80.86512807922313,72.26975590836311,73.2302805835328,68.94717148075499,65.85773593176926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,75.02207680498616,79.70886528518221,70.06707064233484,73.36503749903771,68.37158730737379,67.80381585417626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,75.09673490370254,80.46224823689046,71.5099449109146,75.54209138454522,68.32309027441752,65.7722099831737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,45,72.48445311505233,80.09430065482918,70.84909967129397,73.956412596331,68.35110503666084,66.20807493268052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,46,74.69021276651212,80.88316312393486,70.96383642523489,72.55733409485575,68.34489597404308,65.47929674105299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,47,73.73034562197847,78.85260927262536,68.8211430387996,73.67333395540847,69.76083426583025,65.54588551013599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,48,73.92717860264226,77.17230723767756,70.74736232915419,75.87918009568784,70.35266827971417,67.64456497956542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,49,75.3574990676843,77.18516432596927,70.12764923002072,74.53158034892438,71.08325578599072,67.1448070936778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,50,73.50316320669268,77.02064719426131,70.18541582762516,76.9990401530829,70.91746701936871,67.7770615948055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,51,74.65433868468632,77.46339697374233,69.42197749619399,76.25813560482695,69.97188513817018,67.9974914017164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,52,72.58119421410105,76.32519677540007,68.92131957782492,74.71409665146454,70.97185947016729,69.15957977810685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,53,72.33186893357718,76.85842679791895,68.54856465392272,75.45117068182955,70.89761882584222,68.43683125836067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,54,71.55021749695607,76.74579238274677,68.27414293052306,75.3453294766651,72.70765030237251,68.3862837851633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,55,72.48220496518925,75.8526850083354,68.19560409659346,76.20217822985188,71.26948040823201,67.63676774560376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,56,71.83922365701655,76.25829354526515,67.58290596521145,78.25741356708298,72.63829861416806,67.98731598725485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,57,73.19580688996017,74.08747887811697,67.97157153854646,77.76488050939206,71.35143490868231,67.0744914541744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,58,70.5186801600957,75.55094901984864,67.81895413148115,78.18279864630773,72.1422506098005,66.85756871838944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,59,71.63364426171742,74.96044957693078,65.09433547105893,77.81534714668257,75.38759040901556,67.33890521311918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,60,71.48231059470402,74.75112538369163,63.589126111370156,79.95923097043341,73.26229847913744,68.8653738999044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,61,71.6258115936757,71.66496864937268,67.50399013634352,78.51497077952145,73.38796766124064,66.34816507240943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,62,70.98512650650716,73.55671084963043,64.83917170609435,76.4237089960525,76.47851261162933,68.94412428547733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,63,71.34281398097347,74.99411545471108,65.30432452509193,78.20487543099227,74.74043555739054,67.77247257847948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,64,70.77681212300841,73.26081046016252,0.0,80.02153134487212,75.43481342967188,70.00203817259217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,65,69.96513824297499,71.5842092024565,0.0,79.61969380239289,75.19148309515587,69.24310906938446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,66,71.3905230052864,72.24144119754888,0.0,81.25211191540748,74.87296811679948,68.95925434408336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,67,71.08796094359617,71.61908399168966,0.0,80.40740484722858,74.0467375070655,69.54043290557918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,68,70.27104653550393,69.96310091111656,0.0,80.27560168865278,78.80884036101116,67.59683327088713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69,70.61116483002291,72.46130881866708,0.0,81.48644242037433,76.97206173816663,70.32937947569351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,70,68.5882005545375,70.20045189852725,0.0,81.18094403221427,77.17837400041513,68.93519499274929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,71,69.38198938353237,68.98201062626714,0.0,81.73579776304356,75.33906572603051,68.48279940841147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,72,67.43707698349473,70.64186210089672,0.0,81.36407095037252,77.10544833511868,67.82522200593104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,73,68.33690512138806,68.86944571142878,0.0,80.49293601441718,77.13877698897036,68.50436432837608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,74,66.99170232198178,66.95476387760188,0.0,82.50367964858317,80.6006466101516,67.84283480744416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,75,67.76779743368212,68.36404229882146,0.0,81.43593790890532,79.18159501835592,70.13647833394951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,76,67.07179932902741,69.65120436190497,0.0,80.7184770813203,77.00052545384143,70.43866374342763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,77,68.02974990617993,68.09682191875886,0.0,83.27768196778331,78.67827662938332,70.65594215798488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,78,66.21200121636758,66.41178178531821,0.0,82.39619739324891,78.44833352403946,69.80819950668312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,79,66.64097333292058,67.91188803828294,0.0,82.85094248463014,80.35316778349919,69.92315481237371,65.43298664141318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,80,64.11658513963492,67.872911492868,0.0,83.6671432302951,79.60690912360256,68.7556964676029,66.10082091451936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,81,65.3590773369547,66.05301289144812,0.0,82.3642340530129,79.13494319705464,68.44483626609853,64.82678302910146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,82,66.07274873761789,65.57171080747834,0.0,82.29951181770528,77.78802879675101,69.91949751120733,67.0186687174194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,83,65.85211195304619,65.6577342700343,0.0,81.79001744095248,80.96667392163799,70.27833804046621,66.72352936092047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,84,64.26926197836177,66.17708465904808,0.0,81.97276703684345,79.98967524584769,68.51424403286337,64.88440551030344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,85,0.0,65.094386561374,0.0,83.18886623129882,80.72968871875575,68.49467060660278,64.24229973567574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,86,0.0,0.0,0.0,82.85076867985869,81.23893071515927,69.3823066182604,65.68831614112263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,87,0.0,0.0,0.0,83.14687462654055,80.41459721743,68.88459407070505,67.95054936220615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,88,0.0,0.0,0.0,82.41154396564791,79.56853756832211,70.56414520344582,67.39859398394616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,89,0.0,0.0,0.0,84.41286986475883,79.5356595878217,69.46771583505368,65.91039795016019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,90,0.0,0.0,0.0,82.86865142803344,80.12754320432802,69.72864150172187,66.7433374300204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,91,0.0,0.0,0.0,82.61365675035957,81.34747438914039,70.5475901590327,67.2091810178777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,92,0.0,0.0,0.0,82.99002077256591,80.67778746619204,68.62693026905146,65.11113276138883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,93,0.0,0.0,0.0,82.16099637357969,82.13734599216104,68.71637954672077,67.99598138179637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,94,0.0,0.0,0.0,81.40095470086418,82.50978676563324,68.75397856236746,67.8117869765265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,95,0.0,0.0,0.0,84.89955168640964,81.40507336468256,66.44326012760803,67.71225390471766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,96,0.0,0.0,0.0,82.21721131949157,85.07941507336412,69.21881667598113,67.688512006018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,97,0.0,0.0,0.0,82.88593797080009,82.04417671069871,69.99259923697258,68.10881000479864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,98,0.0,0.0,0.0,82.08122374421087,82.02574352069712,68.35536597530076,69.06618071083022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,99,0.0,0.0,0.0,81.99516803020025,82.76440001512564,67.0446110449158,68.49502284230219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,100,0.0,0.0,0.0,84.19973118457246,83.543743376547,68.40417290117979,70.31599461103268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
