,time,1152,1174,1219,1286,1331,1398,1443,1465,1510,1532,1264,1197,1376,1488,1309,1242,1421,1175,1533,1466,1354,1287,1220,1399,1511,1153,1332,1444,1265,1198
0,0,72.6500308770423,72.11910748997599,92.14998128409644,75.51029299304409,65.15080872813901,77.61034104159069,68.0377396325108,88.7418762278151,79.008029248687,66.87189952419929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,73.12438694405816,70.60229012439078,94.56775627486866,75.64586654084599,68.01493580853605,77.42749396335955,69.29806551667055,88.01255478527968,80.52288679160564,66.6225118605656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,72.43891471605956,69.43909598310609,93.63718958023469,75.59528191191168,67.36610096453714,77.58220954353371,70.68782092232249,89.1117099686527,81.20437198483948,66.20605109956206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,75.2825001677661,69.87156831289992,95.23144475173149,76.47742310461868,69.34832150183071,79.586867854001,68.55776071714635,86.99815244472613,81.2188703157478,68.09607144143136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,73.01093428020923,70.30066225513572,94.5099804577365,74.84693867505544,67.34180681092226,76.80290256039994,70.49464995987975,88.82203154378878,81.80499888859832,65.17362030088773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,73.06690435959605,69.49664883819084,94.2770750639933,74.69076505603992,69.9958979498386,77.47314697183651,71.51585917375682,88.09927372313456,83.09019987258364,67.95063814079631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,74.20278176330886,71.19155856163637,95.44196877058498,73.7398010717431,67.44273910076505,78.17034066087349,70.53336826545598,86.81315543609833,81.76421369956347,66.25457162687653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,74.08512631198349,68.85306181104094,95.81693510218639,76.6633096288522,68.45500909272135,78.12670955188429,71.69212695483064,86.93497462919187,82.13993235424145,65.73870783499738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,75.2980898134519,66.76582854618628,95.07715965636281,73.34628434760107,67.5922182725427,77.4207204780451,71.41183973230955,87.02006852112672,82.03374175331054,67.13729281462179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,74.33112975294061,69.21264100228325,93.61202974605675,73.42409698917403,68.86392587419606,76.62104258814624,71.33952956603558,87.51463984194547,83.21573072630042,67.86567707806823,64.19115475482118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,76.65839429947637,68.16801486228262,94.77982756184493,74.86939313131998,69.91217855418398,76.39984293297735,69.90666025958292,85.93202538721751,82.3560762659579,66.71542851725214,64.5630639735592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,76.27621170135559,65.98666312310789,94.97499304820155,74.19553486538229,69.10401151901607,77.63664734372522,73.48149981746323,84.43900333513272,84.24466766056473,65.03687730447324,67.20164330252628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,75.06609000064647,65.30308708108413,94.1929225364045,73.11572876008569,68.7469373005146,76.71824892873002,74.22464733022163,84.23103641747342,84.09102052039549,0.0,65.06987600180504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,74.9409132720422,66.5576081447494,94.60153093844295,72.36409950880402,70.31877811756323,76.9057861857209,73.32712802744958,81.22914275082151,84.57165630635193,0.0,64.99165174533134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,75.35904448209622,65.85254806301462,96.31616380020756,72.81256183043936,70.12811685220893,76.8606861491232,75.55646360586965,80.61042988030836,83.60236346701556,0.0,67.60771002541493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,75.39922514914255,65.34470652126684,95.05871812642498,73.18045858414277,70.02782045012995,77.91898319470708,76.35639123954499,83.09058098260647,87.02596772428794,0.0,65.52770504333479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,76.28358098179554,64.8104971971815,97.97737077512755,71.79173054593602,69.05585039467114,76.11063775184162,74.65172755310034,82.60672792194069,85.11784727029244,0.0,68.45781715792339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,75.42346752921007,0.0,95.59857895236851,72.84457280947453,69.36306321528998,76.02063890397696,75.63932151429499,83.14791330358908,85.6788251593089,0.0,68.68183056968277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,74.18793826898192,0.0,94.18066339983865,74.49562449257046,67.02323070768269,75.65253917023936,77.78716062143769,80.09354852394095,88.73177732933354,0.0,67.42726453817708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,75.89304181547703,0.0,93.66020904848968,71.20717083141405,71.32651668462954,75.22472639563573,77.05606137995629,82.87018297611414,88.09384609136879,0.0,68.62839434562264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
