,time,1197,1242,1264,1309,1331,1376,1398,1443,1175,1421,1354,1287,1220,1399,1332,1265,1153,1466,1198,1377,1444,1310,1243
0,0,84.92978717959484,67.27075182487951,93.08106328923441,79.40788069160712,85.1427927085875,87.50181941523967,69.22635044070616,72.57651338086711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,85.58791418691831,68.72905757147015,92.42508342679358,80.83056726806669,82.77008881396591,87.12985477067922,69.45864502751651,74.000102525019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,85.846739099364,68.64449707980897,93.27161809634933,82.83509550841016,86.32040237223529,88.30244315920764,69.32241469662729,72.06484751896419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,83.12122254264794,69.45237902772944,92.85332969208335,81.67303918341577,82.676000586512,89.15729573948094,68.97081719624782,73.49118736910825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,85.53209610472645,71.22510376823318,90.25938876265494,81.43843804025279,81.16480123737185,89.29209972513718,65.98437087081828,74.28957606049467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,84.92604480700564,70.75219410991588,92.41728242694072,80.23151843531824,81.77739403886206,90.19734494116926,69.02388828535037,74.1592658485841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,85.65826562175826,71.74563049861834,90.13090214777309,81.13740190962086,82.30460229189859,89.74053737998717,69.36519250773195,72.49217232008205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,83.97230022463623,71.39459194590464,90.84180027479229,83.22948543917751,80.04371882571522,88.6025009193761,68.03024937358062,73.5914509046972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,84.6551333656641,72.04961531996886,90.28022764844626,83.4106327469534,78.89659522075915,90.92028326067904,66.73916867555391,72.72530041129002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
