,time,272,317,1421,1466,295,1444,340,1489,1422,273,318,1467
0,0,67.5715998051212,92.65028708307005,72.1176776537152,87.34247577020187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,67.59772651230642,93.64574764622284,72.78328749812799,86.78136401625912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,67.0294384234046,92.03745209082705,70.62650007011064,86.18917600018183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,66.27272006943168,92.74502815498964,71.55715677137265,86.52666298141543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,66.87167792069235,93.82219758334492,70.3023018169993,87.2684206607303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,66.76816402384517,94.19229114296581,69.86297386980421,87.81879880479185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,65.20689046658322,95.313235028863,71.21181078384721,86.45733134000808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,65.30970112245512,95.88442337070647,69.10146797105898,87.08398593510533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,65.90907150833984,95.19407906149125,69.19774691907736,86.04054764053731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,0.0,92.56247646162174,68.63944177476331,87.17528579183133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,0.0,93.91145446233043,69.64044041111883,88.73349412190866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,0.0,94.29686913775278,68.16115644767316,88.53398890127251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,0.0,96.28315926881535,68.56403979191766,89.1929132702325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,0.0,93.96098794986412,67.60871028473775,87.16159280989349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,0.0,94.41243299168907,67.80822452700458,87.53052847155412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,0.0,96.63031489186065,66.75742568251556,88.56422666954337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,0.0,94.84173134878854,67.7651042539464,89.53854006771759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,0.0,94.09355894517539,66.09936408417576,88.18340654695243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,0.0,94.57374636717147,67.04670495322821,89.92799840365142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,0.0,95.3529932508505,0.0,88.85310990215234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,0.0,94.62002604079198,0.0,86.77869963031053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,0.0,94.59920733696694,0.0,88.41363281058187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,0.0,95.49195798260904,0.0,87.9845786254169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,0.0,95.07893212459605,0.0,90.04030228140442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,0.0,94.72863087513991,0.0,87.56861098945893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,0.0,93.78455381864815,0.0,88.01017380767817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,0.0,95.40324119780892,0.0,90.31272369996013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,0.0,93.17614275042806,0.0,87.95910112094751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,0.0,95.11771652376092,0.0,88.53460198837331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,0.0,93.41074435243068,0.0,86.66491444858669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,0.0,92.31598165778017,0.0,88.63095944298026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,0.0,93.77421458079175,0.0,88.24082084434679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,0.0,92.7089090610267,0.0,88.2343222262273,63.54703784666713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,0.0,92.1445722517092,0.0,89.7143366668768,64.63409614799423,65.42491684238563,0.0,0.0,0.0,0.0,0.0,0.0
34,34,0.0,92.86378722731659,0.0,86.95200703639664,67.45583390184325,63.53958737856584,0.0,0.0,0.0,0.0,0.0,0.0
35,35,0.0,92.34784497309896,0.0,87.91694078992687,65.53626006377809,65.46743070891033,0.0,0.0,0.0,0.0,0.0,0.0
36,36,0.0,92.765331890008,0.0,86.69795627438779,67.86153515542475,66.7033495370283,0.0,0.0,0.0,0.0,0.0,0.0
37,37,0.0,90.99121224561337,0.0,87.0949099001389,68.31386443603577,66.90094055185561,0.0,0.0,0.0,0.0,0.0,0.0
38,38,0.0,91.57721946092106,0.0,86.23460599355988,65.96367287932006,67.77043484308204,0.0,0.0,0.0,0.0,0.0,0.0
39,39,0.0,92.73373351174368,0.0,86.93877117375955,69.50706447278473,68.11937986221591,0.0,0.0,0.0,0.0,0.0,0.0
40,40,0.0,91.72579066175814,0.0,88.1210387568591,67.26293336370466,69.19376011503043,0.0,0.0,0.0,0.0,0.0,0.0
41,41,0.0,92.05282573991197,0.0,86.45439621775492,70.29887110705711,67.06351869770887,0.0,0.0,0.0,0.0,0.0,0.0
42,42,0.0,90.90957012533981,0.0,84.94128241198347,69.63655672256952,69.30407445540912,0.0,0.0,0.0,0.0,0.0,0.0
43,43,0.0,89.10145635617887,0.0,85.65925502221947,69.76721276766706,67.41444959535224,0.0,0.0,0.0,0.0,0.0,0.0
44,44,0.0,90.18409869487674,0.0,86.48826317495259,70.89492923191615,71.71867038055363,0.0,0.0,0.0,0.0,0.0,0.0
45,45,0.0,88.90143626240557,0.0,84.73036527439021,70.36407925495338,69.75020641845514,0.0,0.0,0.0,0.0,0.0,0.0
46,46,0.0,88.54899871309779,0.0,85.98423663825243,70.54933756138736,71.1075073909181,0.0,0.0,0.0,0.0,0.0,0.0
47,47,0.0,89.40971842361196,0.0,83.74061554724828,72.66211494299934,70.23050313458654,0.0,0.0,0.0,0.0,0.0,0.0
48,48,0.0,90.50552182633085,0.0,86.67851379311924,72.09140706877966,71.76862977327916,0.0,0.0,0.0,0.0,0.0,0.0
49,49,0.0,89.22785595186221,0.0,84.95274122740729,73.88606863732821,71.58267300437448,0.0,0.0,0.0,0.0,0.0,0.0
50,50,0.0,88.39515293225458,0.0,83.72338248973267,73.11522969118032,71.1370886038522,0.0,0.0,0.0,0.0,0.0,0.0
51,51,0.0,88.30444302330424,0.0,84.05127611850293,73.49089430381976,72.30382867952815,0.0,0.0,0.0,0.0,0.0,0.0
52,52,0.0,87.35932603699777,0.0,82.26642696239915,74.8120768209984,74.53095878088938,0.0,0.0,0.0,0.0,0.0,0.0
53,53,0.0,87.29032845637828,0.0,81.21944322111202,73.78878842799455,75.30205294633343,0.0,0.0,0.0,0.0,0.0,0.0
54,54,0.0,85.90562946463525,0.0,82.75708280333764,74.71346871381796,73.72457017056868,0.0,0.0,0.0,0.0,0.0,0.0
55,55,0.0,84.80274355207843,0.0,83.13482397780736,75.13076441781044,74.34544060257937,0.0,0.0,0.0,0.0,0.0,0.0
56,56,0.0,85.25429530937538,0.0,82.70283440356167,77.13385982153022,76.11891518552034,0.0,0.0,0.0,0.0,0.0,0.0
57,57,0.0,85.17527168484696,0.0,81.63402919278454,77.80111341321515,77.07551234238268,0.0,0.0,0.0,0.0,0.0,0.0
58,58,0.0,83.47030583152483,0.0,81.37496121937463,75.9444443490585,76.46720383413712,0.0,0.0,0.0,0.0,0.0,0.0
59,59,0.0,84.9396319069515,0.0,79.82743402065088,76.84160541900982,76.99177737781744,0.0,0.0,0.0,0.0,0.0,0.0
60,60,0.0,82.5439105146934,0.0,80.40825108078262,76.63821546509477,77.76551667272227,0.0,0.0,0.0,0.0,0.0,0.0
61,61,0.0,83.47558235413833,0.0,79.60582171716652,78.74707909833228,78.30858643071242,0.0,0.0,0.0,0.0,0.0,0.0
62,62,0.0,84.30989034613002,0.0,79.7837332431134,79.10608503809513,78.77389250160392,0.0,0.0,0.0,0.0,0.0,0.0
63,63,0.0,82.3044850966157,0.0,79.64382094297538,78.76304555939886,79.46142171719012,0.0,0.0,0.0,0.0,0.0,0.0
64,64,0.0,80.98670595098524,0.0,79.92515153933927,78.42933509602346,79.90063031211746,0.0,0.0,0.0,0.0,0.0,0.0
65,65,0.0,83.65640481498514,0.0,79.7810256650168,78.33709450854606,80.77203249712946,0.0,0.0,0.0,0.0,0.0,0.0
66,66,0.0,80.7247596355662,0.0,77.83428462928431,82.16449502286201,78.66863994707897,0.0,0.0,0.0,0.0,0.0,0.0
67,67,0.0,76.64317870834076,0.0,76.01622023565932,79.7036858017642,81.55400552728621,0.0,0.0,0.0,0.0,0.0,0.0
68,68,0.0,79.50573935289542,0.0,78.13313256954598,81.89141644629146,82.4285693830054,0.0,0.0,0.0,0.0,0.0,0.0
69,69,0.0,77.7904699790816,0.0,76.65030034253415,81.8964085464142,81.0085721454198,0.0,0.0,0.0,0.0,0.0,0.0
70,70,0.0,79.71980603586056,0.0,77.05770039996162,82.0124872250568,82.26677468432842,0.0,0.0,0.0,0.0,0.0,0.0
71,71,0.0,79.35409586446987,0.0,76.82080946489947,80.21680204330767,82.0309836661987,0.0,0.0,0.0,0.0,0.0,0.0
72,72,0.0,77.6717651708828,0.0,75.63130231517198,82.92238549903497,83.64409783048424,0.0,0.0,0.0,0.0,0.0,0.0
73,73,0.0,77.69342506901177,0.0,76.22835331050335,82.74526801676367,84.97517413068077,0.0,0.0,0.0,0.0,0.0,0.0
74,74,0.0,77.6112234059204,0.0,76.01481279701429,83.8817229709808,85.76404907876353,0.0,0.0,0.0,0.0,0.0,0.0
75,75,0.0,74.72690253122204,0.0,75.7293046994602,82.66627644046301,84.42498444821324,0.0,0.0,0.0,0.0,0.0,0.0
76,76,0.0,76.04343401482096,0.0,74.79275838593287,86.79979665515191,85.96820387992949,0.0,0.0,0.0,0.0,0.0,0.0
77,77,0.0,74.82090749917845,0.0,75.11942360659528,85.04786815213836,86.19221265509432,0.0,0.0,0.0,0.0,0.0,0.0
78,78,0.0,75.79502851832652,0.0,71.72518911133768,85.08300936014088,86.21093703261933,0.0,0.0,0.0,0.0,0.0,0.0
79,79,0.0,73.64195202848953,0.0,73.44699881519063,84.8647195225473,85.3982369293181,0.0,0.0,0.0,0.0,0.0,0.0
80,80,0.0,74.33108797038005,0.0,72.40767135437295,85.48081680944111,85.20153180097525,0.0,0.0,0.0,0.0,0.0,0.0
81,81,0.0,74.0847420638857,0.0,72.78820070544224,85.25000440204082,86.57764727273597,0.0,0.0,0.0,0.0,0.0,0.0
82,82,0.0,73.47448001065028,0.0,72.154477891358,86.28354542266024,87.626911681879,0.0,0.0,0.0,0.0,0.0,0.0
83,83,0.0,73.74034226007639,0.0,71.41942540881286,87.55478546887122,86.62477034133188,0.0,0.0,0.0,0.0,0.0,0.0
84,84,0.0,72.90075074092462,0.0,71.4116895218132,86.06719873128581,89.12891771152387,0.0,0.0,0.0,0.0,0.0,0.0
85,85,0.0,73.15093427982737,0.0,70.1833378400719,88.20191027015902,92.03275014231671,0.0,0.0,0.0,0.0,0.0,0.0
86,86,0.0,70.67764840860139,0.0,70.58392234148502,89.4796062496105,89.31418846135637,0.0,0.0,0.0,0.0,0.0,0.0
87,87,0.0,71.22324181261314,0.0,68.94003847260754,87.75991835494266,89.92512418629917,0.0,0.0,0.0,0.0,0.0,0.0
88,88,0.0,72.04355985579907,0.0,67.57056678602464,87.94243248191049,90.06467498682447,0.0,0.0,0.0,0.0,0.0,0.0
89,89,0.0,70.55323114356146,0.0,67.88188590028913,86.9306882861481,90.71291742743703,0.0,0.0,0.0,0.0,0.0,0.0
90,90,0.0,69.43198059106079,0.0,69.9351903264977,89.61784889515567,90.7947226148289,0.0,0.0,0.0,0.0,0.0,0.0
91,91,0.0,69.55023701142464,0.0,67.25936103787902,89.54306630684802,90.81022089378993,0.0,0.0,0.0,0.0,0.0,0.0
92,92,0.0,70.042954164784,0.0,68.15067286004717,89.90374661183323,92.789482291459,0.0,0.0,0.0,0.0,0.0,0.0
93,93,0.0,67.76495171561825,0.0,68.37790522013756,89.84326645512412,91.2231350782169,0.0,0.0,0.0,0.0,0.0,0.0
94,94,0.0,66.19654971029072,0.0,68.01499403399664,90.51085611575486,93.05696278555354,0.0,0.0,0.0,0.0,0.0,0.0
95,95,0.0,67.0129661274092,0.0,66.57519062355202,88.8710319917817,92.7857188437647,0.0,0.0,0.0,0.0,0.0,0.0
96,96,0.0,67.29656188324086,0.0,66.52465194285969,89.74140995290857,91.82836608045467,0.0,0.0,0.0,0.0,0.0,0.0
97,97,0.0,65.81711646685095,0.0,68.41472310780142,91.33303799808543,93.345004342038,0.0,0.0,0.0,0.0,0.0,0.0
98,98,0.0,65.34806544673322,0.0,64.54004658097858,90.79740598293242,93.41707140223224,0.0,0.0,0.0,0.0,0.0,0.0
99,99,0.0,67.90792493997685,0.0,0.0,90.58355767778632,93.09504792182705,0.0,0.0,0.0,0.0,0.0,0.0
100,100,0.0,66.3206091514883,0.0,0.0,90.07474687644152,94.12086270687784,0.0,0.0,0.0,0.0,0.0,0.0
101,101,0.0,0.0,0.0,0.0,92.7566764934339,93.74508539630698,0.0,0.0,0.0,0.0,0.0,0.0
102,102,0.0,0.0,0.0,0.0,92.9366807958063,95.73377395674031,0.0,0.0,0.0,0.0,0.0,0.0
103,103,0.0,0.0,0.0,0.0,90.19254890239607,93.3030406246027,0.0,0.0,0.0,0.0,0.0,0.0
104,104,0.0,0.0,0.0,0.0,92.78197911911136,96.03272456262474,0.0,0.0,0.0,0.0,0.0,0.0
105,105,0.0,0.0,0.0,0.0,91.15914808968122,96.37084986693822,0.0,0.0,0.0,0.0,0.0,0.0
106,106,0.0,0.0,0.0,0.0,93.05787123119188,93.71853745155417,0.0,0.0,0.0,0.0,0.0,0.0
107,107,0.0,0.0,0.0,0.0,94.39727382865803,96.45359414392972,0.0,0.0,0.0,0.0,0.0,0.0
108,108,0.0,0.0,0.0,0.0,93.08223806654587,96.6806560455945,0.0,0.0,0.0,0.0,0.0,0.0
109,109,0.0,0.0,0.0,0.0,92.27975278024657,96.33726899213377,0.0,0.0,0.0,0.0,0.0,0.0
110,110,0.0,0.0,0.0,0.0,93.03939585663939,95.3434473065778,0.0,0.0,0.0,0.0,0.0,0.0
111,111,0.0,0.0,0.0,0.0,93.61877282622183,98.4494368154632,0.0,0.0,0.0,0.0,0.0,0.0
112,112,0.0,0.0,0.0,0.0,92.02752196537422,97.55629345988412,0.0,0.0,0.0,0.0,0.0,0.0
