,time,498,543,565,901,924,946,610,588,902,969,521,947,566,880,925,544,611
0,0,67.806930175254,68.38813062463912,89.27428291236976,75.80652497028998,71.42047043208025,83.85833754513081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,68.69382670585138,69.39845525338598,89.31052633499762,77.84987108856939,70.43272695746364,84.70167586889313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,66.32616017837154,69.57917473327004,91.26114546862169,77.58590561495942,69.85203354310948,83.84707957290586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,66.95411743218843,69.78877641784285,89.158720830348,76.80846737759202,73.20208405695932,85.46910024984244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,66.8923643493993,70.94463011207961,88.7560217679367,76.33345167470178,72.16463436477753,85.38540352450696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,67.61027035184657,71.93789797000966,88.85437225720739,77.45245855053356,71.97293286968308,81.96953837799016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,67.15434587188008,73.58282026471493,88.7242632602039,77.11599816450594,72.4018130462735,83.25156705601293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,66.20075061060355,72.02642096818539,87.39296753803883,77.24941406570335,74.74569251597495,82.85465567680846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,67.12815911764724,71.90064603110984,85.96911401133138,76.55462362863487,73.41489646994411,82.34354253227252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,66.309694699187,73.02060807304639,86.57722512593642,76.64371473582835,74.94858081347604,83.17738569171755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,67.17947677533756,73.44867911951751,86.32905424029585,77.97782257224888,73.63831841707663,83.27655965955528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,67.8847627156568,73.24219428988116,86.9043730069557,77.01543501467616,74.87485522523679,83.0358005290687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,67.50523355336293,72.02022739090506,87.51546147343579,76.63752852663055,77.68450930370874,82.1012539873453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,67.7729833555932,74.22714535332805,87.72242471217629,77.24181819974504,76.1627493482987,79.87336288423379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,67.40078516759824,72.80728966995,86.06648603481334,75.34475568969675,75.5766032202464,80.96316743388198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,67.99700586014906,74.90297934514484,86.34071456347185,77.4539076599445,76.04579327555206,81.76981842941113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,66.79192667423733,75.02101908525655,85.32069561479805,76.23772210770058,78.10129323860778,80.38297417979699,64.25114091786331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,64.75985851002798,74.88646719322588,83.9246871343965,74.98729901659864,79.95455218732295,79.42666543279566,66.93134710061663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,66.48772497600665,76.73151678049864,83.90410514097711,75.92969803435258,78.26332292010696,79.58181990415068,64.03969116827207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,64.793966361927,76.34018980765038,84.28764024516492,77.09234559018896,79.32585954668802,78.63248192443044,66.49959772277286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,65.54511983833888,76.48332033808789,84.63516936325674,77.34244683393396,80.19038264743094,79.89912066606448,65.602100355519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,67.14696065542473,76.32830912256493,83.05377815685522,76.92804853629094,78.6641638007111,79.87119001057646,65.02455008077305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,64.39968697893879,77.98259170290856,84.27571402498835,76.28039421904013,81.90522759956777,82.0370915179687,65.56162327492828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,65.86096495126375,79.59519377036133,82.05979484169362,75.95528903644603,81.66540879465857,77.06182140326287,67.07233456857823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,65.6374216079892,78.16431850193764,81.06366173416262,74.81430831631826,84.49365894343202,76.78148515283841,66.7698657839884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,0.0,79.2083202352287,79.98197554279318,73.71586838206957,82.4610051689819,77.44025260547932,64.95235113076112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,0.0,79.0495553949473,80.02500356392082,76.44113182070623,83.09578093925018,77.66058708687774,66.2060947676702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,0.0,81.01753835081101,81.80926323350755,73.61892402204907,84.4436759652917,76.02058892746626,66.03651018998873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,0.0,79.91232316548101,79.87526884875923,74.62939108722952,82.96977728242308,74.79516528822107,67.5723566656734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,0.0,81.84471709355752,80.06400504964073,73.94718290913946,82.56430700637628,73.7285891274594,66.79568661232722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
