,time,607,629,674,741,786,808,853,875,920,719,652,898,831,764,585,697,876,630,809,742,675,854,921,608,787,720,899,653
0,0,76.35442298683475,72.57880374394679,92.98155659890074,89.35987521252738,77.23803341064546,80.88385513714465,92.95252105163286,71.19107270469115,76.63362759691434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,75.00308346650328,72.82110379032717,96.3800094730466,89.9044638652838,77.50243633613934,83.30155343570947,92.35609204758772,71.31758097696147,74.99868359185244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,75.39315946077446,71.67676138054242,95.89393362366279,87.94340148232212,77.58487095361268,81.00915132870055,92.8602689248066,69.82350523472653,73.80405894325,64.60673279083515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,76.22300804819393,72.8798975229335,93.88212955151188,90.25587995500645,80.03398510479008,79.947888709362,91.72685922836257,69.09459051727578,72.3552469968221,68.07920298149338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,77.11883718827163,71.7856681808711,95.81361475576426,87.97653803872016,79.37090446235482,78.99297692761213,91.99797056123845,67.9482004807,74.56300837044188,65.77674859132414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,76.48239795641044,70.5684748114752,95.57321554338183,88.63288069072216,78.3861265383669,79.20180241847203,92.58773911890738,68.58699713633527,74.50827993186797,66.41142873558451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,76.63878310280026,70.62873037982067,95.21239660124331,88.29498633552878,79.05289932341908,79.52507063388413,92.74931623809441,66.7568679021243,73.26910915895367,66.37872329536819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,78.19059481187874,70.06003770555228,97.91525918339153,87.53658110226178,79.61864487207659,78.94688298925651,94.16535955095527,67.20083893421474,73.50845148444496,66.94047327937916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,78.99469247009748,68.86265934810064,94.75239076823901,89.17051761035827,80.91530176458757,78.52663374259157,93.06801248088479,65.83796248779308,76.04949642484328,67.23270680234158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,78.49871164551294,69.10696049144238,97.73373357188173,88.77813124206381,78.60458741747316,77.2187813463887,95.26781688838068,64.55577652895471,75.0261302378974,66.91388075361762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,78.31380782583669,67.25952743952654,95.36067560768151,87.5856233802274,81.2297843295193,76.57460275665446,95.18793896737677,66.89634369165253,76.85390210646035,67.33036620043686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,77.30213052554362,67.56403421523164,95.2134006613836,88.62294927433669,81.4561593643981,77.4223547933018,93.66888370720386,66.05391114217808,73.86848099352117,67.65487664113374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,80.82963504199618,66.4688865506037,97.12297199876036,89.67823118365463,83.7175480151895,76.61998650233566,93.84948945394868,65.30951445893884,73.88022745017189,70.12712260482917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
