,time,770,1421,748,1399,1444,793,1422,771
0,0,89.18641406388811,95.41967747559067,0.0,0.0,0.0,0.0,0.0,0.0
1,1,88.36772664360137,94.54908604591142,0.0,0.0,0.0,0.0,0.0,0.0
2,2,90.45159607140371,94.72648969547086,0.0,0.0,0.0,0.0,0.0,0.0
3,3,89.37062936463302,94.40794419573042,0.0,0.0,0.0,0.0,0.0,0.0
4,4,88.00295867273854,92.67884868419506,0.0,0.0,0.0,0.0,0.0,0.0
5,5,89.46804180859748,92.13502894427914,0.0,0.0,0.0,0.0,0.0,0.0
6,6,88.8517532178669,94.29833553261051,0.0,0.0,0.0,0.0,0.0,0.0
7,7,89.07928779646382,95.97610786762863,0.0,0.0,0.0,0.0,0.0,0.0
8,8,90.1880841036969,92.62285005330297,0.0,0.0,0.0,0.0,0.0,0.0
9,9,92.21269983953744,92.27493537032382,0.0,0.0,0.0,0.0,0.0,0.0
10,10,90.93712599876872,92.44247639554179,0.0,0.0,0.0,0.0,0.0,0.0
11,11,89.8898057072048,92.26631657106867,0.0,0.0,0.0,0.0,0.0,0.0
12,12,90.88101402017874,91.68209377469638,0.0,0.0,0.0,0.0,0.0,0.0
13,13,90.67058444521163,91.95722873755042,0.0,0.0,0.0,0.0,0.0,0.0
14,14,91.64542038175567,92.31170438199611,0.0,0.0,0.0,0.0,0.0,0.0
15,15,90.98985802325605,90.74539101121626,0.0,0.0,0.0,0.0,0.0,0.0
16,16,89.74887695757843,89.1897118231692,0.0,0.0,0.0,0.0,0.0,0.0
17,17,90.69504174309581,89.38670465826588,0.0,0.0,0.0,0.0,0.0,0.0
18,18,89.48941214311763,91.21175345773001,0.0,0.0,0.0,0.0,0.0,0.0
19,19,91.7055449347966,90.97547887756532,0.0,0.0,0.0,0.0,0.0,0.0
20,20,91.21532892879621,87.60159765404215,0.0,0.0,0.0,0.0,0.0,0.0
21,21,91.19336121836128,88.71518442568262,0.0,0.0,0.0,0.0,0.0,0.0
22,22,88.84074313134438,87.62779663952583,0.0,0.0,0.0,0.0,0.0,0.0
23,23,90.19825500488484,88.77731358985902,0.0,0.0,0.0,0.0,0.0,0.0
24,24,89.72055093104214,89.41887977297931,0.0,0.0,0.0,0.0,0.0,0.0
25,25,89.22640521061082,87.49059198100885,0.0,0.0,0.0,0.0,0.0,0.0
26,26,88.5446491541826,87.21495035513118,0.0,0.0,0.0,0.0,0.0,0.0
27,27,89.36783590878187,87.62319113626451,0.0,0.0,0.0,0.0,0.0,0.0
28,28,88.73202209879345,85.60300468769826,0.0,0.0,0.0,0.0,0.0,0.0
29,29,88.36984067023437,85.17692379474923,67.27737975967813,0.0,0.0,0.0,0.0,0.0
30,30,89.33314965255828,84.74299647968354,66.22989075343668,0.0,0.0,0.0,0.0,0.0
31,31,86.77117793932815,84.95834403497403,65.807871474553,0.0,0.0,0.0,0.0,0.0
32,32,88.72428330967213,85.1794845396638,66.60981477744025,0.0,0.0,0.0,0.0,0.0
33,33,86.84319371845183,85.36160738254118,66.39346254546174,0.0,0.0,0.0,0.0,0.0
34,34,85.84188310331356,82.2170857641473,69.4770922381549,0.0,0.0,0.0,0.0,0.0
35,35,86.31967663779494,83.25000721189625,68.30074736665006,0.0,0.0,0.0,0.0,0.0
36,36,87.68704565188453,81.56038402951799,69.07499724315147,0.0,0.0,0.0,0.0,0.0
37,37,87.90706613669914,82.04273553763696,68.88411182934736,0.0,0.0,0.0,0.0,0.0
38,38,85.53969697261921,80.10840546759236,69.69570550496383,0.0,0.0,0.0,0.0,0.0
39,39,85.68553033990263,79.94008885921373,68.49320046108731,0.0,0.0,0.0,0.0,0.0
40,40,84.66934766004479,81.72998059764217,70.01053231480759,0.0,0.0,0.0,0.0,0.0
41,41,87.42633437254304,80.8746804417837,71.24986379428876,0.0,0.0,0.0,0.0,0.0
42,42,84.13238431086575,78.08596972734055,72.861798688333,0.0,0.0,0.0,0.0,0.0
43,43,83.19254012618595,79.96108423254573,73.44054042448037,0.0,0.0,0.0,0.0,0.0
44,44,85.60761314528443,79.30780373678282,72.66716905061496,0.0,0.0,0.0,0.0,0.0
45,45,84.1299248926197,76.2992029762409,71.42781352832381,0.0,0.0,0.0,0.0,0.0
46,46,85.03850051615538,77.68788887455457,74.94578189448212,0.0,0.0,0.0,0.0,0.0
47,47,82.66742602119756,78.3505298376269,73.51873488919752,0.0,0.0,0.0,0.0,0.0
48,48,82.49105788122809,76.89620884969796,75.67990146856569,0.0,0.0,0.0,0.0,0.0
49,49,82.6317601360036,76.52523191964353,73.90431918489412,0.0,0.0,0.0,0.0,0.0
50,50,80.94383684667648,75.10786355374583,75.37750492139226,0.0,0.0,0.0,0.0,0.0
51,51,81.06363400995045,75.69947262939817,75.86035234089553,0.0,0.0,0.0,0.0,0.0
52,52,82.95269989186123,76.715968542083,74.62353336156399,0.0,0.0,0.0,0.0,0.0
53,53,81.52154862963341,74.3547388887166,75.75709858487495,0.0,0.0,0.0,0.0,0.0
54,54,82.17880488500941,73.32146201402273,77.00819767949075,0.0,0.0,0.0,0.0,0.0
55,55,79.7426625539011,73.04119288129415,77.07882936981282,0.0,0.0,0.0,0.0,0.0
56,56,81.03330483852463,72.30963548059687,74.94923896114351,0.0,0.0,0.0,0.0,0.0
57,57,77.52534392380964,73.65022964910081,78.51113222125903,0.0,0.0,0.0,0.0,0.0
58,58,77.98039555957196,71.50087736189143,77.23118491593736,0.0,0.0,0.0,0.0,0.0
59,59,77.33644022507157,71.6458478565788,78.83282328077266,0.0,0.0,0.0,0.0,0.0
60,60,77.37951857985175,70.97731217768994,78.72549301304697,0.0,0.0,0.0,0.0,0.0
61,61,76.0296402716518,71.067628378686,77.97733740741477,0.0,0.0,0.0,0.0,0.0
62,62,76.15619801335951,68.62141978367735,79.39526358354502,0.0,0.0,0.0,0.0,0.0
63,63,76.16911877962055,69.66325084934324,81.28908354599538,65.94392095841606,0.0,0.0,0.0,0.0
64,64,77.40072574022436,69.13131183006591,80.53045930276002,66.17679828583881,0.0,0.0,0.0,0.0
65,65,74.94797959436004,69.20918327796751,80.6208879776937,64.68761500939186,0.0,0.0,0.0,0.0
66,66,76.35213800503442,69.24096708065257,79.99346288273001,65.74848355864799,0.0,0.0,0.0,0.0
67,67,75.88531877723067,67.1347473295672,82.2821465501555,65.31693758509304,0.0,0.0,0.0,0.0
68,68,75.55882071809822,68.41173550808575,81.9254627532267,66.95399044353081,0.0,0.0,0.0,0.0
69,69,73.46920337737598,67.28759043144723,82.34218377230354,65.42076283488085,0.0,0.0,0.0,0.0
70,70,74.76713320891976,65.32425972505807,83.47648918913059,65.54971525577233,0.0,0.0,0.0,0.0
71,71,76.94191790698005,65.78489807804772,83.24182294524736,68.25769389631654,0.0,0.0,0.0,0.0
72,72,72.47634419342153,67.33388453690773,82.15836129959753,66.19520241653863,0.0,0.0,0.0,0.0
73,73,72.72124208193583,0.0,84.66746035781993,66.10714339489486,0.0,0.0,0.0,0.0
74,74,73.03175623872164,0.0,84.85766541923489,66.182370912823,0.0,0.0,0.0,0.0
75,75,72.35724642829898,0.0,84.90276877045957,66.65137805469931,0.0,0.0,0.0,0.0
76,76,72.01282620478534,0.0,86.55581920177413,68.73435477872646,0.0,0.0,0.0,0.0
77,77,69.43349188259484,0.0,85.28455584665109,68.48213313690762,0.0,0.0,0.0,0.0
78,78,68.88349848382333,0.0,84.30147058927395,67.92700676064148,0.0,0.0,0.0,0.0
79,79,71.00458054141502,0.0,88.54530106850358,67.21274751898224,0.0,0.0,0.0,0.0
80,80,69.83049715349176,0.0,85.8007485367699,68.61970133657081,0.0,0.0,0.0,0.0
81,81,69.09578319596133,0.0,87.10694273571424,67.82168494433063,0.0,0.0,0.0,0.0
82,82,68.96429808970645,0.0,88.09777859245489,66.0032509162269,0.0,0.0,0.0,0.0
83,83,66.8111421325599,0.0,87.93807030109794,67.21819255524507,0.0,0.0,0.0,0.0
84,84,68.76661782859755,0.0,87.95452883845924,65.47370537826063,0.0,0.0,0.0,0.0
85,85,67.72375424500024,0.0,86.78657682833826,68.32926796117425,0.0,0.0,0.0,0.0
86,86,66.36239832446084,0.0,89.87319837949963,65.98191222301324,0.0,0.0,0.0,0.0
87,87,65.60609289161755,0.0,90.78340475523503,67.85719605604257,64.99247238293539,0.0,0.0,0.0
88,88,66.86982234240496,0.0,88.95349471315056,67.41760584045765,67.07778016327606,0.0,0.0,0.0
89,89,66.06140427693366,0.0,89.42189905100037,67.36032540366847,67.24738375957058,0.0,0.0,0.0
90,90,0.0,0.0,88.30864707297596,65.9840669473868,69.07815201543475,0.0,0.0,0.0
91,91,0.0,0.0,87.71854057925806,68.55032443515051,70.1340176892817,0.0,0.0,0.0
92,92,0.0,0.0,88.92211333803056,65.78652865683217,68.79711400385823,0.0,0.0,0.0
93,93,0.0,0.0,90.8192566075934,67.58946743355646,68.22161737115675,0.0,0.0,0.0
94,94,0.0,0.0,90.06347552854855,67.29340993878756,68.3766246428898,0.0,0.0,0.0
95,95,0.0,0.0,88.32637471387721,68.05388995517804,68.6875745631786,0.0,0.0,0.0
96,96,0.0,0.0,90.83385457195914,68.5132378168881,70.78807289703795,0.0,0.0,0.0
97,97,0.0,0.0,89.82273367639198,66.33326048499953,70.5706376880408,0.0,0.0,0.0
98,98,0.0,0.0,90.68930862150076,67.30416432221226,72.81908676686854,0.0,0.0,0.0
99,99,0.0,0.0,90.39504057570403,67.10469883804541,70.65569967385818,0.0,0.0,0.0
100,100,0.0,0.0,91.5689913586346,68.6910149765866,71.62155698604417,0.0,0.0,0.0
101,101,0.0,0.0,91.03493980580856,66.3363350783733,73.59632407095641,0.0,0.0,0.0
102,102,0.0,0.0,90.86688798939106,68.18161948950359,71.85049184449691,0.0,0.0,0.0
103,103,0.0,0.0,90.25194241078732,66.30675317024394,71.77951932019606,0.0,0.0,0.0
104,104,0.0,0.0,91.23433559472055,65.90391121953284,72.66183051362023,0.0,0.0,0.0
105,105,0.0,0.0,92.1231119962374,65.06313654654721,72.27124822756721,0.0,0.0,0.0
106,106,0.0,0.0,89.23520659442043,66.11789998552594,73.01203740146263,0.0,0.0,0.0
107,107,0.0,0.0,91.27286517779692,66.81722607499175,74.49626024686603,0.0,0.0,0.0
108,108,0.0,0.0,90.73128829588946,65.9833217594621,74.24227369201503,0.0,0.0,0.0
109,109,0.0,0.0,91.19583938587486,66.77468163328786,73.35783022366276,0.0,0.0,0.0
110,110,0.0,0.0,89.59020269401204,68.08559588024602,75.47617233467831,0.0,0.0,0.0
111,111,0.0,0.0,90.36401517683501,0.0,76.54694413484901,0.0,0.0,0.0
112,112,0.0,0.0,91.13178198459863,0.0,76.48976287266004,0.0,0.0,0.0
113,113,0.0,0.0,91.21045871859062,0.0,75.70046001654538,0.0,0.0,0.0
114,114,0.0,0.0,91.87249505507073,0.0,76.39674113419925,0.0,0.0,0.0
115,115,0.0,0.0,90.33598675878869,0.0,77.81381440605062,0.0,0.0,0.0
116,116,0.0,0.0,90.8571975505839,0.0,78.10470943554424,0.0,0.0,0.0
117,117,0.0,0.0,90.00321537437738,0.0,77.99073980130296,0.0,0.0,0.0
118,118,0.0,0.0,89.60578044233273,0.0,79.21545776203108,0.0,0.0,0.0
119,119,0.0,0.0,89.95406492300626,0.0,79.15830038640833,0.0,0.0,0.0
120,120,0.0,0.0,90.49801552568849,0.0,79.56160883433108,0.0,0.0,0.0
121,121,0.0,0.0,90.03248402515553,0.0,80.64595954719397,0.0,0.0,0.0
122,122,0.0,0.0,88.41309481220632,0.0,79.57053902294413,0.0,0.0,0.0
123,123,0.0,0.0,89.03060964284069,0.0,81.23133946046494,0.0,0.0,0.0
124,124,0.0,0.0,88.87713812198206,0.0,81.69154111575627,0.0,0.0,0.0
125,125,0.0,0.0,88.5298037045265,0.0,82.28590315666982,0.0,0.0,0.0
126,126,0.0,0.0,89.99431728348033,0.0,82.61428254970527,0.0,0.0,0.0
127,127,0.0,0.0,88.83545907035119,0.0,82.02115786268887,0.0,0.0,0.0
128,128,0.0,0.0,89.42349501220023,0.0,83.57938365527085,0.0,0.0,0.0
129,129,0.0,0.0,88.79065241499882,0.0,83.35069026383529,0.0,0.0,0.0
130,130,0.0,0.0,86.09120608261114,0.0,83.70511856914979,0.0,0.0,0.0
131,131,0.0,0.0,88.35817578912082,0.0,83.22399964911216,0.0,0.0,0.0
132,132,0.0,0.0,88.93232634738632,0.0,83.9303428835565,0.0,0.0,0.0
133,133,0.0,0.0,87.29618783634541,0.0,84.98458529654991,0.0,0.0,0.0
134,134,0.0,0.0,86.45831360143329,0.0,83.46129235771568,0.0,0.0,0.0
135,135,0.0,0.0,86.71910991953982,0.0,84.85763524924032,0.0,0.0,0.0
136,136,0.0,0.0,86.63738010026742,0.0,84.967239697709,0.0,0.0,0.0
137,137,0.0,0.0,85.18555631358909,0.0,86.36882091443503,0.0,0.0,0.0
138,138,0.0,0.0,84.67921147952904,0.0,86.8491225272681,0.0,0.0,0.0
139,139,0.0,0.0,86.03749805866711,0.0,85.49629446532612,0.0,0.0,0.0
140,140,0.0,0.0,84.16690692878281,0.0,88.25532408901407,0.0,0.0,0.0
141,141,0.0,0.0,84.16177606298976,0.0,87.08852168045647,0.0,0.0,0.0
142,142,0.0,0.0,83.13820065992273,0.0,87.31535579391941,0.0,0.0,0.0
143,143,0.0,0.0,80.96205987463334,0.0,88.87210156890374,0.0,0.0,0.0
144,144,0.0,0.0,83.41128301628191,0.0,87.15198060462149,0.0,0.0,0.0
145,145,0.0,0.0,82.50042268819301,0.0,89.58216493707438,0.0,0.0,0.0
146,146,0.0,0.0,82.82918759885797,0.0,88.74440038071492,0.0,0.0,0.0
147,147,0.0,0.0,80.89023770192594,0.0,89.6824158242879,0.0,0.0,0.0
148,148,0.0,0.0,80.13820316414538,0.0,88.55997556548965,0.0,0.0,0.0
149,149,0.0,0.0,80.4248193043128,0.0,90.22774802529432,0.0,0.0,0.0
150,150,0.0,0.0,79.57281128284507,0.0,90.18671050080285,0.0,0.0,0.0
151,151,0.0,0.0,79.24316128526729,0.0,89.84948486645763,0.0,0.0,0.0
152,152,0.0,0.0,79.83063643948344,0.0,90.28282008146554,0.0,0.0,0.0
153,153,0.0,0.0,79.22122199751566,0.0,89.41712325639445,0.0,0.0,0.0
154,154,0.0,0.0,79.64652439842587,0.0,90.13958879817912,0.0,0.0,0.0
155,155,0.0,0.0,78.6553225327539,0.0,89.33502135809962,0.0,0.0,0.0
156,156,0.0,0.0,78.72612513870685,0.0,90.82482431779445,0.0,0.0,0.0
157,157,0.0,0.0,78.37763142120686,0.0,89.88147830751318,0.0,0.0,0.0
158,158,0.0,0.0,76.58588040511303,0.0,90.30472960113458,0.0,0.0,0.0
159,159,0.0,0.0,76.30745529625042,0.0,90.98123339296768,0.0,0.0,0.0
160,160,0.0,0.0,78.72899734885033,0.0,90.02291126873486,0.0,0.0,0.0
161,161,0.0,0.0,76.21960804828105,0.0,91.17369113265659,0.0,0.0,0.0
162,162,0.0,0.0,75.84897058555975,0.0,89.29858115763193,0.0,0.0,0.0
163,163,0.0,0.0,74.32924188217142,0.0,90.583684932215,0.0,0.0,0.0
164,164,0.0,0.0,75.32190798944191,0.0,91.55777848897337,0.0,0.0,0.0
165,165,0.0,0.0,75.18040059285062,0.0,91.20993953085517,0.0,0.0,0.0
166,166,0.0,0.0,75.9172591056433,0.0,91.47586254075668,0.0,0.0,0.0
167,167,0.0,0.0,72.74985821850447,0.0,89.78445788880185,67.23274994122569,0.0,0.0
168,168,0.0,0.0,72.25556262089195,0.0,89.69357065703035,67.12648523723276,0.0,0.0
169,169,0.0,0.0,73.34246930027679,0.0,89.68690424421736,65.81464717217843,0.0,0.0
170,170,0.0,0.0,73.12577432583133,0.0,92.09156778745319,66.21726470116346,0.0,0.0
171,171,0.0,0.0,73.4071252476087,0.0,89.82018339222374,66.53838585617113,0.0,0.0
172,172,0.0,0.0,72.29544665431551,0.0,90.73710654580803,67.39543798269108,0.0,0.0
173,173,0.0,0.0,71.850533047751,0.0,89.52551154799217,69.84010726632175,0.0,0.0
174,174,0.0,0.0,71.48098829458753,0.0,89.19048497194626,65.76608622199258,0.0,0.0
175,175,0.0,0.0,68.51384912296827,0.0,90.00531639354267,67.26545153514694,0.0,0.0
176,176,0.0,0.0,68.92255206697851,0.0,90.08282114737821,67.67020177151005,0.0,0.0
177,177,0.0,0.0,68.90816962781989,0.0,89.45096536090968,65.91171876438447,0.0,0.0
178,178,0.0,0.0,70.55345113466362,0.0,88.57479576191292,65.94864173747396,0.0,0.0
179,179,0.0,0.0,68.67227556457672,0.0,88.48921572773206,67.4839499898692,0.0,0.0
180,180,0.0,0.0,67.89444797924216,0.0,89.21211721586263,67.84224737475114,0.0,0.0
181,181,0.0,0.0,68.57449288537882,0.0,87.9040860399308,65.9975514594547,66.2673577838525,0.0
182,182,0.0,0.0,66.4258415700599,0.0,89.0214581926732,67.37393288865931,65.92153848438862,0.0
183,183,0.0,0.0,66.03762019617253,0.0,86.98444233754928,67.49707548343123,66.5664248532977,0.0
184,184,0.0,0.0,66.92290296780577,0.0,88.16714402818428,66.69633005496468,67.31363823229083,0.0
185,185,0.0,0.0,66.69243999750293,0.0,88.14385416407144,64.99625787906042,67.72614305391691,0.0
186,186,0.0,0.0,0.0,0.0,87.73554690435805,66.77099508661182,67.60331549401639,0.0
187,187,0.0,0.0,0.0,0.0,87.09424417990935,69.31788552322,67.77827238940252,0.0
188,188,0.0,0.0,0.0,0.0,86.3287926572253,65.64991924793537,67.82079207513888,0.0
189,189,0.0,0.0,0.0,0.0,88.07787038123448,65.49756688859782,68.22827921202504,0.0
190,190,0.0,0.0,0.0,0.0,87.53740805377733,66.83111967519466,66.88681430821075,0.0
191,191,0.0,0.0,0.0,0.0,84.98222771988345,66.84069023801123,70.72598023860344,0.0
192,192,0.0,0.0,0.0,0.0,84.30265288547665,67.65606796069136,70.09071599197291,0.0
193,193,0.0,0.0,0.0,0.0,86.48962584846032,66.60682336563623,72.7885215999708,0.0
194,194,0.0,0.0,0.0,0.0,85.75695955861995,65.41237508446895,71.83345945195023,0.0
195,195,0.0,0.0,0.0,0.0,83.93993122296719,66.51941339508333,70.09553325757525,0.0
196,196,0.0,0.0,0.0,0.0,84.97768961161364,67.58256648664812,72.04133207023885,0.0
197,197,0.0,0.0,0.0,0.0,83.71140659902365,66.09593843755545,73.56296149205963,0.0
198,198,0.0,0.0,0.0,0.0,85.48775572599065,68.34533380302385,72.62015330255927,0.0
199,199,0.0,0.0,0.0,0.0,83.50425673058896,63.73758660206174,72.23805549870553,0.0
200,200,0.0,0.0,0.0,0.0,83.46820653091501,67.8456379310266,73.19454382012646,64.64718611706007
201,201,0.0,0.0,0.0,0.0,82.06792273448337,65.99657576814457,76.03063406741346,65.33875161431284
202,202,0.0,0.0,0.0,0.0,82.96814866472522,66.58205544471657,74.77163882259829,67.14857129341476
203,203,0.0,0.0,0.0,0.0,81.66337696744316,66.46699763828494,74.57848040493789,66.01076857362796
204,204,0.0,0.0,0.0,0.0,81.3333736022566,0.0,76.9356744284319,66.34474054146884
205,205,0.0,0.0,0.0,0.0,80.91076340142692,0.0,75.58110689704712,69.02975430934006
206,206,0.0,0.0,0.0,0.0,80.72950686352932,0.0,76.38935617560492,70.05903621441594
207,207,0.0,0.0,0.0,0.0,81.43420511723407,0.0,77.54011548111833,67.85565236842551
208,208,0.0,0.0,0.0,0.0,81.32095260309444,0.0,77.17004935638467,70.37714647082588
209,209,0.0,0.0,0.0,0.0,80.1346505773902,0.0,78.45830857947335,69.99732149376037
210,210,0.0,0.0,0.0,0.0,80.15255660277856,0.0,77.54251756034702,70.47990370208214
211,211,0.0,0.0,0.0,0.0,80.32827988463437,0.0,78.1417269804081,71.91675586707986
212,212,0.0,0.0,0.0,0.0,80.23983652599551,0.0,77.81694316041478,70.59807375258605
213,213,0.0,0.0,0.0,0.0,78.48951022392883,0.0,78.92778767264568,73.34556306360551
214,214,0.0,0.0,0.0,0.0,77.44038076299493,0.0,80.36410856030584,71.50602841695749
215,215,0.0,0.0,0.0,0.0,75.87904243082566,0.0,80.89489782873179,72.16358186247372
216,216,0.0,0.0,0.0,0.0,77.66275287022235,0.0,79.68042275627242,72.56506963111896
217,217,0.0,0.0,0.0,0.0,75.20300848834887,0.0,81.31205212418104,74.2999906049546
218,218,0.0,0.0,0.0,0.0,76.29240333463142,0.0,81.59193345516907,74.32614673180176
219,219,0.0,0.0,0.0,0.0,75.29077995548525,0.0,82.67315882863421,73.69084929093847
220,220,0.0,0.0,0.0,0.0,75.34850904115967,0.0,83.01840686135122,74.94054962960631
221,221,0.0,0.0,0.0,0.0,75.09172411232882,0.0,81.537277056872,76.42072333770695
222,222,0.0,0.0,0.0,0.0,75.41186732031503,0.0,82.37476706217686,76.06798961788202
223,223,0.0,0.0,0.0,0.0,74.59049505073378,0.0,82.27125542382356,79.48530028862496
224,224,0.0,0.0,0.0,0.0,72.94999573792391,0.0,83.02812316128241,78.0521367890596
225,225,0.0,0.0,0.0,0.0,74.13207055774508,0.0,84.38939030904803,76.79934774058798
226,226,0.0,0.0,0.0,0.0,71.50451955278483,0.0,82.34420289233461,78.26108979542286
227,227,0.0,0.0,0.0,0.0,72.03358078097796,0.0,84.24520746085734,77.83580291387936
228,228,0.0,0.0,0.0,0.0,72.46589597589535,0.0,83.57419353137189,78.53779414572695
229,229,0.0,0.0,0.0,0.0,71.93053186023873,0.0,87.40313262215413,80.2025448722616
230,230,0.0,0.0,0.0,0.0,71.09460954518039,0.0,84.02693765700866,79.1395073137405
231,231,0.0,0.0,0.0,0.0,71.54939614363329,0.0,85.79122808901597,79.21586291001583
232,232,0.0,0.0,0.0,0.0,71.36806233343023,0.0,86.19592574320284,79.22018945783174
233,233,0.0,0.0,0.0,0.0,70.8098842076972,0.0,86.78689514351255,80.54901056258022
234,234,0.0,0.0,0.0,0.0,69.41867111107048,0.0,83.92651108532496,80.17496708799729
235,235,0.0,0.0,0.0,0.0,67.20039637296647,0.0,86.29865178927533,82.11309860167593
236,236,0.0,0.0,0.0,0.0,70.06452647096512,0.0,87.05546887370882,82.63505228500183
237,237,0.0,0.0,0.0,0.0,69.1615143414753,0.0,87.96391129386521,81.84670869463069
