,time,73,883,861,96,906,884,74
0,0,89.20420255416967,93.74132974874257,0.0,0.0,0.0,0.0,0.0
1,1,92.53777936074997,92.2639592863216,0.0,0.0,0.0,0.0,0.0
2,2,90.97398366079284,92.2456084393548,0.0,0.0,0.0,0.0,0.0
3,3,91.6599435920755,91.77605563216875,0.0,0.0,0.0,0.0,0.0
4,4,89.69908651414488,93.03030005441849,0.0,0.0,0.0,0.0,0.0
5,5,91.26200748457032,95.17731103327624,0.0,0.0,0.0,0.0,0.0
6,6,89.68370448072332,93.48484255804134,0.0,0.0,0.0,0.0,0.0
7,7,91.66302008140164,91.70672633590411,0.0,0.0,0.0,0.0,0.0
8,8,92.33610893840657,93.89352066031353,0.0,0.0,0.0,0.0,0.0
9,9,91.21094801709971,95.01277714294403,0.0,0.0,0.0,0.0,0.0
10,10,91.95047558238343,94.89709754412799,0.0,0.0,0.0,0.0,0.0
11,11,93.77603981248411,95.46707259652163,0.0,0.0,0.0,0.0,0.0
12,12,91.54113796518736,96.53852762137045,0.0,0.0,0.0,0.0,0.0
13,13,92.24885734278011,95.75759024228206,0.0,0.0,0.0,0.0,0.0
14,14,94.00715699545549,95.04035064114225,0.0,0.0,0.0,0.0,0.0
15,15,91.56875887245359,98.00338437769699,0.0,0.0,0.0,0.0,0.0
16,16,93.98958676651039,95.78161611554873,0.0,0.0,0.0,0.0,0.0
17,17,92.91087107119169,97.0201876512094,0.0,0.0,0.0,0.0,0.0
18,18,93.12828685524858,96.396816001308,0.0,0.0,0.0,0.0,0.0
19,19,94.5949889288813,95.49189110013415,0.0,0.0,0.0,0.0,0.0
20,20,92.95340240996296,94.49419012376296,0.0,0.0,0.0,0.0,0.0
21,21,92.3174220386106,96.84929099331208,0.0,0.0,0.0,0.0,0.0
22,22,89.81519693430018,95.41848951063886,0.0,0.0,0.0,0.0,0.0
23,23,93.5056337583559,96.90945646684244,0.0,0.0,0.0,0.0,0.0
24,24,93.79073550354263,96.59538590705148,0.0,0.0,0.0,0.0,0.0
25,25,92.09587941396494,97.07447687686664,0.0,0.0,0.0,0.0,0.0
26,26,93.92566423713437,96.93051635127183,0.0,0.0,0.0,0.0,0.0
27,27,92.12044561171972,96.69357182692816,0.0,0.0,0.0,0.0,0.0
28,28,92.28489709782846,97.11414361791924,0.0,0.0,0.0,0.0,0.0
29,29,91.55836915100862,97.9255149694058,0.0,0.0,0.0,0.0,0.0
30,30,93.00424832665506,96.44158173792988,0.0,0.0,0.0,0.0,0.0
31,31,95.63138558024312,95.44078864763961,0.0,0.0,0.0,0.0,0.0
32,32,92.36386177751537,94.06022651759552,0.0,0.0,0.0,0.0,0.0
33,33,91.59704309420522,95.59505184389853,0.0,0.0,0.0,0.0,0.0
34,34,93.14057172754968,94.72643022060022,0.0,0.0,0.0,0.0,0.0
35,35,91.98562135833288,95.65214083438993,0.0,0.0,0.0,0.0,0.0
36,36,92.64336186008231,93.42614048404087,0.0,0.0,0.0,0.0,0.0
37,37,92.00194842570352,93.73010224166799,0.0,0.0,0.0,0.0,0.0
38,38,91.7667156450727,95.94713249090688,0.0,0.0,0.0,0.0,0.0
39,39,91.40956253199253,92.1533857316721,0.0,0.0,0.0,0.0,0.0
40,40,89.4995921493364,94.80593454053681,0.0,0.0,0.0,0.0,0.0
41,41,90.83653746698309,93.67204795830459,0.0,0.0,0.0,0.0,0.0
42,42,92.27052366623371,93.35994510134263,0.0,0.0,0.0,0.0,0.0
43,43,89.8373902291339,93.76102971537695,0.0,0.0,0.0,0.0,0.0
44,44,89.22959990645637,92.09078953427732,0.0,0.0,0.0,0.0,0.0
45,45,88.28539413326008,91.30988050792922,0.0,0.0,0.0,0.0,0.0
46,46,88.99407887327648,91.92536825035774,0.0,0.0,0.0,0.0,0.0
47,47,88.38221256752199,90.43441293757591,0.0,0.0,0.0,0.0,0.0
48,48,90.11720690040401,91.9561236532474,0.0,0.0,0.0,0.0,0.0
49,49,87.92983345330481,90.08129112907449,0.0,0.0,0.0,0.0,0.0
50,50,88.08842589142729,93.34533492937993,0.0,0.0,0.0,0.0,0.0
51,51,88.69898665000069,90.62217602001233,0.0,0.0,0.0,0.0,0.0
52,52,87.92985413473707,89.79196009590554,0.0,0.0,0.0,0.0,0.0
53,53,86.47600687184305,90.23741928372122,0.0,0.0,0.0,0.0,0.0
54,54,87.67110539736102,89.28359930416515,67.25972559958902,0.0,0.0,0.0,0.0
55,55,84.91495381159638,88.00030926439372,67.76666436578847,0.0,0.0,0.0,0.0
56,56,86.43329509575413,88.06914592411034,68.11508310696101,0.0,0.0,0.0,0.0
57,57,87.05255789620871,88.7022221613571,66.96768305142673,0.0,0.0,0.0,0.0
58,58,87.51563401550958,86.52601549014697,67.78757108157339,0.0,0.0,0.0,0.0
59,59,84.75267209086397,88.13121927851542,68.40523631503983,0.0,0.0,0.0,0.0
60,60,84.92577842638526,86.98674077581452,68.52146358183593,0.0,0.0,0.0,0.0
61,61,84.25828369555842,87.73600799484436,66.35253181778664,0.0,0.0,0.0,0.0
62,62,84.34900510876342,84.17168812080592,69.35068069142179,0.0,0.0,0.0,0.0
