,time,901,923,1507,1552,924,1530,902,1508,1553,880,925
0,0,73.73846841375058,72.6136445162255,80.09100192009566,68.8274151394861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,71.50020015846334,71.33446153733288,80.77185157223919,66.47144290935333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,75.0491268213964,72.07067498528286,79.90890570374995,67.640491977697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,72.32126059822268,70.20154245297222,79.15537568194112,67.8448298084958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,73.53667234085557,70.65220145759686,78.06312822734625,68.65834831182416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,72.36724309656105,69.05084780136733,80.27229620200904,69.62176474322604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,72.67363375739396,69.84460585934622,78.3425946399303,69.31610495677171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,73.83243341800296,68.59089870854125,76.73395312552329,68.99605519175327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,74.87719699541519,70.15030035582323,78.75490523041638,69.43391863407453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,74.59651701000892,68.2494062387957,79.17874376874613,69.7054890652156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,75.73885445725581,69.10548559263808,79.34138939023569,70.53049242457773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,74.76431715019841,66.4491194036289,77.00370997018688,70.02381565625173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,75.65631243553243,67.90525528298673,78.10495222272338,72.20700941860811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,75.9644136729445,65.6066422395844,77.8293798818023,70.56508130119887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,74.26914042832439,0.0,77.21163835139842,70.64262134412222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,73.40385359072336,0.0,76.4511706066647,73.8308535191062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,73.03081572521234,0.0,76.27550736674733,73.29542968718822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,75.31583439994833,0.0,76.25056609451458,73.28092024536502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,73.60723919073997,0.0,74.1808656424634,72.73839773166324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,75.24972893645827,0.0,74.77171287857769,72.99358021727849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,74.12442107750067,0.0,74.7611618020288,74.17973519924195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,74.11975008958218,0.0,73.07440606351548,75.16292506331082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,76.28868703107246,0.0,73.12350710180378,73.32785332066912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,75.19387579347986,0.0,74.51850964814916,73.25956800139397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,74.68815457984192,0.0,72.00731044320813,73.61122263128786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,75.2606456455796,0.0,72.84908369555231,76.03496781040607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,75.38404855625869,0.0,71.98112932262865,74.31410360452216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,74.24110567162133,0.0,73.88888591553483,74.03286521152046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,73.4967369175999,0.0,71.4359391631223,75.38351267544544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,74.63949844441625,0.0,72.69267103152684,73.57807031738294,66.64399689841532,0.0,0.0,0.0,0.0,0.0,0.0
30,30,75.58421794017549,0.0,72.43677920807649,75.0940496801377,64.0868652042468,0.0,0.0,0.0,0.0,0.0,0.0
31,31,74.0807588268972,0.0,69.9185510028946,74.90637497232015,66.53563834711687,0.0,0.0,0.0,0.0,0.0,0.0
32,32,74.74435163558564,0.0,69.78897541807514,75.81429484598796,66.24751807719284,0.0,0.0,0.0,0.0,0.0,0.0
33,33,74.81620847743507,0.0,70.97294485097224,74.91366401049714,67.4106448367429,0.0,0.0,0.0,0.0,0.0,0.0
34,34,73.39829162899211,0.0,69.37843208875842,75.16708886853104,67.6229765273455,0.0,0.0,0.0,0.0,0.0,0.0
35,35,75.94860278377179,0.0,70.51346551417896,75.4488510737328,67.62553051373116,0.0,0.0,0.0,0.0,0.0,0.0
36,36,75.87613855017324,0.0,67.82664304850783,76.54283695816954,69.18241198708812,0.0,0.0,0.0,0.0,0.0,0.0
37,37,74.25178849503915,0.0,68.77501570459005,76.15231462536244,67.01724704908935,0.0,0.0,0.0,0.0,0.0,0.0
38,38,75.73843484072985,0.0,70.1889734814394,76.25574631938395,69.29159009387558,0.0,0.0,0.0,0.0,0.0,0.0
39,39,75.1688216491351,0.0,69.170383112122,77.9376567886714,69.7602464466258,0.0,0.0,0.0,0.0,0.0,0.0
40,40,73.02370847232257,0.0,67.30334746841652,77.18231381272766,71.27573000715267,0.0,0.0,0.0,0.0,0.0,0.0
41,41,72.611128740121,0.0,67.09045138716601,75.53377359309772,70.22203897069176,0.0,0.0,0.0,0.0,0.0,0.0
42,42,72.43672022771915,0.0,64.85643658350027,77.2139354595966,69.74998878951041,0.0,0.0,0.0,0.0,0.0,0.0
43,43,72.74426109644962,0.0,66.5381237802438,75.84568239160166,69.83701924846278,0.0,0.0,0.0,0.0,0.0,0.0
44,44,73.3957712771708,0.0,66.32897372172012,75.08917463323648,71.93027037045941,0.0,0.0,0.0,0.0,0.0,0.0
45,45,73.61684907305187,0.0,65.43172530490743,78.07587827208857,70.16342513461224,0.0,0.0,0.0,0.0,0.0,0.0
46,46,72.16558752864664,0.0,0.0,78.32590195699034,72.4443582612686,0.0,0.0,0.0,0.0,0.0,0.0
47,47,73.30232569101209,0.0,0.0,77.12682404335762,72.32961327329477,0.0,0.0,0.0,0.0,0.0,0.0
48,48,70.77737920348078,0.0,0.0,77.8742672438333,72.00879678592683,0.0,0.0,0.0,0.0,0.0,0.0
49,49,74.27229449315954,0.0,0.0,78.11762462263864,72.22989606280358,0.0,0.0,0.0,0.0,0.0,0.0
50,50,71.53269700652184,0.0,0.0,76.78530975099581,73.57568394819732,0.0,0.0,0.0,0.0,0.0,0.0
51,51,70.59983894843022,0.0,0.0,76.72330611978798,74.42106895417115,0.0,0.0,0.0,0.0,0.0,0.0
52,52,71.59836832995181,0.0,0.0,78.99390912766971,75.01801265768094,0.0,0.0,0.0,0.0,0.0,0.0
53,53,73.66141815499651,0.0,0.0,78.04363555641416,75.78795253566287,0.0,0.0,0.0,0.0,0.0,0.0
54,54,72.58322038553213,0.0,0.0,75.79707764651745,76.23284326367175,0.0,0.0,0.0,0.0,0.0,0.0
55,55,73.94539603252449,0.0,0.0,75.80270082142985,76.65921357028455,0.0,0.0,0.0,0.0,0.0,0.0
56,56,71.29946839528826,0.0,0.0,76.63570802426568,76.72354687999432,0.0,0.0,0.0,0.0,0.0,0.0
57,57,71.02697925321898,0.0,0.0,77.32533537151737,75.77839190287972,0.0,0.0,0.0,0.0,0.0,0.0
58,58,72.90915143376846,0.0,0.0,77.53995436335877,75.92853005692282,0.0,0.0,0.0,0.0,0.0,0.0
59,59,68.96968311247045,0.0,0.0,77.73262438948514,74.88409517943978,0.0,0.0,0.0,0.0,0.0,0.0
60,60,69.1054662123082,0.0,0.0,78.03646911737127,76.25211872284736,0.0,0.0,0.0,0.0,0.0,0.0
