,time,1152,1197,1219,1264,1286,1331,1398,1443,1465,1376,1510,1309,1242,1421,1488,1175,1354,1287,1466,1220,1399,1332,1265,1444,1198,1377,1511
0,0,66.7208214868639,69.44037303703621,88.79198038115277,82.97014972461244,77.2025552280013,89.25807527885026,94.88985501841711,75.22282386311988,81.15654881670231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,64.65327983363032,69.51812485611353,87.48032315775673,85.07343922186786,76.54438917693153,90.22122190944843,95.64792027282259,75.80601795989362,79.31949122696105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,66.17828144628423,68.35492050985154,87.68584111523631,83.62354435175217,76.28896359147912,89.24738079474092,93.08416140555697,76.52269013624598,79.30041711341696,66.19451299553562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,64.83713078854767,70.67400539617978,88.05988275321602,86.3528330697033,75.94856992868576,92.1081425013974,94.11179907463173,77.78233238650093,79.73829489667585,65.79812740923082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.0,69.92195109141724,87.19104392351139,86.17177214073635,76.73103523711619,90.94002431727463,95.04406410992237,78.44792413326753,80.79941958764078,64.80068179849444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.0,71.16247722665356,88.60643809805948,85.07020968595565,75.23976484588562,91.55039210192228,91.45777977316635,78.81491396552912,79.45972882302765,65.95037674027245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.0,71.74393698306037,87.01608956383635,86.40492287288423,75.85121088641378,91.10752259321096,95.20744717724199,76.98365895394089,77.00143502415013,68.63280526837592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.0,72.36218220097308,86.72547015371579,86.07286574336798,75.41547029084839,93.0770550811441,93.59387239164509,79.42334611023745,79.35743684276555,66.19677868426486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.0,71.39039562196209,83.76215034097117,86.73105552165504,76.24592531535872,90.7417773980605,92.16191144557476,79.3956763202384,77.51856844648485,67.41442621938036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,0.0,71.851261143981,87.82125341221231,87.97515124500764,74.22401020466226,91.76382736676615,90.54575280729824,80.40712668541774,78.88014531326817,66.57497114166246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,0.0,72.44604354623581,84.35528114765984,88.45631182509496,71.47536963060176,89.58938305248672,92.0161119473528,80.5487354253319,77.80160158477456,69.87474331308582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,0.0,72.25686011493097,84.2198961402698,88.7925659077118,74.17182130501948,92.16352351665442,91.56456449784125,82.39189932340474,77.10437939987398,67.6064400853814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,0.0,73.0745932445097,85.59943291894619,88.20296182335798,71.36270223035874,92.29467496838063,91.22494300176825,81.07260584392678,76.31394542780183,69.35951150424951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,0.0,72.85305646896344,85.0296660017954,88.28403689775391,70.69488203027312,91.859228408169,90.17330689689238,81.23333203504637,76.59293473803827,70.3247789996712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,0.0,74.25890148559202,82.93710228544418,89.70121420737688,70.49799564222377,91.2856019023851,89.7072705243005,82.56446016621608,75.09653637369503,69.74806138617184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,0.0,73.52379512175509,84.19351939348516,89.66379163535827,71.77237977142062,93.46960345971654,88.6022708006522,81.52896331918353,75.98297553972509,69.76608316914997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,0.0,75.05199576280354,82.94238363016284,92.26578516041661,70.33463820164991,91.40033482208413,90.39012733795707,83.2645272923681,75.64142265481914,71.5761044749544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,0.0,74.75215656662544,81.28035914918986,90.48380896362315,69.82358113497808,90.74654185088035,88.53091321898994,86.6770330678978,74.05136920293766,72.1182532444805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,0.0,75.29129740685792,80.0507224178309,89.6451301538231,69.32189933835943,90.31247306121895,88.55906082441604,84.02610643085833,74.84930898491201,71.75313199815592,65.02676501149338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,0.0,77.12703823890014,83.41972173526497,90.96888977018463,69.83383268346205,91.37877986020767,87.68888999065312,86.59911655079512,73.48213257019535,72.06821176629211,65.20638080474947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,0.0,75.52489369500162,81.82202759579978,90.90762175567228,69.60888353907475,90.54958309356272,88.34765320361116,85.47391961374166,73.31635450289734,74.05111178112641,65.28755316620877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,0.0,77.40453965818377,80.12534515777685,91.01167632301518,69.94579018744157,90.8678025217122,88.43577855622146,84.92315634104804,73.7054186988603,73.45990856546555,67.06369621810374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,0.0,75.39742147327412,78.86717799199583,92.45131098007396,68.52561811771822,89.97279419306714,87.98506812336835,86.93618256377752,73.27670565524745,72.974755373134,65.01869489218574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,0.0,78.86902883007473,79.71787046916327,92.58695416285306,68.00478058422172,92.18098200125209,86.01981113149012,86.39352619389106,72.28070230713425,73.34272766035575,67.96370896650116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,0.0,76.88782448205303,79.26658499342828,94.2191896932702,65.73525340304248,90.52877195114706,86.06693241675389,87.65427782962749,73.42151818602164,73.45547068333514,66.59430467209475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,0.0,78.50654909338765,79.54755747887586,90.9198663751757,64.05946600129161,90.9988171104643,86.53681814301802,87.55267807710065,71.80378370004901,75.33450769462345,66.86148047717445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,0.0,78.9048783860366,79.32146650235737,92.9277550451929,67.91307806594249,91.13806117390287,84.1708013641738,87.97803501159775,69.95882157574613,75.80799978264321,66.68500714377909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,0.0,79.83381494183604,75.60534552806705,93.15535378878232,65.96709959791686,91.37512027297755,86.27278323834902,87.04382379396748,71.37626064308978,75.65954341730796,65.40601901257826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,0.0,79.69057934839932,77.27187918445838,95.17172444876137,65.669851518242,90.98410304381606,84.03453856619052,89.43733195098136,69.86399219055434,76.85620642234211,65.85818638692136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,0.0,80.03617484922505,75.07777584014687,93.81034588524457,64.93903276091231,92.26978762269549,83.30608743405072,89.15129511066,70.43889146989397,74.74679158613381,68.32849087065297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
