,time,30,52,658,636,681,8,659,53,31
0,0,64.09086472651374,65.14151566047194,96.68506076798721,0.0,0.0,0.0,0.0,0.0,0.0
1,1,65.45674550115457,66.98440130910207,96.57688786141672,0.0,0.0,0.0,0.0,0.0,0.0
2,2,66.44470452967194,66.20123179010434,95.8371856346226,0.0,0.0,0.0,0.0,0.0,0.0
3,3,67.15592576706612,66.905069715863,95.7225046065788,0.0,0.0,0.0,0.0,0.0,0.0
4,4,67.75380690070243,63.965462789466464,95.76686883173879,0.0,0.0,0.0,0.0,0.0,0.0
5,5,66.0823574258482,64.87577145090107,95.64248581412778,0.0,0.0,0.0,0.0,0.0,0.0
6,6,67.15644941520983,64.8203852071559,95.01844907512451,0.0,0.0,0.0,0.0,0.0,0.0
7,7,68.04485484535985,65.50598861296332,93.43631441037883,0.0,0.0,0.0,0.0,0.0,0.0
8,8,67.6257699592251,66.58681414955254,92.32097630930551,0.0,0.0,0.0,0.0,0.0,0.0
9,9,68.45369786484561,65.23941293774715,94.29405760051627,0.0,0.0,0.0,0.0,0.0,0.0
10,10,68.89765708530678,65.34136910128323,92.69539032663486,0.0,0.0,0.0,0.0,0.0,0.0
11,11,67.1102737644604,0.0,92.21184830635033,0.0,0.0,0.0,0.0,0.0,0.0
12,12,70.77137410400427,0.0,91.81528694780242,0.0,0.0,0.0,0.0,0.0,0.0
13,13,71.01449198265158,0.0,91.7233453633112,0.0,0.0,0.0,0.0,0.0,0.0
14,14,72.26388920873092,0.0,91.53324446717843,0.0,0.0,0.0,0.0,0.0,0.0
15,15,71.57487393219034,0.0,91.09460079556592,0.0,0.0,0.0,0.0,0.0,0.0
16,16,72.0986593728957,0.0,90.47135296203291,0.0,0.0,0.0,0.0,0.0,0.0
17,17,72.78074187640337,0.0,91.40669740162397,0.0,0.0,0.0,0.0,0.0,0.0
18,18,72.31802047489276,0.0,89.19833147662544,0.0,0.0,0.0,0.0,0.0,0.0
19,19,73.16373742969104,0.0,87.6801793399557,66.30518567753502,0.0,0.0,0.0,0.0,0.0
20,20,72.12374742002031,0.0,90.12357091782819,65.2575819759968,0.0,0.0,0.0,0.0,0.0
21,21,76.37851551443546,0.0,87.21125010580528,67.55299828506507,0.0,0.0,0.0,0.0,0.0
22,22,75.8573627100113,0.0,88.61035469641243,66.69547928511574,0.0,0.0,0.0,0.0,0.0
23,23,75.56150414380579,0.0,86.61739977738073,67.21425120112251,0.0,0.0,0.0,0.0,0.0
24,24,75.48262938576195,0.0,87.14782513752561,65.24718223548771,0.0,0.0,0.0,0.0,0.0
25,25,76.70567600857821,0.0,85.2967537172307,68.54914401830518,0.0,0.0,0.0,0.0,0.0
26,26,75.05062488028989,0.0,85.7014896435552,67.81178419524488,0.0,0.0,0.0,0.0,0.0
27,27,78.64403420648625,0.0,86.2495648537977,67.42152562775502,0.0,0.0,0.0,0.0,0.0
28,28,79.47688634541137,0.0,86.74921248708944,66.78978920391957,0.0,0.0,0.0,0.0,0.0
29,29,78.51468715614443,0.0,86.22191875929923,69.1338543203851,0.0,0.0,0.0,0.0,0.0
30,30,76.33980919602388,0.0,84.43570729178727,68.5042207046566,0.0,0.0,0.0,0.0,0.0
31,31,78.54779576556602,0.0,84.29638115144864,70.4492245716707,0.0,0.0,0.0,0.0,0.0
32,32,81.87333956715625,0.0,83.40309114095379,69.32546439634231,0.0,0.0,0.0,0.0,0.0
33,33,79.2894758385927,0.0,84.74186625598787,69.901891706631,0.0,0.0,0.0,0.0,0.0
34,34,80.23715290537484,0.0,83.66178375121758,69.20251173914355,0.0,0.0,0.0,0.0,0.0
35,35,80.4879504898163,0.0,82.95446187691012,69.73717039718707,0.0,0.0,0.0,0.0,0.0
36,36,80.76454245385267,0.0,81.66601741166329,71.25014987831274,0.0,0.0,0.0,0.0,0.0
37,37,81.24247599038459,0.0,82.91882266835921,70.09013558372823,0.0,0.0,0.0,0.0,0.0
38,38,80.81726581834366,0.0,83.21482789322255,70.1970049587925,0.0,0.0,0.0,0.0,0.0
39,39,82.05722299425499,0.0,81.3563453970485,71.99389892640899,0.0,0.0,0.0,0.0,0.0
40,40,81.7802630697888,0.0,80.35569827323765,71.7183260144856,0.0,0.0,0.0,0.0,0.0
41,41,81.80851190374472,0.0,78.79902941758279,72.96774017495326,0.0,0.0,0.0,0.0,0.0
42,42,84.09066815156424,0.0,79.92357934296774,71.87693947831207,0.0,0.0,0.0,0.0,0.0
43,43,84.61099090016849,0.0,78.13367487900582,73.46472525152731,0.0,0.0,0.0,0.0,0.0
44,44,84.04862079773945,0.0,77.50747659126768,70.52631443358503,0.0,0.0,0.0,0.0,0.0
45,45,85.70309054016367,0.0,77.4781024543621,73.12711903737097,0.0,0.0,0.0,0.0,0.0
46,46,84.93230625314408,0.0,76.77089017269287,74.21691126899141,0.0,0.0,0.0,0.0,0.0
47,47,85.74812828191632,0.0,77.0384094274765,74.76559264462863,0.0,0.0,0.0,0.0,0.0
48,48,85.93983717333519,0.0,77.2857142612192,73.55083797905539,0.0,0.0,0.0,0.0,0.0
49,49,86.03101754453827,0.0,77.3138478292148,73.8253530478992,0.0,0.0,0.0,0.0,0.0
50,50,86.47374393164348,0.0,76.23831454106545,73.71817403998955,0.0,0.0,0.0,0.0,0.0
51,51,83.73612317367451,0.0,75.78223404932645,73.65633123042778,0.0,0.0,0.0,0.0,0.0
52,52,87.7081611952599,0.0,75.74599476123613,74.85813769613834,0.0,0.0,0.0,0.0,0.0
53,53,87.20765440504984,0.0,74.64942466565368,74.97433995408385,0.0,0.0,0.0,0.0,0.0
54,54,89.93156823347299,0.0,75.20304766821481,73.26101715287079,0.0,0.0,0.0,0.0,0.0
55,55,88.91094166529163,0.0,75.14726654683929,76.48074368330253,0.0,0.0,0.0,0.0,0.0
56,56,87.49185267429128,0.0,70.87522311538878,75.12047996870666,0.0,0.0,0.0,0.0,0.0
57,57,90.16078501899386,0.0,71.61140903485611,75.18877131681425,0.0,0.0,0.0,0.0,0.0
58,58,89.23395887492619,0.0,72.83169484619432,74.11452698102569,0.0,0.0,0.0,0.0,0.0
59,59,89.57495504642402,0.0,70.2776722675446,77.27871422630065,0.0,0.0,0.0,0.0,0.0
60,60,90.06632701532784,0.0,71.16963766020378,75.02169681937399,0.0,0.0,0.0,0.0,0.0
61,61,90.52969105645903,0.0,71.49147952591036,76.81040084906998,0.0,0.0,0.0,0.0,0.0
62,62,89.87091941162326,0.0,70.35763860783254,73.96808949356851,0.0,0.0,0.0,0.0,0.0
63,63,92.22604964650199,0.0,70.83582294988342,76.76281531071268,0.0,0.0,0.0,0.0,0.0
64,64,91.80624231093904,0.0,68.40314512557612,76.65565767665076,0.0,0.0,0.0,0.0,0.0
65,65,91.84325237036198,0.0,69.77264817586298,77.84810692036979,0.0,0.0,0.0,0.0,0.0
66,66,92.8907759419364,0.0,68.63539145467917,77.86666100739909,0.0,0.0,0.0,0.0,0.0
