,time,124,1025,1070,102,1048,1026,147,125
0,0,736.9481875,611.78825,0.0,0.0,0.0,0.0,0.0,0.0
1,1,732.663375,611.2323125,0.0,0.0,0.0,0.0,0.0,0.0
2,2,728.4205,610.7561875,0.0,0.0,0.0,0.0,0.0,0.0
3,3,724.220375,610.360125,0.0,0.0,0.0,0.0,0.0,0.0
4,4,720.0636875,610.044125,0.0,0.0,0.0,0.0,0.0,0.0
5,5,715.95125,609.8085,0.0,0.0,0.0,0.0,0.0,0.0
6,6,711.8838125,609.6531875,0.0,0.0,0.0,0.0,0.0,0.0
7,7,707.8621875,609.5783125,0.0,0.0,0.0,0.0,0.0,0.0
8,8,703.8870625,609.583875,0.0,0.0,0.0,0.0,0.0,0.0
9,9,699.959375,609.6699375,0.0,0.0,0.0,0.0,0.0,0.0
10,10,696.0798125,609.8364375,0.0,0.0,0.0,0.0,0.0,0.0
11,11,692.24925,610.0833125,0.0,0.0,0.0,0.0,0.0,0.0
12,12,688.4685,610.4104375,0.0,0.0,0.0,0.0,0.0,0.0
13,13,684.7384375,610.8176875,0.0,0.0,0.0,0.0,0.0,0.0
14,14,681.0598125,611.304875,0.0,0.0,0.0,0.0,0.0,0.0
15,15,677.4335,611.871875,0.0,0.0,0.0,0.0,0.0,0.0
16,16,673.8603125,612.5184375,0.0,0.0,0.0,0.0,0.0,0.0
17,17,670.34125,613.2443125,0.0,0.0,0.0,0.0,0.0,0.0
18,18,666.877,614.0491875,0.0,0.0,0.0,0.0,0.0,0.0
19,19,663.4685,614.9328125,0.0,0.0,0.0,0.0,0.0,0.0
20,20,660.116625,615.8948125,0.0,0.0,0.0,0.0,0.0,0.0
21,21,656.82225,616.9348125,0.0,0.0,0.0,0.0,0.0,0.0
22,22,653.58625,618.052375,0.0,0.0,0.0,0.0,0.0,0.0
23,23,650.4094375,619.2471875,0.0,0.0,0.0,0.0,0.0,0.0
24,24,647.29275,620.5186875,0.0,0.0,0.0,0.0,0.0,0.0
25,25,644.237,621.8665,0.0,0.0,0.0,0.0,0.0,0.0
26,26,641.2431875,623.2900625,0.0,0.0,0.0,0.0,0.0,0.0
27,27,638.3120625,624.788875,0.0,0.0,0.0,0.0,0.0,0.0
28,28,635.4445625,626.362375,0.0,0.0,0.0,0.0,0.0,0.0
29,29,632.6415625,628.0100625,0.0,0.0,0.0,0.0,0.0,0.0
30,30,629.9038125,629.7313125,0.0,0.0,0.0,0.0,0.0,0.0
31,31,627.2323125,631.5255,0.0,0.0,0.0,0.0,0.0,0.0
32,32,624.627875,633.3920625,0.0,0.0,0.0,0.0,0.0,0.0
33,33,622.0913125,635.33025,0.0,0.0,0.0,0.0,0.0,0.0
34,34,619.6235,637.3395625,0.0,0.0,0.0,0.0,0.0,0.0
35,35,617.22525,639.4191875,0.0,0.0,0.0,0.0,0.0,0.0
36,36,614.8973125,641.5685,0.0,0.0,0.0,0.0,0.0,0.0
37,37,612.640625,643.7868125,0.0,0.0,0.0,0.0,0.0,0.0
38,38,610.455875,646.073375,0.0,0.0,0.0,0.0,0.0,0.0
39,39,608.343875,648.4275,0.0,0.0,0.0,0.0,0.0,0.0
40,40,606.305375,650.8484375,0.0,0.0,0.0,0.0,0.0,0.0
41,41,604.3411875,653.335375,0.0,0.0,0.0,0.0,0.0,0.0
42,42,602.4519375,655.8876875,0.0,0.0,0.0,0.0,0.0,0.0
43,43,600.638375,658.5045,0.0,0.0,0.0,0.0,0.0,0.0
44,44,598.90125,661.185125,0.0,0.0,0.0,0.0,0.0,0.0
45,45,597.241125,663.92875,0.0,0.0,0.0,0.0,0.0,0.0
46,46,595.65875,666.7345625,0.0,0.0,0.0,0.0,0.0,0.0
47,47,594.154625,669.6018125,0.0,0.0,0.0,0.0,0.0,0.0
48,48,592.7295,672.52975,0.0,0.0,0.0,0.0,0.0,0.0
49,49,591.3838125,675.5175,0.0,0.0,0.0,0.0,0.0,0.0
50,50,590.1181875,678.5643125,810.0149375,0.0,0.0,0.0,0.0,0.0
51,51,588.933125,681.669375,807.9035,0.0,0.0,0.0,0.0,0.0
52,52,587.829125,684.8319375,805.846875,0.0,0.0,0.0,0.0,0.0
53,53,586.806625,688.051125,803.8453125,0.0,0.0,0.0,0.0,0.0
54,54,585.8660625,691.32625,801.8994375,0.0,0.0,0.0,0.0,0.0
55,55,585.0078125,694.656375,800.0095,0.0,0.0,0.0,0.0,0.0
