,time,227,249,855,833,878,205,856,250,228
0,0,162.0,21.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,161.0,20.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,160.0,19.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,159.0,18.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,158.0,17.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,157.0,16.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,156.0,15.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,155.0,14.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,154.0,13.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,153.0,12.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,152.0,11.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,151.0,10.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,150.0,9.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,149.0,8.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,148.0,7.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,147.0,6.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,146.0,5.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,145.0,4.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,144.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,143.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,142.0,1.0,48.0,118.0,0.0,0.0,0.0,0.0,0.0
21,21,141.0,0.0,47.0,117.0,0.0,0.0,0.0,0.0,0.0
22,22,140.0,0.0,46.0,116.0,0.0,0.0,0.0,0.0,0.0
23,23,139.0,0.0,45.0,115.0,0.0,0.0,0.0,0.0,0.0
24,24,138.0,0.0,44.0,114.0,0.0,0.0,0.0,0.0,0.0
25,25,137.0,0.0,43.0,113.0,0.0,0.0,0.0,0.0,0.0
26,26,136.0,0.0,42.0,112.0,0.0,0.0,0.0,0.0,0.0
27,27,135.0,0.0,41.0,111.0,0.0,0.0,0.0,0.0,0.0
28,28,134.0,0.0,40.0,110.0,0.0,0.0,0.0,0.0,0.0
29,29,133.0,0.0,39.0,109.0,0.0,0.0,0.0,0.0,0.0
30,30,132.0,0.0,38.0,108.0,0.0,0.0,0.0,0.0,0.0
31,31,131.0,0.0,37.0,107.0,0.0,0.0,0.0,0.0,0.0
32,32,130.0,0.0,36.0,106.0,0.0,0.0,0.0,0.0,0.0
33,33,129.0,0.0,35.0,105.0,0.0,0.0,0.0,0.0,0.0
34,34,128.0,0.0,34.0,104.0,0.0,0.0,0.0,0.0,0.0
35,35,127.0,0.0,33.0,103.0,0.0,0.0,0.0,0.0,0.0
36,36,126.0,0.0,32.0,102.0,0.0,0.0,0.0,0.0,0.0
37,37,125.0,0.0,31.0,101.0,0.0,0.0,0.0,0.0,0.0
38,38,124.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0
39,39,123.0,0.0,29.0,99.0,0.0,0.0,0.0,0.0,0.0
40,40,122.0,0.0,28.0,98.0,0.0,0.0,0.0,0.0,0.0
41,41,121.0,0.0,27.0,97.0,0.0,0.0,0.0,0.0,0.0
42,42,120.0,0.0,26.0,96.0,0.0,0.0,0.0,0.0,0.0
43,43,119.0,0.0,25.0,95.0,0.0,0.0,0.0,0.0,0.0
44,44,118.0,0.0,24.0,94.0,0.0,0.0,0.0,0.0,0.0
45,45,117.0,0.0,23.0,93.0,0.0,0.0,0.0,0.0,0.0
46,46,116.0,0.0,22.0,92.0,0.0,0.0,0.0,0.0,0.0
47,47,115.0,0.0,21.0,91.0,0.0,0.0,0.0,0.0,0.0
48,48,114.0,0.0,20.0,90.0,0.0,0.0,0.0,0.0,0.0
49,49,113.0,0.0,19.0,89.0,0.0,0.0,0.0,0.0,0.0
50,50,112.0,0.0,18.0,88.0,0.0,0.0,0.0,0.0,0.0
51,51,111.0,0.0,17.0,87.0,0.0,0.0,0.0,0.0,0.0
52,52,110.0,0.0,16.0,86.0,0.0,0.0,0.0,0.0,0.0
53,53,109.0,0.0,15.0,85.0,0.0,0.0,0.0,0.0,0.0
54,54,108.0,0.0,14.0,84.0,0.0,0.0,0.0,0.0,0.0
55,55,107.0,0.0,13.0,83.0,0.0,0.0,0.0,0.0,0.0
56,56,106.0,0.0,12.0,82.0,0.0,0.0,0.0,0.0,0.0
57,57,105.0,0.0,11.0,81.0,0.0,0.0,0.0,0.0,0.0
58,58,104.0,0.0,10.0,80.0,0.0,0.0,0.0,0.0,0.0
59,59,103.0,0.0,9.0,79.0,0.0,0.0,0.0,0.0,0.0
60,60,102.0,0.0,8.0,78.0,0.0,0.0,0.0,0.0,0.0
61,61,101.0,0.0,7.0,77.0,0.0,0.0,0.0,0.0,0.0
62,62,100.0,0.0,6.0,76.0,0.0,0.0,0.0,0.0,0.0
63,63,99.0,0.0,5.0,75.0,0.0,0.0,0.0,0.0,0.0
64,64,98.0,0.0,4.0,74.0,0.0,0.0,0.0,0.0,0.0
65,65,97.0,0.0,3.0,73.0,0.0,0.0,0.0,0.0,0.0
66,66,96.0,0.0,2.0,72.0,0.0,0.0,0.0,0.0,0.0
67,67,95.0,0.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0
68,68,94.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0
69,69,93.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0
70,70,92.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0
71,71,91.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0
72,72,90.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0
73,73,89.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0
74,74,88.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0
75,75,87.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0
76,76,86.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0
77,77,85.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0
78,78,84.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0
79,79,83.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0
80,80,82.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0
81,81,81.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
82,82,80.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0
83,83,79.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0
84,84,78.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0
85,85,77.0,0.0,0.0,53.0,144.0,0.0,0.0,0.0,0.0
86,86,76.0,0.0,0.0,52.0,143.0,0.0,0.0,0.0,0.0
87,87,75.0,0.0,0.0,51.0,142.0,0.0,0.0,0.0,0.0
88,88,74.0,0.0,0.0,50.0,141.0,0.0,0.0,0.0,0.0
89,89,73.0,0.0,0.0,49.0,140.0,0.0,0.0,0.0,0.0
90,90,72.0,0.0,0.0,48.0,139.0,0.0,0.0,0.0,0.0
91,91,71.0,0.0,0.0,47.0,138.0,0.0,0.0,0.0,0.0
92,92,70.0,0.0,0.0,46.0,137.0,0.0,0.0,0.0,0.0
93,93,69.0,0.0,0.0,45.0,136.0,0.0,0.0,0.0,0.0
94,94,68.0,0.0,0.0,44.0,135.0,0.0,0.0,0.0,0.0
95,95,67.0,0.0,0.0,43.0,134.0,0.0,0.0,0.0,0.0
96,96,66.0,0.0,0.0,42.0,133.0,0.0,0.0,0.0,0.0
97,97,65.0,0.0,0.0,41.0,132.0,0.0,0.0,0.0,0.0
98,98,64.0,0.0,0.0,40.0,131.0,0.0,0.0,0.0,0.0
99,99,63.0,0.0,0.0,39.0,130.0,0.0,0.0,0.0,0.0
100,100,62.0,0.0,0.0,38.0,129.0,143.0,0.0,0.0,0.0
101,101,61.0,0.0,0.0,37.0,128.0,142.0,0.0,0.0,0.0
102,102,60.0,0.0,0.0,36.0,127.0,141.0,0.0,0.0,0.0
103,103,59.0,0.0,0.0,35.0,126.0,140.0,0.0,0.0,0.0
104,104,58.0,0.0,0.0,34.0,125.0,139.0,0.0,0.0,0.0
105,105,57.0,0.0,0.0,33.0,124.0,138.0,0.0,0.0,0.0
106,106,56.0,0.0,0.0,32.0,123.0,137.0,0.0,0.0,0.0
107,107,55.0,0.0,0.0,31.0,122.0,136.0,0.0,0.0,0.0
108,108,54.0,0.0,0.0,30.0,121.0,135.0,0.0,0.0,0.0
109,109,53.0,0.0,0.0,29.0,120.0,134.0,0.0,0.0,0.0
110,110,52.0,0.0,0.0,28.0,119.0,133.0,0.0,0.0,0.0
111,111,51.0,0.0,0.0,27.0,118.0,132.0,0.0,0.0,0.0
112,112,50.0,0.0,0.0,26.0,117.0,131.0,0.0,0.0,0.0
113,113,49.0,0.0,0.0,25.0,116.0,130.0,0.0,0.0,0.0
114,114,48.0,0.0,0.0,24.0,115.0,129.0,0.0,0.0,0.0
115,115,47.0,0.0,0.0,23.0,114.0,128.0,0.0,0.0,0.0
116,116,46.0,0.0,0.0,22.0,113.0,127.0,0.0,0.0,0.0
117,117,45.0,0.0,0.0,21.0,112.0,126.0,0.0,0.0,0.0
118,118,44.0,0.0,0.0,20.0,111.0,125.0,0.0,0.0,0.0
119,119,43.0,0.0,0.0,19.0,110.0,124.0,0.0,0.0,0.0
120,120,42.0,0.0,0.0,18.0,109.0,123.0,0.0,0.0,0.0
121,121,41.0,0.0,0.0,17.0,108.0,122.0,0.0,0.0,0.0
