,time,449,1077,1055,427,1078,472,1056,450,1034
0,0,120.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,119.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,118.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,117.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,116.0,63.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,115.0,62.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,114.0,61.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,113.0,60.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,112.0,59.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,111.0,58.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,110.0,57.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,109.0,56.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,108.0,55.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,107.0,54.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,106.0,53.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,105.0,52.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,104.0,51.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,103.0,50.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,102.0,49.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,101.0,48.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,100.0,47.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,99.0,46.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,98.0,45.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,97.0,44.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,96.0,43.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,95.0,42.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,94.0,41.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,93.0,40.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,92.0,39.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,91.0,38.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,90.0,37.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,89.0,36.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,88.0,35.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,87.0,34.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,86.0,33.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,85.0,32.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,84.0,31.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,83.0,30.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,82.0,29.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,81.0,28.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,80.0,27.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,79.0,26.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,78.0,25.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,77.0,24.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,76.0,23.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0
45,45,75.0,22.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0
46,46,74.0,21.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0
47,47,73.0,20.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0
48,48,72.0,19.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0
49,49,71.0,18.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0
50,50,70.0,17.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0
51,51,69.0,16.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0
52,52,68.0,15.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0
53,53,67.0,14.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
54,54,66.0,13.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
55,55,65.0,12.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0
