,time,1152,1197,1219,1264,1286,1331,1398,1443,1465,1376,1510,1309,1242,1421,1488,1175,1354,1287,1466,1220,1399,1332,1265,1444,1198,1377,1511
0,0,47.60230596413161,44.97470629614499,24.308299151924004,31.49457529226183,37.02568909198641,23.260555549806554,15.543583669713982,38.67827645913063,33.8394346357182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,47.66113156504645,44.6587890496792,24.800490624121352,30.993163682673142,37.44894781493319,22.982931167148493,15.991309578951643,38.25372921325042,34.1920192782064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,47.72352968738855,44.340633771803724,25.294128381908678,30.48770557150285,37.86861318374086,22.71907961953771,16.453106708921595,37.82486796872273,34.54629562485395,47.933331428124866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,47.78945540866578,44.02029314088398,25.7887340340357,29.978309468979305,38.28463771326017,22.46976279405267,16.92733070975845,37.391718264445565,34.901974652759264,47.61836463789435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.0,43.69781421027301,26.283842830447405,29.46510582929617,38.69696025139224,22.235724913530618,17.412455505588426,36.95429678028942,35.25878137853196,47.29985699367702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.0,43.37325782222964,26.779015331779753,28.94823910994407,39.10555107223032,22.01770073435806,17.907068950319925,36.51263137015296,35.616454433848666,46.97777229646132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.0,43.04667416710231,27.27386969006301,28.427869012976707,39.51036633471294,21.816439509739993,18.409922705210874,36.06676213419084,35.974752887046016,46.65209105902964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.0,42.71813279404143,27.768032317765204,27.90418272756292,39.91138546456711,21.63260835086983,18.91980890970612,35.616735198060425,36.333440896926845,46.32277765943178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.0,42.387708308169834,28.26115962928526,27.377353299611364,40.308579788826535,21.466874424846765,19.435701542899423,35.16259559170164,36.69229491684194,45.989809478468146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,0.0,42.055475252696176,28.752956525245622,26.84759416620529,40.70192493674774,21.31983713758393,19.956583958228705,34.70440231186057,37.05111012688952,45.653164739354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,0.0,41.72151880109723,29.24313111044853,26.315164053269463,41.09141745158966,21.192035305159365,20.48158412979447,34.24222175816127,37.40968585583817,45.312818045201276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,0.0,41.38591883460685,29.731425079347623,25.78028750437167,41.47703428313504,21.08398705098375,21.00989479318156,33.776128279273244,37.76783239561697,44.96874925955767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,0.0,41.0487774526339,30.217581737116305,25.24327364293984,41.85877805011137,20.996105064186565,21.54075280982846,33.30621304658872,38.125377089185584,44.62093928617745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,0.0,40.710197725960406,30.701384456298676,24.704411856144503,42.236637561843395,20.928753058080858,22.07349607188347,32.83256872246973,38.48215050376963,44.26936536351451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,0.0,40.37028934222113,31.1826436372964,24.164046875149836,42.61062044654183,20.882177274991633,22.607494358360626,32.35528920789567,38.83799919153537,43.914020187869994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,0.0,40.02916296676536,31.66114937226324,23.622558519580068,42.980731038591166,20.85661367762856,23.142203699319666,31.874504921188652,39.19276616039362,43.55487860488096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,0.0,39.68694211112428,32.13674472200657,23.08033734606542,43.346970740168416,20.8521256919623,23.677075009661394,31.39034127039057,39.54632806015826,43.19194138240085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,0.0,39.34376395065704,32.60926889645842,22.537842490420346,43.70935312291965,20.868761999020407,24.21166281595194,30.902945459563725,39.8985388808223,42.82519643935745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
