,time,929,951,996,1018,1063,1108,1130,1175,1197,1242,1041,974,1153,1220,1086,1019,1198,952,1131,1064,997,1176,1109,930,1243,1042,975,1154,1221,1087,1020,1199,953,1132,1065,998,1177,1244,1110,931,1043,976,1222,1155,1088,1021,1200,954,1133,1066,999,1178,1245,1111,932,1044,977,1223,1156,1089
0,0,64.03498237758187,47.839631941823974,72.92370673405294,55.56391563835968,86.46392226471619,71.13576464197095,87.49231235563941,67.33786240587706,50.29261379345047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,52.989549615644016,48.42298537290948,83.87196100644131,54.31686083176794,85.94611133297394,68.29063223534666,73.22418308452897,71.28577541298121,69.71714311913321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,53.41896085548242,58.96585318852101,81.04823002421941,56.72721286231419,82.8128893253764,56.33143421119705,94.49598729505814,56.410189194142674,40.84477703063179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,55.941850573836064,58.83281970642601,68.05953736273722,53.89179675694254,72.59098177054122,48.917331987971224,82.6483873641406,68.35954252829052,58.855647787044475,49.11652062987204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,43.520413041818145,53.321448952626106,73.72657580070441,50.66400620506335,82.14716845785779,59.12631198562845,78.44475026016389,75.58424664798451,49.32727004146927,48.094684815017594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,57.77227548131227,38.93790394701112,81.70099535242423,55.518246771596594,77.68662574844205,68.3103415175555,80.70125943224497,77.8093130856453,54.996251203945235,56.54208394500884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,60.323964876121124,45.15012555909363,72.3863075566403,34.356632384260536,82.08626166748223,58.77456060012911,85.22154052878811,54.73224900911908,46.82200957691704,59.16198989494227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,42.091134299738066,50.37202552407068,79.62845939709851,54.06341925432558,86.39061001196875,63.54489412615705,76.79161276001012,96.97463248292671,57.616967025782756,64.83168923644007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,59.51578796465796,57.36292206285852,81.96269660934793,0.0,81.78957732546554,52.62040324622743,72.29912810616905,79.12513481240995,55.910801938434986,47.66046592017042,48.46851231936245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
