,time,643,665,710,732,777,822,844,889,911,956,755,934,688,867,800,733,912,979,666,845,778,957,711,890,823,756,644,935,689,868,1002,801,734,913,980,667,846,779,958,712,891,824,757,936,690,869,1003,802,735,981,914,847,668,780,959,713,892,825,758,937,1004,691,870,803
0,0,0.7044345140457153,0.7458125948905945,1.2748228311538696,0.7438883781433105,1.2771315574645996,0.8246204257011414,1.0291376113891602,1.1448490619659424,0.843360960483551,1.058281660079956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.7069637775421143,0.7406160235404968,1.284694790840149,0.7371070384979248,1.2730494737625122,0.8317429423332214,1.020734429359436,1.1556127071380615,0.8354626893997192,1.0609902143478394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.7094401121139526,0.7354295253753662,1.2944241762161255,0.7304036021232605,1.268526554107666,0.8389219045639038,1.0123441219329834,1.166440725326538,0.8276541829109192,1.0634739398956299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.7118619084358215,0.730254590511322,1.3039844036102295,0.7237771153450012,1.263587236404419,0.8461565971374512,1.0039714574813843,1.1773293018341064,0.819934606552124,1.0657273530960083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.7142273783683777,0.7250925898551941,1.3133461475372314,0.7172265648841858,1.2582563161849976,0.8534461259841919,0.995620846748352,1.1882740259170532,0.8123030066490173,1.0677449703216553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.7165348529815674,0.7199448943138123,1.3224759101867676,0.7107509970664978,1.2525590658187866,0.8607895970344543,0.9872963428497314,1.1992700099945068,0.804758608341217,1.0695221424102783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.7187826633453369,0.7148128151893616,1.3313369750976562,0.7043494582176208,1.246520757675171,0.8681859374046326,0.9790016412734985,1.2103118896484375,0.7973004579544067,1.0710548162460327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.7209692001342773,0.7096975445747375,1.3398878574371338,0.0,1.2401663064956665,0.8756340146064758,0.9707402586936951,1.2213937044143677,0.7899277210235596,1.0723389387130737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.723092794418335,0.7046002149581909,1.3480829000473022,0.0,1.2335199117660522,0.8831325173377991,0.9625154137611389,1.232508897781372,0.7826393842697144,1.0733716487884521,0.7023292183876038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,0.7251518368721008,0.6995218992233276,1.3558714389801025,0.0,1.2266051769256592,0.8906800150871277,0.9543300271034241,1.2436498403549194,0.7754346132278442,1.0741503238677979,0.7086207270622253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
