,time,74,119,141,186,253,298,320,365,387,432,52,410,343,231,164,97,276,388,30,209,321,142,75,366,254,433,187,120,299
0,0,14.089232662558729,46.54727225210555,32.746404762463854,44.87251126815913,41.59309777618374,47.73699635018915,33.9431587906105,26.03745659439449,40.22663669614498,46.48455880934667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,13.946756174836807,46.22259903539308,32.9838411670873,44.67447376121576,41.58151383635409,47.48157616748806,34.27144190520431,25.473798124382824,40.61385504855898,46.400093058891365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,13.838100014286866,45.894539123684574,33.22770592577476,44.478419172086,41.575694609173944,47.22520541459613,34.60227879610305,24.906251869733808,40.997601175314266,46.31934690453865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,13.764200347317782,45.56308225177299,33.47768007729728,44.284477453710345,41.57563970263819,46.96794440249792,34.935371427752116,24.33501253274669,41.37784011951717,46.2423920621542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,13.725675334716982,45.22821046548885,33.73341637138593,44.09278118158364,41.58136014296832,46.70985651731758,35.27043434088057,23.760310496717082,41.75454675332846,46.16929430312551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,13.72293010410263,44.88992055433706,33.99458999918195,43.90345572245878,41.592845427363585,46.451012582267005,35.60720181485087,23.18236067945864,42.1277050048298,46.100117592963485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,13.755936509208013,44.5482065055016,34.26087442245206,43.71664327485105,41.610080020608535,46.19148692946056,35.94540518790641,22.601459840534417,42.49729665959282,46.03491961461061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,13.824413386173305,44.203068798720004,34.53194238368613,43.532478631172154,41.63304339804139,45.9313618907197,36.28479524434417,22.01787985056569,42.86330680416641,45.97376032926867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,13.92776025537681,43.85450029293774,34.80748991849886,43.35109862055752,41.66171556848366,45.670705987457865,36.62513427102295,21.431939079746897,43.2257337230868,45.9166975505761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
