,time,133,155,200,222,267,289,334,401,312,379,245,178,357,111,290,223,156,335,268,402,201,134,313,380
0,0,47.94831346189706,28.606830741102662,34.68781710351593,31.57938426688066,21.270719948978822,42.575129728095135,21.6076233217442,46.475379395987176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,47.68263954217388,28.93897694983388,34.217322133354585,32.084940997165134,20.696982605474872,42.95859119658408,21.50161597402682,46.50953674619666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,47.41558447686493,29.27716584004785,33.742439313073454,32.58572258147107,20.122917718396465,43.3375581024701,21.415395234816145,46.54778132732369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,47.14719208381277,29.620905729757183,33.263217549742755,33.081673816869326,19.549085708849333,43.71205586931216,21.349277253074334,46.59007529558163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,46.87751715598797,29.969733181821915,32.779721065431346,33.572755135587805,18.97611402739082,44.0821353960034,21.303527051891336,46.63638259872948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,46.60662193958768,30.32316423882741,32.29204837493859,34.05892512522871,18.404687903170426,44.44782803740092,21.278339540360463,46.686660576134955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,46.33455939948327,30.68076392617052,31.80026476321138,34.540148820849566,17.835557630449856,44.80917529785593,21.27382117355789,46.740872689078515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,46.06140288364639,31.04210647731434,31.304470816519206,35.01641246171715,17.269566937095007,45.16622333457701,21.2899571735164,46.79896336168832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,45.78721658219413,31.406794158123667,30.804787751346062,35.48769900708317,16.707666456000112,45.51900907510576,21.32672034144558,46.86088753210091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,45.51207263047459,31.774420379214362,30.301330687134545,35.95398870509246,16.15092919353677,45.867578627132445,21.383931912082815,46.926593910931444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,45.23604700872056,32.144606869508195,29.794236875549238,36.41527380429017,15.600545720777191,46.211977801333845,21.461388180241215,46.99602514331752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,44.95922428623132,32.51701960963222,29.283647778168785,36.87156436346902,15.057839578313363,46.55224786914631,21.558770716124428,47.0691179847595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,44.68169340931359,32.89128986063994,28.76974015555706,37.32285928755485,14.524332943217757,46.88843427031233,21.675697433994387,47.14581992341648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,44.403538345086695,33.267117945218104,28.2526981069771,37.769154303980734,14.00169909896978,47.22058213112001,21.81174279480861,47.226068572695844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,44.12486162610472,33.64418655652482,27.732702292442177,38.21048143879475,13.491856638019428,47.54873626220025,21.966397902844207,47.30979194610527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,43.84576108434364,34.022203233322216,27.209996193859766,38.64683531542571,12.996945365788093,47.87294905579437,22.139092754025768,47.396924966405166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,43.566344173652716,34.40089115188239,26.684812983423285,39.078245641622715,12.519317018133421,0.0,22.329218170966087,47.487405353023235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,43.28671840071895,34.77998852615803,26.1574205786031,39.504731002426595,12.061664113803431,0.0,22.536146950680944,47.581153559418134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,43.007001313000714,35.15924045172614,25.628101056611712,39.92631199953987,11.626891047789783,0.0,22.75918226937884,47.678105226844224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,42.72731582126872,35.53842868123525,25.09717666441776,40.34302279930229,11.218227806905531,0.0,22.997623259785115,47.77817910990911,47.63957047812957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,42.44779559098722,35.917325272587824,24.565001441144318,40.75488691419169,10.839154192424516,0.0,23.25075626712743,47.88130525276187,47.31633901613855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,42.16856424263892,36.295715524843345,24.031951102058613,41.16193513257616,10.49335412627839,0.0,23.517833058559546,0.0,46.989314484826444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,41.88977217762856,36.67341842890294,23.498438381027057,41.564204835997465,10.184709484945827,0.0,23.7981051004452,0.0,46.658464374567544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,41.611554379366225,37.05023597028941,22.964916876858013,41.96172860291703,9.917012199755476,0.0,24.090828284727777,0.0,46.32374794704968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,41.33406790508559,37.426002484026625,22.431885346980792,42.35454525179763,9.694058430147223,0.0,24.395267078033157,0.0,45.985132982553864,47.697922666653845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,41.057470611515974,37.80055569737641,21.89987746700679,42.7426889014731,9.519286696418021,0.0,24.710685246190337,0.0,45.64257877908453,47.46152103641086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
