,time,631,1260,1305,1283,654,632,1306
0,0,589.0690625,745.9246875,0.0,0.0,0.0,0.0,0.0
1,1,587.3234375,745.9421875,0.0,0.0,0.0,0.0,0.0
2,2,585.6563125,746.0249375,0.0,0.0,0.0,0.0,0.0
3,3,584.068375,746.1729375,0.0,0.0,0.0,0.0,0.0
4,4,582.5603125,746.3860625,0.0,0.0,0.0,0.0,0.0
5,5,581.1326875,746.6643125,0.0,0.0,0.0,0.0,0.0
6,6,579.786125,747.0075625,808.1189375,0.0,0.0,0.0,0.0
7,7,578.52125,747.4158125,803.723375,0.0,0.0,0.0,0.0
8,8,577.3385,747.888875,799.3648125,0.0,0.0,0.0,0.0
9,9,576.2384375,748.426625,795.043875,0.0,0.0,0.0,0.0
10,10,575.2215625,749.029,790.7611875,0.0,0.0,0.0,0.0
11,11,574.28825,749.69575,786.517375,0.0,0.0,0.0,0.0
12,12,573.4389375,750.42675,782.3130625,0.0,0.0,0.0,0.0
13,13,572.6740625,751.2218125,778.148875,0.0,0.0,0.0,0.0
14,14,571.993875,752.0806875,774.0255,0.0,0.0,0.0,0.0
15,15,571.3986875,753.00325,769.9435625,0.0,0.0,0.0,0.0
16,16,570.8888125,753.989125,765.90375,0.0,0.0,0.0,0.0
17,17,570.4644375,755.0381875,761.9068125,0.0,0.0,0.0,0.0
18,18,570.1258125,756.150125,757.9533125,0.0,0.0,0.0,0.0
19,19,569.8730625,757.3246875,754.044,0.0,0.0,0.0,0.0
20,20,569.70625,758.5615,750.1795625,0.0,0.0,0.0,0.0
21,21,569.6255,759.860375,746.3606875,0.0,0.0,0.0,0.0
22,22,569.630875,761.220875,742.5880625,0.0,0.0,0.0,0.0
23,23,569.7223125,762.64275,738.8625,0.0,0.0,0.0,0.0
24,24,569.89975,764.125625,735.1845625,0.0,0.0,0.0,0.0
25,25,570.16325,765.669125,731.555125,0.0,0.0,0.0,0.0
26,26,570.5125,767.2729375,727.974875,0.0,0.0,0.0,0.0
27,27,570.9475,768.936625,724.4445,0.0,0.0,0.0,0.0
28,28,571.468,770.6598125,720.96475,0.0,0.0,0.0,0.0
29,29,572.07375,772.442125,717.536375,0.0,0.0,0.0,0.0
30,30,572.7645,774.283125,714.160125,0.0,0.0,0.0,0.0
31,31,573.539875,776.1824375,710.83675,0.0,0.0,0.0,0.0
32,32,574.399625,778.1395625,707.567,0.0,0.0,0.0,0.0
33,33,575.343375,780.1540625,704.3515625,0.0,0.0,0.0,0.0
34,34,576.370625,782.2255625,701.1913125,0.0,0.0,0.0,0.0
35,35,577.4809375,784.3535625,698.086875,0.0,0.0,0.0,0.0
36,36,578.6739375,786.5375625,695.039125,0.0,0.0,0.0,0.0
37,37,579.949,788.7771875,692.04875,0.0,0.0,0.0,0.0
38,38,581.305625,791.0719375,689.1164375,0.0,0.0,0.0,0.0
39,39,582.74325,793.42125,686.2430625,0.0,0.0,0.0,0.0
40,40,584.2613125,795.8246875,683.42925,0.0,0.0,0.0,0.0
41,41,585.8590625,798.2818125,680.675875,0.0,0.0,0.0,0.0
42,42,587.536,800.7920625,677.9835625,0.0,0.0,0.0,0.0
43,43,589.2913125,803.3549375,675.3530625,0.0,0.0,0.0,0.0
44,44,591.1244375,805.9699375,672.785125,0.0,0.0,0.0,0.0
45,45,593.0345,808.636625,670.2805,0.0,0.0,0.0,0.0
46,46,595.020875,0.0,667.839875,0.0,0.0,0.0,0.0
47,47,597.08275,0.0,665.464,0.0,0.0,0.0,0.0
48,48,599.219375,0.0,663.1535,0.0,0.0,0.0,0.0
49,49,601.429875,0.0,660.9090625,0.0,0.0,0.0,0.0
50,50,603.7135,0.0,658.7314375,0.0,0.0,0.0,0.0
51,51,606.0694375,0.0,656.6213125,0.0,0.0,0.0,0.0
52,52,608.49675,0.0,654.5791875,0.0,0.0,0.0,0.0
53,53,610.9946875,0.0,652.605875,0.0,0.0,0.0,0.0
54,54,613.562375,0.0,650.701875,0.0,0.0,0.0,0.0
55,55,616.198875,0.0,648.867875,0.0,0.0,0.0,0.0
56,56,618.9033125,0.0,647.1044375,0.0,0.0,0.0,0.0
57,57,621.674875,0.0,645.4121875,0.0,0.0,0.0,0.0
58,58,624.512625,0.0,643.791625,0.0,0.0,0.0,0.0
59,59,627.415625,0.0,642.243375,0.0,0.0,0.0,0.0
60,60,630.3829375,0.0,640.767875,0.0,0.0,0.0,0.0
61,61,633.4138125,0.0,639.36575,0.0,0.0,0.0,0.0
62,62,636.5071875,0.0,638.0373125,0.0,0.0,0.0,0.0
63,63,639.6621875,0.0,636.7831875,0.0,0.0,0.0,0.0
64,64,642.8779375,0.0,635.6036875,0.0,0.0,0.0,0.0
65,65,646.1535625,0.0,634.499375,0.0,0.0,0.0,0.0
66,66,649.488,0.0,633.4705,0.0,0.0,0.0,0.0
67,67,652.8805,0.0,632.5175,0.0,0.0,0.0,0.0
68,68,656.330125,0.0,631.64075,0.0,0.0,0.0,0.0
69,69,659.8359375,0.0,630.8405,0.0,0.0,0.0,0.0
70,70,663.397,0.0,630.117125,0.0,0.0,0.0,0.0
71,71,667.0125625,0.0,629.4708125,0.0,0.0,0.0,0.0
