,time,11,56,101,123,168,190,1452,1497,1519,1564,34,1430,1542,146,1475,79,213,12,1520,124,191,1453,57,1565,169,1498,102,35,1431,1543,147,1476,80,214,13,1521,192,125,1454,58,1566,170,1499,103,36,1432,1544,148,1477,215,81,14,193,1522,126,1455,59,1567,171,1500,104,37,1545,149,1433,216,1074,1096,1141,1119,1478,1052,1097,1164,1523,1142,1456,1075,1501,1120,1479,1098,1546,1165,1524,1143,1457,1076,1502,1121,1547,1480,1099,1144,1525,1122,1458,1077,1503,1100,252,835,858,813,230,836,275,814,253,859,298,837,231,276,815,254,860,299,838,277,816,255,861,300,839,278,185,207,208,186,209,187,232,210,188,233,817,807,829,874,1323,1345,852,1368,830,1301,1346,875,808,1324,853,1369,831,1302,1347,876,1325,854,1370,832,899,1348,877,1326,855,1371
0,0,755.6885625,602.9155,772.8363125,581.488625,710.326625,762.922875,627.6083125,724.491125,608.9114375,654.29675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.1903125,0.0,0.0,0.0,0.0,654.904125,0.0,690.1056875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.5446875,677.68,708.978625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0153125,663.49575,0.0,0.0,0.0,606.179125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0630625,774.76475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.4925625,813.212375,733.28975,741.849625,621.6430625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,759.8135,602.563875,768.1185,583.569625,706.7519375,765.6981875,628.4805625,720.035875,611.571875,651.521375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0850625,0.0,0.0,0.0,0.0,655.1499375,0.0,688.704375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.686,681.72525,707.9219375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.4629375,667.04025,0.0,0.0,0.0,607.3145625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.5681875,779.5384375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.787875,0.0,733.9565,737.4245625,623.9904375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,763.979625,602.2928125,763.435125,585.7265,703.22875,768.5273125,629.4294375,715.6209375,614.3000625,648.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.010125,0.0,0.0,0.0,0.0,655.4705,0.0,687.37075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.887125,685.8178125,706.932125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.992375,670.63875,0.0,0.0,0.0,608.5284375,0.0,811.904375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.146375,784.34525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.1495625,0.0,734.688625,733.03925,626.4071875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,768.18625,602.1023125,758.7869375,587.9585625,699.75775,771.4095625,630.4546875,711.247125,617.0951875,646.160375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.9649375,0.0,0.0,0.0,0.0,655.86575,0.0,686.10525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.14875,689.9568125,706.0095625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.6030625,674.290375,0.0,0.0,0.0,609.8203125,0.0,807.0905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.79825,789.1845625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.57775,0.0,735.4859375,728.6944375,628.892625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,772.4326875,601.9925625,754.1745625,590.2648125,696.3396875,774.3444375,631.555875,706.9151875,619.95625,643.5764375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.3354375,0.0,684.90825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.471625,694.1415,705.1545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.29425,677.99425,0.0,0.0,0.0,611.18975,0.0,802.3084375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.5241875,794.05575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.072625,0.0,736.3481875,724.39075,631.4458125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,776.7183125,601.9635,749.5985625,592.6445,692.9754375,777.33125,632.732625,702.625875,622.8824375,641.0578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.8795625,0.0,683.7800625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.8565,698.3710625,704.367125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.06525,681.7495625,0.0,0.0,0.0,612.636125,0.0,797.5588125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.324625,798.958375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.6343125,0.0,737.2751875,720.1290625,634.0660625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,781.0424375,602.0151875,745.05975,595.096625,689.66575,780.3695,633.9845,698.3800625,625.87275,638.6053125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.4978125,0.0,682.7210625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.304125,702.6445625,703.6478125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.9153125,685.555375,0.0,0.0,0.0,614.1589375,0.0,792.8421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.2,803.8916875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.263,0.0,738.26675,715.9100625,636.752375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,785.4044375,602.1475625,740.5588125,597.620375,686.4114375,783.4584375,635.3110625,694.1784375,628.92625,636.21975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.1900625,0.0,681.7315625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.8151875,706.96125,702.996625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.8436875,689.411,0.0,0.0,0.0,615.757625,0.0,788.1591875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.15075,808.8551875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.9586875,0.0,739.3225,711.7345625,639.5040625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,789.80375,602.360625,736.0963125,600.2148125,683.21325,786.597625,636.711875,690.0219375,632.042125,633.901875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.956,0.0,680.811875,0.0,0.0,0.0,815.3113125,0.0,0.0,0.0,0.0,0.0,0.0,667.390375,711.320375,702.4138125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.849625,693.3155,813.416875,0.0,0.0,617.431625,0.0,783.5104375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.17725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.7215,0.0,740.44225,707.60325,642.3201875,812.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
