,time,607,629,674,719,741,786,808,853,875,920,652,898,831,764,697,876,630,809,742,675,854,921,787,608,720,653,899,832,765,698,877,631,810,743,676,855,922,788,609,721,654,900,833,766,699,878,632,811,945,744,677,856,923,789,610,722,901,655,834,767,229,274,207,252,588,633,297,230,275,678,611,208,656,253,589,298,634,231,701,276,679,612,209,657,254,321,299,590,635,232,702,277,680,613,658,255,322,1004,1049,1565,1543,1027,13,1566,1005,1050,36,1544,1028,14,1567,1006,1051,37,1029,15,1568,1007,1052,38,16,1030,937,915,960,938,916,961,1545,939,962,940,1569,985,39,7,500,1559,1537,478,1582,523,1560,456,501,8,479,1538,1583,524,1561,502,9,480,1562,525,1540,32,503,10,548,481,1563
0,0,4.073369026184082,2.494534492492676,4.503849983215332,4.991448879241943,0.7708567976951599,4.9031267166137695,1.1985384225845337,3.991640090942383,1.6218557357788086,2.815960168838501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551378965377808,0.0,0.0,0.0,3.1517727375030518,0.0,0.0,0.0,4.679559230804443,0.0,0.0,0.0,0.0,0.0,2.962486505508423,5.925832271575928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.163738965988159,0.23479020595550537,0.3827849328517914,0.0,0.0,0.0,3.878972053527832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6157089471817017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11408809572458267,3.0918307304382324,2.9674882888793945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4.059834957122803,2.488130807876587,4.464792728424072,4.993327617645264,0.8016186356544495,4.908110618591309,1.2030370235443115,3.97894024848938,1.616346836090088,2.802562952041626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667865514755249,0.0,0.0,0.0,3.142563581466675,0.0,0.0,0.0,4.685299873352051,0.0,0.0,0.0,0.0,0.0,2.9413094520568848,5.9355950355529785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.150041103363037,0.2458292841911316,0.39204084873199463,0.0,0.0,0.0,3.8814032077789307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.812251091003418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12486212700605392,3.0566799640655518,2.9530510902404785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4.046125411987305,2.481872797012329,4.419492721557617,4.9952497482299805,0.8307240009307861,4.913262367248535,1.2073521614074707,3.9654808044433594,1.6109709739685059,2.7891016006469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.677635669708252,0.0,0.0,0.0,3.1332015991210938,0.0,0.0,0.0,4.691157817840576,0.0,0.0,0.0,0.0,0.0,2.921121835708618,5.9455885887146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.136770725250244,0.25701236724853516,0.40084972977638245,0.0,0.0,0.0,3.883979082107544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.944318175315857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13578617572784424,3.019240379333496,2.9392311573028564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,4.032242774963379,2.4757556915283203,4.3665666580200195,4.997215747833252,0.8582583069801331,4.9185919761657715,1.2114949226379395,3.9511969089508057,1.6057239770889282,2.7755801677703857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6877627968788147,0.0,0.0,0.0,3.1236846446990967,0.0,0.0,0.0,4.697136402130127,0.0,0.0,0.0,0.0,0.0,2.9018712043762207,5.955819606781006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1239123344421387,0.26833945512771606,0.40924206376075745,0.0,0.0,0.0,3.8867130279541016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.036210060119629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1468607783317566,2.9793968200683594,2.925994634628296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,4.018188953399658,2.469775676727295,4.304299831390381,4.999228000640869,0.884307324886322,4.924107551574707,1.21547532081604,3.9360175132751465,1.6006015539169312,2.7620034217834473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697236180305481,0.0,0.0,0.0,3.1140105724334717,0.0,0.0,0.0,4.703239440917969,0.0,0.0,0.0,0.0,0.0,2.883507490158081,5.966294288635254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1114511489868164,0.27981045842170715,0.4172457754611969,0.0,0.0,0.0,3.889620065689087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10280704498291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1580863893032074,2.9370501041412354,2.9133102893829346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,4.003966331481934,2.46392822265625,4.230621337890625,5.001287937164307,0.9089560508728027,4.929819583892822,1.219302773475647,3.91986346244812,1.59559965133667,2.7483761310577393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7061160802841187,0.0,0.0,0.0,3.104177474975586,0.0,0.0,0.0,4.709469795227051,0.0,0.0,0.0,0.0,0.0,2.8659825325012207,5.977019309997559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0993731021881104,0.2914251685142517,0.42488646507263184,0.0,0.0,0.0,3.8927173614501953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1528842449188232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16946329176425934,2.8921236991882324,2.9011476039886475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,3.9895777702331543,2.458209753036499,4.143143177032471,5.003397464752197,0.9322872757911682,4.935737609863281,1.2229859828948975,3.9026474952697754,1.5907142162322998,2.7347030639648438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7144554853439331,0.0,0.0,0.0,3.0941829681396484,0.0,0.0,0.0,4.715831279754639,0.0,0.0,0.0,0.0,0.0,2.849250555038452,5.988000869750977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0876638889312744,0.3031831383705139,0.43218758702278137,0.0,0.0,0.0,3.896024465560913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19173264503479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18099163472652435,2.844573736190796,2.889478921890259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,3.9750266075134277,2.4526162147521973,4.03937292098999,5.005558013916016,0.9543808698654175,4.941873550415039,1.2265329360961914,3.8842735290527344,1.5859416723251343,2.720989227294922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7223016023635864,0.0,0.0,0.0,3.0840256214141846,0.0,0.0,0.0,4.722328186035156,0.0,0.0,0.0,0.0,0.0,2.8332674503326416,5.999246120452881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.076310396194458,0.3150838315486908,0.4391706883907318,0.0,0.0,0.0,3.8995635509490967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.222663640975952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19267143309116364,2.7943978309631348,2.8782777786254883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,3.9603161811828613,2.447144031524658,3.9172403812408447,5.007772445678711,0.9753133058547974,4.948238849639893,1.2299511432647705,3.8646345138549805,1.5812782049179077,2.7072393894195557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7296963334083557,0.0,0.0,0.0,3.0737032890319824,0.0,0.0,0.0,4.728963375091553,0.0,0.0,0.0,0.0,0.0,2.8179922103881836,6.0107622146606445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0652987957000732,0.32712650299072266,0.44585561752319336,0.0,0.0,0.0,3.9033596515655518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.247830629348755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20450252294540405,2.7416470050811768,2.8675193786621094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
