,time,907,952,974,1019,1041,1086,1108,1153,885,1131,1064,997,930,1109,1042,863,975,1176,908,1087,1154,1020,953,1132,886,1065,998,931,1110,1043,1177,976,864,909,1088,1155,1021,954,1133,887,1066,999,932,1111,1044,1178,977,910,1156,1089,1022,955,1134,1067,888,1000,462,507,529,865,440,485,933,530,866,463,911,508,956,889,486,553,934,531,464,867,912,509,957,890,487,554,935,532,465,913,510,958,891,488,201,223,1260,1282,246,1305,1238,224,1283,1261,202,247,1306,225,1284,1262,203,248,1307,226,1285,271,1263,1330,204,249,1308,1215,1193,269,1216,1194,270,1239,1217,1195,1240,1218,227,272,217,262,733,778,240,711,756,285,218,734,263,779,241,712,757,264,219,735,242,780,220,758,265,736,243,781,221,288,759
0,0,1.10348641872406,0.763492226600647,1.276309609413147,0.9726542830467224,1.0041916370391846,1.1757843494415283,0.7667298316955566,0.851677656173706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762158215045929,0.0,0.0,0.0,0.0,1.195033073425293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0695369243621826,0.7890562415122986,0.776134192943573,0.740064799785614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8517918586730957,0.9969730377197266,0.8794528841972351,0.9903048276901245,1.1070877313613892,0.0,0.0,0.7494292259216309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1362887620925903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7502567172050476,1.0625128746032715,1.2673823833465576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1.1028199195861816,0.7704771161079407,1.2644163370132446,0.9821203947067261,0.9944931268692017,1.185549259185791,0.7602413892745972,0.8529424667358398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7559775114059448,0.0,0.0,0.0,0.0,1.2065554857254028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0667974948883057,0.7957252860069275,0.7727131247520447,0.7365573644638062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8582160472869873,0.9875738620758057,0.8868927955627441,0.9817960262298584,1.0992939472198486,0.0,0.0,0.7556838393211365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1459988355636597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7456943988800049,1.069368600845337,1.2643402814865112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1.1018732786178589,0.7775397896766663,1.252585768699646,0.9916881322860718,0.9848964810371399,1.1952770948410034,0.7538084387779236,0.8540863990783691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7498401403427124,0.0,0.0,0.0,0.0,1.2181576490402222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.063831090927124,0.8024455904960632,0.7692385911941528,0.7330112457275391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8646489381790161,0.9782606363296509,0.8943742513656616,0.9733263254165649,1.0914185047149658,0.0,0.0,0.761985719203949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.155698299407959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7411177158355713,1.0761213302612305,1.2608351707458496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1.1006492376327515,0.784680962562561,1.240822196006775,1.0013577938079834,0.9754015803337097,1.2049554586410522,0.7474310398101807,0.8551080226898193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7437466979026794,0.0,0.0,0.0,0.0,1.2298369407653809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0606446266174316,0.8092164397239685,0.7657130360603333,0.7294285893440247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8710876703262329,0.9690340757369995,0.9018952250480652,0.9648987650871277,1.0834718942642212,0.0,0.0,0.7683345079421997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1653778553009033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.736528754234314,1.0827608108520508,1.2568864822387695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1.0991508960723877,0.7919013500213623,1.2291290760040283,1.011129379272461,0.966008186340332,1.214571237564087,0.741109311580658,0.8560060858726501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7376977205276489,0.0,0.0,0.0,0.0,1.2415902614593506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.057244896888733,0.816037118434906,0.7621389031410217,0.7258113622665405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8775293231010437,0.9598947763442993,0.9094535112380981,0.9565162658691406,1.0754640102386475,0.0,0.0,0.7747294902801514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1750270128250122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7319295406341553,1.0892765522003174,1.2525150775909424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1.0973823070526123,0.7992017269134521,1.2175097465515137,1.021003246307373,0.9567158222198486,1.224109411239624,0.7348432540893555,0.8567795157432556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7316935658454895,0.0,0.0,0.0,0.0,1.2534141540527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0536394119262695,0.8229067921638489,0.758518636226654,0.7221616506576538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8839706182479858,0.950843334197998,0.9170467853546143,0.9481813907623291,1.06740403175354,0.0,0.0,0.7811699509620667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1846343278884888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7273219227790833,1.0956579446792603,1.2477426528930664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1.0953484773635864,0.8065826892852783,1.2059673070907593,1.0309792757034302,0.9475241899490356,1.2335541248321533,0.728632926940918,0.8574272990226746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7257347702980042,0.0,0.0,0.0,0.0,1.2653048038482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0498355627059937,0.8298245668411255,0.754854679107666,0.7184814214706421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8904082775115967,0.9418800473213196,0.9246723651885986,0.9398965835571289,1.0593007802963257,0.0,0.0,0.787655234336853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941877603530884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7227078080177307,1.1018935441970825,1.2425920963287354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1.0930544137954712,0.8140448927879333,1.1945043802261353,1.0410573482513428,0.9384328722953796,1.2428876161575317,0.7224781513214111,0.8579486608505249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.719821572303772,0.0,0.0,0.0,0.0,1.2772581577301025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.045841097831726,0.8367894291877747,0.7511492967605591,0.7147727012634277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8968387842178345,0.9330052733421326,0.9323275685310364,0.931663990020752,1.0511623620986938,0.0,0.0,0.7941844463348389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2036733627319336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7180890440940857,1.1079716682434082,1.237086296081543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1.0905061960220337,0.8215889930725098,1.1831235885620117,1.0512375831604004,0.9294413328170776,1.252090334892273,0.7163789868354797,0.8583429455757141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7139542698860168,0.0,0.0,0.0,0.0,1.2892696857452393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416638851165771,0.8438001871109009,0.7474048733711243,0.7110373973846436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032583236694336,0.9242191910743713,0.9400092959403992,0.9234855771064758,1.0429966449737549,0.0,0.0,0.8007566928863525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2130765914916992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7134672999382019,1.1138806343078613,1.2312482595443726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
