,time,1058,1103,1125,1170,1192,1237,1282,1304,1349,1036,1215,1148,1327,1081,1260,1193,1014,1126,1305,1059,1372,1238,1171,1104,1350,1283,1037,1216,1149,1328,1082,1261,1194,1127,1306,1373,1060,1239,1172,1351,1105,1284,1217,1038,1150,1329,1083,1262,1195,1128,1307,1374,1061,1240,1173,1352,1106,1285,1218,1039,1151,1330,1084,635,680,702,658,725,703,1129,681,1062,1107,704,1152,659,1085,682,1130,660,1108,705,1153,638,1086,683,1131,661,1109,728,706,1154
0,0,1.1710155010223389,0.8622378706932068,1.0775083303451538,1.0132339000701904,0.7695192694664001,1.2258580923080444,0.7872164845466614,1.2209994792938232,0.7856290936470032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.066344976425171,0.0,0.0,0.7595062851905823,0.0,0.0,0.0,0.7616255879402161,0.0,0.0,0.0,0.0,0.0,0.0,0.752429723739624,0.7779309153556824,0.9813166856765747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1.1664955615997314,0.8704438805580139,1.0681746006011963,1.0202951431274414,0.7632207870483398,1.2263227701187134,0.7945566773414612,1.210158109664917,0.7909260392189026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0610841512680054,0.0,0.0,0.7599577307701111,0.0,0.0,0.0,0.7687026262283325,0.0,0.0,0.0,0.0,0.0,0.0,0.7518185973167419,0.7852002382278442,0.9765093326568604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1.1617002487182617,0.8787432312965393,1.058872938156128,1.0273020267486572,0.7569687962532043,1.2263575792312622,0.8019813299179077,1.1993377208709717,0.7962172627449036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0556678771972656,0.0,0.0,0.7603192329406738,0.0,0.0,0.0,0.7758615612983704,0.0,0.0,0.0,0.0,0.0,0.0,0.7511191964149475,0.7925547957420349,0.9715904593467712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1.1566441059112549,0.887136697769165,1.0496079921722412,1.0342473983764648,0.7507637739181519,1.2259626388549805,0.8094914555549622,1.188546061515808,0.8015003204345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050105333328247,0.0,0.0,0.7605904340744019,0.0,0.0,0.0,0.7831031680107117,0.0,0.0,0.0,0.0,0.0,0.0,0.750332236289978,0.7999956011772156,0.9665665030479431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1.151341438293457,0.8956249356269836,1.0403836965560913,1.0411232709884644,0.7446061968803406,1.2251397371292114,0.8170878291130066,1.1777898073196411,0.8067727088928223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0444061756134033,0.0,0.0,0.7607711553573608,0.0,0.0,0.0,0.7904284596443176,0.0,0.0,0.0,0.0,0.0,0.0,0.7494583129882812,0.8075235486030579,0.9614437222480774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1.1458064317703247,0.9042086601257324,1.031204104423523,1.0479217767715454,0.7384963631629944,1.2238926887512207,0.8247713446617126,1.167075276374817,0.8120317459106445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0385794639587402,0.0,0.0,0.7608612179756165,0.0,0.0,0.0,0.7978382706642151,0.0,0.0,0.0,0.0,0.0,0.0,0.7484983205795288,0.815139651298523,0.9562283754348755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1.1400532722473145,0.9128884077072144,1.022072672843933,1.05463445186615,0.7324346303939819,1.2222274541854858,0.8325428366661072,1.1564078330993652,0.8172747492790222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.032633900642395,0.0,0.0,0.7608605027198792,0.0,0.0,0.0,0.8053334355354309,0.0,0.0,0.0,0.0,0.0,0.0,0.7474531531333923,0.8228448629379272,0.9509264826774597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1.1340961456298828,0.9216647744178772,1.0129923820495605,1.0612523555755615,0.7264211773872375,1.2201519012451172,0.8404030799865723,1.1457926034927368,0.8224988579750061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.026578426361084,0.0,0.0,0.7607690095901489,0.0,0.0,0.0,0.8129149079322815,0.0,0.0,0.0,0.0,0.0,0.0,0.7463237047195435,0.8306400179862976,0.9455439448356628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1.1279486417770386,0.9305382966995239,1.0039664506912231,1.0677664279937744,0.7204563021659851,1.2176753282546997,0.84835284948349,1.135233998298645,0.8277010917663574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204213857650757,0.0,0.0,0.7605869174003601,0.0,0.0,0.0,0.8205834627151489,0.0,0.0,0.0,0.0,0.0,0.0,0.7451109886169434,0.8385261297225952,0.9400864839553833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
