,time,346,368,390,391,412,413,435,436,457,458,480,502,503,525,547,817,839,861,862,884,906,907,928,929,951,952,973,974,996,1018,369,840,885,324,481,1019,570,414,930,795,1041,548,997,459,347,863,526,975,392,818,908,437,504,953,370,841,886,571,1042,1020,482,415,931,549,998,325,796,460,527,348,976,864,393,909,819,438,505,954,1043,371,550,1021,887,842,483,416,932,528,999,461,506,977,394,349,865,910,820,484,439,955,1044,551,1022,372,462,888,843,417,529,1000,933
0,0,4.300602912902832,3.623262643814087,2.8400251865386963,5.045410633087158,2.428816080093384,4.926245212554932,1.9177813529968262,5.575545310974121,1.8516182899475098,6.005645751953125,0.6443028450012207,1.1908705234527588,6.025160789489746,0.22650741040706635,0.7052106857299805,5.664399147033691,6.180739402770996,0.35208407044410706,5.148022651672363,5.851058006286621,0.4489101469516754,4.37984037399292,0.7743628621101379,4.199172496795654,1.3925645351409912,3.7535011768341064,1.257215142250061,3.2604894638061523,2.4665019512176514,1.9003998041152954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4.295098304748535,3.616276502609253,2.837573289871216,5.0418596267700195,2.4286787509918213,4.910281181335449,1.9233224391937256,5.576069355010986,1.8539690971374512,6.010131359100342,0.6531044840812683,1.1953622102737427,6.0282158851623535,0.23144394159317017,0.7095472812652588,5.669149398803711,6.185454845428467,0.35460537672042847,5.153449535369873,5.86060094833374,0.4517298638820648,4.382409572601318,0.7744539976119995,4.204998016357422,1.3830573558807373,3.752960443496704,1.254054307937622,3.2568845748901367,2.4596645832061768,1.8956187963485718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4.289581775665283,3.609335422515869,2.8351495265960693,5.038266181945801,2.4285428524017334,4.8935699462890625,1.9287306070327759,5.576597690582275,1.8562977313995361,6.014676570892334,0.661906898021698,1.1998281478881836,6.031290531158447,0.23639489710330963,0.713875412940979,5.6739044189453125,6.190149307250977,0.3571099042892456,5.158907413482666,5.870097637176514,0.4545128643512726,4.385008335113525,0.7745447754859924,4.211065769195557,1.3737832307815552,3.7524149417877197,1.2509243488311768,3.2532389163970947,2.45280385017395,1.8908501863479614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,4.284054279327393,3.6024396419525146,2.8327534198760986,5.034628868103027,2.42840838432312,4.876069068908691,1.9340105056762695,5.577131271362305,1.8586045503616333,6.019282341003418,0.6707088947296143,1.204268455505371,6.0343852043151855,0.2413601130247116,0.7181950211524963,5.678664684295654,6.194823741912842,0.3595978021621704,5.164397239685059,5.879546165466309,0.457259863615036,4.387636661529541,0.7746351957321167,4.217390060424805,1.3647353649139404,3.751864194869995,1.247824788093567,3.2495522499084473,2.44592022895813,1.886094093322754,5.087962627410889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,4.278514862060547,3.5955893993377686,2.8303844928741455,5.030947685241699,2.4282748699188232,4.85773229598999,1.9391664266586304,5.577669143676758,1.8608897924423218,6.023950099945068,0.6795089840888977,1.2086832523345947,6.037499904632568,0.24633944034576416,0.7225059270858765,5.68342924118042,6.199476718902588,0.3620692193508148,5.169918537139893,5.888946056365967,0.45997154712677,4.390295505523682,0.7747253179550171,4.2239885330200195,1.3559069633483887,3.7513082027435303,1.2447553873062134,3.245823860168457,2.439014196395874,1.8813507556915283,5.085858345031738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,4.272964954376221,3.58878493309021,2.828042507171631,5.027222156524658,2.42814302444458,4.8385114669799805,1.9442023038864136,5.578211784362793,1.8631538152694702,6.028680324554443,0.6883059740066528,1.2130725383758545,6.040634632110596,0.25133270025253296,0.7268080711364746,5.688198566436768,6.204109191894531,0.36452430486679077,5.175471305847168,5.8982954025268555,0.46264854073524475,4.392985820770264,0.7748150825500488,4.23087739944458,1.3472915887832642,3.7507472038269043,1.241715669631958,3.2420530319213867,2.43208646774292,1.8766202926635742,5.083739757537842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,4.267404556274414,3.582026243209839,2.8257267475128174,5.0234503746032715,2.4280121326446533,4.818356990814209,1.9491223096847534,5.57875919342041,1.8653968572616577,6.033474445343018,0.6970985531806946,1.21743643283844,6.043789863586426,0.2563396990299225,0.7311012744903564,5.692972183227539,6.208720684051514,0.3669632077217102,5.181055545806885,5.907593250274658,0.4652915298938751,4.395707130432129,0.7749046087265015,4.238077163696289,1.3388829231262207,3.750180721282959,1.2387052774429321,3.238239288330078,2.4251372814178467,1.8719028234481812,5.081606388092041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,4.261833667755127,3.5753138065338135,2.823436737060547,5.019632816314697,2.427882671356201,4.797216415405273,1.9539300203323364,5.579311847686768,1.8676191568374634,6.038333892822266,0.7058853507041931,1.221774935722351,6.0469651222229,0.2613603174686432,0.7353854775428772,5.697749614715576,6.213311672210693,0.36938604712486267,5.186671257019043,5.9168381690979,0.4679011106491089,4.398460388183594,0.7749937176704407,4.245607852935791,1.330674648284912,3.7496087551116943,1.2357237339019775,3.234381914138794,2.4181675910949707,1.8671985864639282,5.079458713531494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,4.256253242492676,3.5686473846435547,2.8211724758148193,5.015768051147461,0.0,4.7750372886657715,1.9586291313171387,5.579869270324707,1.8698210716247559,6.043259143829346,0.7146650552749634,1.2260881662368774,6.050161361694336,0.26639431715011597,0.7396605014801025,5.702531337738037,6.217881679534912,0.3717929720878601,5.192318439483643,5.926029682159424,0.4704779088497162,4.401246547698975,0.7750825881958008,4.25349235534668,1.3226609230041504,3.7490315437316895,1.2327709197998047,3.230480194091797,2.411177635192871,1.862507700920105,5.077295780181885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
