,time,643,665,710,732,777,822,844,889,911,956,755,934,688,867,800,733,912,979,666,845,778,957,711,890,823,756,644,935,689,868,1002,801,734,913,980,667,846,779,958,712,891,824,757,936,690,869,1003,802,735,981,914,847,668,780,959,713,892,825,758,937,1004,691,870,803,265,310,332,288,355,736,333,669,266,714,311,759,692,289,356,737,334,670,267,715,312,760,693,290,357,738,335,268,671,716,313,761,26,71,1085,1063,4,49,1108,27,1086,72,1064,50,1109,28,1087,73,1065,51,1110,29,1088,74,52,1066,1133
0,0,0.7044345140457153,0.7458125948905945,1.2748228311538696,0.7438883781433105,1.2771315574645996,0.8246204257011414,1.0291376113891602,1.1448490619659424,0.843360960483551,1.058281660079956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8566280603408813,0.0,0.0,0.0,0.8243914246559143,0.0,0.0,1.0123111009597778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0294549465179443,0.7371206879615784,0.8499127626419067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865763187408447,0.7429842352867126,1.2081345319747925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.7069637775421143,0.7406160235404968,1.284694790840149,0.7371070384979248,1.2730494737625122,0.8317429423332214,1.020734429359436,1.1556127071380615,0.8354626893997192,1.0609902143478394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.850299596786499,0.0,0.0,0.0,0.8215641379356384,0.0,0.0,1.022261619567871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0291776657104492,0.743542492389679,0.8468034863471985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9793068170547485,0.7466577887535095,1.2138490676879883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.7094401121139526,0.7354295253753662,1.2944241762161255,0.7304036021232605,1.268526554107666,0.8389219045639038,1.0123441219329834,1.166440725326538,0.8276541829109192,1.0634739398956299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8439799547195435,0.0,0.0,0.0,0.8186529278755188,0.0,0.0,1.032315731048584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0286768674850464,0.750026524066925,0.8436052203178406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9720177054405212,0.7502898573875427,1.219259262084961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.7118619084358215,0.730254590511322,1.3039844036102295,0.7237771153450012,1.263587236404419,0.8461565971374512,1.0039714574813843,1.1773293018341064,0.819934606552124,1.0657273530960083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83767169713974,0.0,0.0,0.0,0.8156607151031494,0.0,0.0,1.0424731969833374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0279533863067627,0.7565728425979614,0.8403213024139404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9647144079208374,0.753878116607666,1.224345088005066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.7142273783683777,0.7250925898551941,1.3133461475372314,0.7172265648841858,1.2582563161849976,0.8534461259841919,0.995620846748352,1.1882740259170532,0.8123030066490173,1.0677449703216553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8313772082328796,0.0,0.0,0.0,0.8125901818275452,0.0,0.0,1.0527340173721313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0270088911056519,0.7631818056106567,0.8369548916816711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9574018716812134,0.7574201226234436,1.2290865182876587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.7165348529815674,0.7199448943138123,1.3224759101867676,0.7107509970664978,1.2525590658187866,0.8607895970344543,0.9872963428497314,1.1992700099945068,0.804758608341217,1.0695221424102783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8250988721847534,0.0,0.0,0.0,0.8094441890716553,0.0,0.0,1.0630979537963867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0258452892303467,0.769853413105011,0.8335092067718506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9500848650932312,0.7609135508537292,1.2334637641906738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.7187826633453369,0.7148128151893616,1.3313369750976562,0.7043494582176208,1.246520757675171,0.8681859374046326,0.9790016412734985,1.2103118896484375,0.7973004579544067,1.0710548162460327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8188387751579285,0.0,0.0,0.0,0.8062254786491394,0.0,0.0,1.0735647678375244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0244650840759277,0.7765878438949585,0.8299875259399414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942767858505249,0.7643558979034424,1.2374576330184937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.7209692001342773,0.7096975445747375,1.3398878574371338,0.0,1.2401663064956665,0.8756340146064758,0.9707402586936951,1.2213937044143677,0.7899277210235596,1.0723389387130737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125989437103271,0.0,0.0,0.0,0.8029369115829468,0.0,0.0,1.0841339826583862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0228711366653442,0.783385157585144,0.8263930082321167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354550242424011,0.7677447199821472,1.2410496473312378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.723092794418335,0.7046002149581909,1.3480829000473022,0.0,1.2335199117660522,0.8831325173377991,0.9625154137611389,1.232508897781372,0.7826393842697144,1.0733716487884521,0.7023292183876038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806381344795227,0.0,0.0,0.0,0.7995812296867371,0.0,0.0,1.0948052406311035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0210667848587036,0.7902452945709229,0.8227288126945496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9281502962112427,0.7710774540901184,1.244222640991211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
