,time,6,28,51,365,387,410,432,454,455,477,499,500,521,522,544,566,567,589,1446,1468,1469,1491,1513,1514,1535,1536,1558,1559,1580,1581,433,1492,29,1447,545,478,388,1537,7,523,1470,411,456,1582,1515,501,590,52,568,1560,30,434,1493,546,479,1448,389,1538,8,524,1471,457,1583,412,1516,591,502,75,53,569,1561,31,547,435,1494,480,1449,1539,9,390,525,1562,458,1472,76,592,413,1517,614,503,54,570,1540,32,548,436,1495,481,10,1518
0,0,0.4946570098400116,1.0057076215744019,0.20403562486171722,5.790938377380371,6.219937324523926,5.39879846572876,6.018439769744873,0.352912038564682,4.696091651916504,5.3199381828308105,0.8278390169143677,3.8911497592926025,1.0203330516815186,3.2813518047332764,2.155244827270508,1.652910828590393,3.017256259918213,2.5115303993225098,3.6057257652282715,3.103510618209839,4.532565116882324,3.8059709072113037,2.7026848793029785,5.3075947761535645,2.2834620475769043,5.728390216827393,1.3228046894073486,5.705921649932861,1.6135021448135376,6.101571559906006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.5011191368103027,1.0101158618927002,0.2080380916595459,5.794987678527832,6.223647117614746,5.4040727615356445,6.024693012237549,0.3554955720901489,4.700754165649414,5.341525554656982,0.8268285393714905,3.8912742137908936,1.0186662673950195,3.276144504547119,2.1462273597717285,1.6484578847885132,3.014334201812744,2.5075037479400635,3.6018412113189697,3.101189374923706,4.526973724365234,3.795391798019409,2.7005279064178467,5.305928707122803,2.284008026123047,5.7317118644714355,1.3340167999267578,5.706937789916992,1.6170185804367065,6.105403900146484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.5075944662094116,1.0145087242126465,0.21205076575279236,5.799036979675293,6.227343559265137,5.409359931945801,6.030911922454834,0.35805532336235046,4.7054643630981445,5.363255023956299,0.8258407115936279,3.89139986038208,1.0170156955718994,3.270847797393799,2.137221097946167,1.6440272331237793,3.0113940238952637,2.503465175628662,3.597973585128784,3.0988833904266357,4.521353244781494,3.7848708629608154,2.6984052658081055,5.304242134094238,2.2845494747161865,5.735143184661865,1.3450745344161987,5.7079620361328125,1.6205060482025146,6.109271049499512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.5140824317932129,1.018885850906372,0.21607354283332825,5.8030853271484375,6.231025695800781,5.414660930633545,6.0370965003967285,0.3605916202068329,4.710222244262695,5.385107517242432,0.824874758720398,3.891526460647583,1.0153809785842896,3.2654595375061035,2.128227472305298,1.639618992805481,3.0084354877471924,2.4994144439697266,3.5941226482391357,3.096593141555786,4.51570463180542,3.7744102478027344,2.6963164806365967,5.302534580230713,2.285086154937744,5.7386908531188965,1.3559787273406982,5.708993434906006,1.623964786529541,6.113173484802246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.5205826759338379,1.023247480392456,0.2201063632965088,5.807133197784424,6.234694480895996,5.4199748039245605,6.043246746063232,0.36310479044914246,4.715028285980225,5.4070634841918945,0.8239300847053528,3.8916542530059814,1.0137619972229004,3.2599775791168213,2.1192479133605957,1.6352330446243286,3.005458354949951,2.495352029800415,3.5902884006500244,3.09431791305542,4.510027885437012,3.7640111446380615,2.694260358810425,5.300806045532227,2.2856180667877197,5.742359638214111,1.366729736328125,5.710033416748047,1.6273949146270752,6.117112159729004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.5270946025848389,1.0275932550430298,0.22414913773536682,5.811180114746094,6.238348960876465,5.425301551818848,6.049362659454346,0.3655950725078583,4.719883918762207,5.429102420806885,0.8230060338973999,3.8917829990386963,1.0121585130691528,3.2544002532958984,2.110283613204956,1.6308693885803223,3.002462387084961,2.4912776947021484,3.5864713191986084,3.0920581817626953,4.504322528839111,3.753675699234009,2.6922361850738525,5.299055576324463,2.2861456871032715,5.746156215667725,1.377328634262085,5.711081027984619,1.6307969093322754,6.121087074279785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.5336177945137024,1.0319234132766724,0.22820179164409637,5.8152265548706055,6.241989612579346,5.430641174316406,6.055444240570068,0.368062824010849,4.724788665771484,5.451203346252441,0.822101891040802,3.8919131755828857,1.0105702877044678,3.248724937438965,2.1013362407684326,1.6265281438827515,2.999447822570801,2.487191677093506,3.5826706886291504,3.089813470840454,4.498589515686035,3.743405342102051,2.690243721008301,5.29728364944458,2.2866690158843994,5.750087738037109,1.3877763748168945,5.712137222290039,1.6341711282730103,6.125098705291748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.5401516556739807,1.0362375974655151,0.23226425051689148,5.819271564483643,6.245616436004639,5.435993194580078,6.061491012573242,0.3705082833766937,4.729743957519531,5.4733452796936035,0.8212170600891113,3.8920443058013916,1.0089970827102661,3.2429494857788086,2.0924072265625,1.6222091913223267,2.9964144229888916,2.4830942153930664,3.5788869857788086,3.087583541870117,4.492828369140625,3.733201503753662,2.688281774520874,5.2954888343811035,2.2871875762939453,5.7541608810424805,1.3980737924575806,5.713201522827148,1.6375175714492798,6.129147052764893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.5466957688331604,1.0405360460281372,0.23633639514446259,5.823315620422363,6.249229431152344,5.441357612609863,6.067502975463867,0.3729317784309387,4.734749794006348,5.495506286621094,0.8203510046005249,3.892176389694214,1.0074387788772583,3.2370717525482178,2.0834977626800537,1.6179126501083374,2.9933619499206543,2.478985071182251,3.575120210647583,0.0,4.487039566040039,3.7230658531188965,2.686349868774414,5.293671131134033,2.2877020835876465,5.7583842277526855,1.4082221984863281,5.714273929595947,1.6408367156982422,6.133233070373535,4.63451623916626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
