,time,673,695,696,717,718,740,762,763,784,785,807,1279,1301,1302,1324,1346,1347,1368,1369,1391,1392,1413,1414,1436,830,741,1325,808,1280,1370,786,674,719,1437,1459,1303,1348,1415,764,697,1393,831,742,1326,809,1371,1281,787,1438,1460,720,675,1416,1304,1349,765,854,832,1394,698,743,810,1327,1372,1461,788,1439,1282,721,676,1417,1350,766,1305,855,833,1395,699,744,811,1328,1462,1373
0,0,1397.340875,1146.391875,1685.291,1399.28975,973.3921875,550.4870625,972.926,1372.13775,1701.154,1067.844,1299.4825,1644.69375,1768.725875,1375.648875,917.8225,1044.8365625,1253.069375,1614.873125,671.8619375,792.3336875,1749.525,1438.225375,1402.012625,1469.156875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1397.09175,1149.963125,1679.918375,1405.441875,968.6720625,550.579875,977.822625,1366.000625,1706.730375,1064.50075,1300.5405,1647.15075,1773.855625,1372.83125,918.942,1050.43075,1247.20225,1621.384875,667.9053125,794.8254375,1743.12675,1442.7105,1397.23675,1467.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1396.877375,1153.565375,1674.557125,1411.6015,963.9795,550.761625,982.7441875,1359.870875,1712.316375,1061.192375,1301.63425,1649.6325,1778.99675,1370.0425,920.112625,1056.041125,1241.346125,1627.899875,663.9988125,797.3708125,1736.732375,1447.21525,1392.479125,1466.136625,1824.502375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1396.697625,1157.1985,1669.207375,1417.768125,959.3148125,551.0321875,987.6903125,1353.748875,1717.9115,1057.919125,1302.763625,1652.13875,1784.14925,1367.28275,921.3341875,1061.667375,1235.50125,1634.418125,660.14325,799.969375,1730.34175,1451.73925,1387.739875,1464.6735,1821.009125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1396.5525,1160.862125,1663.869375,1423.942,954.6785625,551.3915,992.6605625,1347.634625,1723.516,1054.68125,1303.928625,1654.6695,1789.313125,1364.5525,922.6065625,1067.30925,1229.667875,1640.9395,656.3396875,802.6205625,1723.955,1456.282375,1383.019375,1463.242125,1817.53475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1396.442125,1164.556,1658.543,1430.12275,950.071,551.8393125,997.6546875,1341.528125,1729.12975,1051.47925,1305.129,1657.2245,1794.488,1361.851625,923.9294375,1072.9665,1223.846,1647.464125,652.588875,805.3238125,1717.57225,1460.844625,1378.31775,1461.84225,1814.079125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1396.366375,1168.27975,1653.228625,1436.3105,945.4926875,552.3755,1002.67225,1335.429625,1734.752375,1048.3133125,1306.36475,1659.80375,1799.674,1359.1805,925.302625,1078.638875,1218.036,1653.99175,648.8918125,808.078625,1711.1935,1465.4255,1373.635125,1460.474125,1810.642625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1396.32525,1172.033125,1647.92625,1442.505,940.944,552.99975,1007.7129375,1329.33925,1740.384125,1045.183875,1307.635875,1662.407125,1804.870875,1356.53925,926.726,1084.326125,1212.23775,1660.522375,645.2494375,810.8845,1704.81875,1470.025125,1368.971875,1459.137875,1807.22525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1396.319,1175.815875,1642.636,1448.706125,936.425375,553.71175,1012.776375,1323.257,1746.02475,1042.09125,1308.942,1665.0345,1810.078625,1353.927875,928.1991875,1090.028125,1206.45175,1667.056,641.662625,813.7409375,1698.44825,1474.643125,1364.328,1457.8335,1803.827125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
