,time,7,29,74,1313,1335,1380,1425,1447,1492,1559,1358,1537,52,1291,1470,1582,1403,1336,1515,30,1448,1381,1560,97,1314,75,8,1493,1426,1359,1538,53,1292,1471,1583,1404,1337,1516,31,98,1449,1382,1561,1315,76,9,1494,1427,1360,1539,54,1472,1293,1562,1405,1338,32,1517,99,1450,1383,1540,1316,77,10,1495,1428,1361,1518,55,1473,1563,913,935,980,958,1406,1339,936,1003,1384,981,914,1317,1362,959,1407,1340,937,1004,1385,982,915,1318,1363,960,1386,1341,1005,938,1364,983,1342,916,961,1409,1387,136,158,674,696,181,719,114,652,159,697,137,675,182,720,160,698,138,676,183,721,161,699,139,206,677,744,184,722,46,91,69,742,47,92,743,70,48,93,71,94,700,745,72,713,1206,691,1251,1184,1229,736,1207,669,714,1252,692,1185,1230,737,1208,715,1253,693,760,1186,1231,738,716,1209,1232,761,694,1210
0,0,4.608847141265869,1.277055263519287,3.0825626850128174,4.166021823883057,2.1462361812591553,0.4929962158203125,5.638041973114014,0.6723111867904663,5.934683322906494,0.06622836738824844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9352145195007324,0.0,5.623773097991943,0.0,0.0,0.0,0.0,4.201112747192383,0.0,0.0,0.0,0.0,4.394070625305176,2.492614507675171,0.36022865772247314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.812849521636963,2.0144731998443604,4.667315483093262,1.0488977432250977,0.0,0.0,0.0,0.0,0.0,5.1719794273376465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.223653554916382,0.516662061214447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2744085192680359,5.820146083831787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4.6139984130859375,1.273569941520691,3.069736957550049,4.143920421600342,2.1449310779571533,0.5244022011756897,5.646124362945557,0.6832555532455444,5.94769287109375,0.08507835865020752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9093828201293945,0.0,5.637362003326416,0.0,0.0,0.0,0.0,4.202736854553223,0.0,0.0,0.0,0.0,4.380670547485352,2.4890480041503906,0.37933090329170227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7972259521484375,2.0193521976470947,4.68109655380249,1.0443202257156372,0.0,0.0,0.0,0.0,0.0,5.2005462646484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.214747190475464,0.5305171012878418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32545629143714905,5.873756408691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4.619328498840332,1.270232081413269,3.056720018386841,4.121313571929932,2.1436593532562256,0.5554264783859253,5.654347896575928,0.6940515041351318,5.960807800292969,0.10368728637695312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.884317398071289,0.0,5.651000022888184,0.0,0.0,0.0,0.0,4.204400062561035,0.0,0.0,0.0,0.0,4.367071151733398,2.485585927963257,0.39856404066085815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.781057834625244,2.0241012573242188,4.695301532745361,1.0398775339126587,0.0,0.0,0.0,0.0,0.0,5.229434967041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2060229778289795,0.5445070266723633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37897199392318726,5.925412178039551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,4.624846935272217,1.2670327425003052,3.0435116291046143,4.098207950592041,2.1424200534820557,0.5860178470611572,5.662714004516602,0.7046997547149658,5.974025249481201,0.1220472902059555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8600150346755981,0.0,5.664682865142822,0.0,0.0,0.0,0.0,4.206104278564453,0.0,0.0,0.0,0.0,4.353273391723633,2.4822237491607666,0.4179151654243469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7643256187438965,2.0287253856658936,4.709944725036621,1.0355643033981323,0.0,0.0,0.0,0.0,0.0,5.258602142333984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.197476863861084,0.558628261089325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43481194972991943,5.974959373474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,4.630563259124756,1.2639638185501099,3.0301125049591064,4.074612617492676,2.141211986541748,0.6161297559738159,5.671226501464844,0.7152010202407837,5.987341403961182,0.14015139639377594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.836469054222107,0.0,5.67840576171875,0.0,0.0,0.0,0.0,4.207850456237793,0.0,0.0,0.0,0.0,4.339278697967529,2.4789576530456543,0.4373709559440613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74700927734375,2.033229351043701,4.725040435791016,1.0313750505447388,0.0,0.0,0.0,0.0,0.0,5.288001537322998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1891047954559326,0.5728771090507507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927624464035034,6.022296905517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,4.636488437652588,1.2610175609588623,3.016523599624634,4.050539016723633,2.140033721923828,0.6457204818725586,5.679887294769287,0.7255560159683228,6.000753402709961,0.15799343585968018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8136696815490723,0.0,5.692163944244385,0.0,0.0,0.0,0.0,4.2096405029296875,0.0,0.0,0.0,0.0,4.325088024139404,2.475783586502075,0.45691755414009094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.729088306427002,2.0376176834106445,4.740602970123291,1.0273046493530273,0.0,0.0,0.0,0.0,0.0,5.317585468292236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1809027194976807,0.5872493982315063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5525370836257935,6.067373275756836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,4.642633438110352,1.2581870555877686,3.0027458667755127,4.026001453399658,2.1388845443725586,0.6747534275054932,5.688699722290039,0.7357658743858337,6.014256954193115,0.1755681335926056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7916046380996704,0.0,5.705952167510986,0.0,0.0,0.0,0.0,4.211475849151611,0.0,0.0,0.0,0.0,4.310703277587891,2.4726974964141846,0.47654077410697937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.710543155670166,2.0418944358825684,4.756646156311035,1.0233482122421265,0.0,0.0,0.0,0.0,0.0,5.3473029136657715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1728663444519043,0.6017408967018127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6137797236442566,6.1101765632629395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,4.64901065826416,1.2554655075073242,2.9887804985046387,4.001016616821289,2.137763500213623,0.7031970620155334,5.697665691375732,0.7458314299583435,6.027848243713379,0.19287101924419403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7702597379684448,0.0,5.7197651863098145,0.0,0.0,0.0,0.0,4.213358402252197,0.0,0.0,0.0,0.0,4.296126365661621,2.469696283340454,0.4962259829044342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.691354274749756,2.0460641384124756,4.773184299468994,1.0195014476776123,0.0,0.0,0.0,0.0,0.0,5.377102375030518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.164991855621338,0.6163470149040222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6760731935501099,6.150730133056641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,4.655633449554443,1.2528471946716309,2.9746296405792236,3.975605010986328,0.0,0.7310249209403992,5.706788063049316,0.7557538747787476,6.041523456573486,0.20989835262298584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7496190071105957,0.0,5.733598232269287,0.0,0.0,0.0,0.0,4.215290546417236,0.0,0.0,0.0,0.0,4.281360626220703,2.4667763710021973,0.5159583687782288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.671502113342285,2.0501301288604736,4.790231704711914,1.0157597064971924,0.0,0.0,0.0,0.0,0.0,5.4069318771362305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1572751998901367,0.6310628056526184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7389535903930664,6.189084529876709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
