,time,982,1004,1027,1049,1071,1072,1093,1094,1116,1138,1139,1160,1161,1183,1184,1205,1206,1227,1228,1250,1251,1272,1273,1295,1317,1318,1339,1340,1362,1384,1385,1406,1407,1408,1429,1430,1451,1452,1474,1496,1497,1519,1363,1117,1475,1296,1005,1050,1229,1386,1162,1453,1341,1095,1274,1207,1431,1364,1542,1520,1028,1140,1319,1073,1498,1252,1185,1409,1342,1476,1118,1297,1006,1051,1230,1387,1163,1454,1320,1096,1275,1543,1208,1521,1432,1365,1029,1141,1298,1499,1074,1253,1410,1186,1343,1477,1119,1276,1231,1007,1052,1388,1455,1164,1321,1097,1544,1254,1522,1209,1433,1366,1142,1030,1299,1500,1075,1232,1411,1187,1478,1344,1120,1277,1210,1053,1389,1456
0,0,3.918736219406128,3.4714362621307373,4.307559967041016,3.7530391216278076,3.0166828632354736,4.750226974487305,2.5159378051757812,4.4489216804504395,3.3737213611602783,2.2943358421325684,4.906096458435059,1.9938591718673706,4.799581527709961,1.8775255680084229,4.984408855438232,1.6939823627471924,5.0015716552734375,1.6241891384124756,5.340357303619385,1.2513920068740845,4.901761531829834,1.4053772687911987,4.958697319030762,5.927895545959473,1.218503475189209,4.683915138244629,1.3048111200332642,4.644583702087402,1.3560683727264404,1.368019700050354,4.2568039894104,1.3221793174743652,3.721550226211548,3.9922852516174316,2.058502197265625,3.6247057914733887,1.5810729265213013,2.912112236022949,2.1540110111236572,1.7473934888839722,3.0745930671691895,2.5774269104003906,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1,1,3.914698839187622,3.4676196575164795,4.302758693695068,3.7460131645202637,3.011780023574829,4.747471332550049,2.514148235321045,4.442495346069336,3.357666254043579,2.291867971420288,4.904709339141846,1.9935905933380127,4.79551887512207,1.877046823501587,4.984396457672119,1.6947354078292847,5.002162456512451,1.6246452331542969,5.351423740386963,1.2570250034332275,4.902393341064453,1.4064357280731201,4.9609761238098145,5.96431303024292,1.220701813697815,4.6846394538879395,1.3051223754882812,4.646553039550781,1.3527107238769531,1.366773009300232,4.256215572357178,1.321390986442566,3.7134132385253906,3.9913601875305176,2.0468785762786865,3.6215574741363525,1.5776526927947998,2.9044039249420166,2.1476175785064697,1.7437306642532349,3.071049928665161,2.5729153156280518,4.430614471435547,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2,2,3.9106647968292236,3.463818073272705,4.297938346862793,3.7389962673187256,3.0069220066070557,4.744692802429199,2.5123746395111084,4.435993194580078,3.3417584896087646,2.2894411087036133,4.903305530548096,1.993324875831604,4.791332721710205,1.8765977621078491,4.9843831062316895,1.6954784393310547,5.002760887145996,1.6250979900360107,5.3629584312438965,1.262509822845459,4.9030303955078125,1.407482624053955,4.963293552398682,6.001404285430908,1.222857117652893,4.685370922088623,1.3054311275482178,4.648571014404297,1.3496519327163696,1.3655474185943604,4.255619049072266,1.3206100463867188,3.7050623893737793,3.9904274940490723,2.0354363918304443,3.6183745861053467,1.5742685794830322,2.896646022796631,2.141249179840088,1.7400871515274048,3.067486524581909,2.5683937072753906,4.430696487426758,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3,3,3.9066340923309326,3.460031509399414,4.2930989265441895,3.7319886684417725,3.002108573913574,4.741891860961914,2.5106170177459717,4.42941427230835,3.3260042667388916,2.2870540618896484,4.901884078979492,1.9930622577667236,4.787018299102783,1.8761757612228394,4.984369277954102,1.696211576461792,5.003366947174072,1.6255474090576172,5.374988555908203,1.2678519487380981,4.90367317199707,1.4085180759429932,4.965651035308838,6.0390849113464355,1.224970817565918,4.68610954284668,1.3057373762130737,4.650639533996582,1.346854329109192,1.364342212677002,4.255013942718506,1.3198364973068237,3.696490526199341,3.9894866943359375,2.024174690246582,3.615156650543213,1.5709202289581299,2.8888392448425293,2.1349058151245117,1.7364630699157715,3.0639030933380127,2.563861846923828,4.430778503417969,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
4,4,3.902606964111328,3.4562599658966064,4.2882399559021,3.7249910831451416,2.9973392486572266,4.739067554473877,2.5088746547698975,4.422757148742676,3.3104088306427,2.284705877304077,4.900444984436035,1.9928025007247925,4.782569408416748,1.8757786750793457,4.984354496002197,1.6969349384307861,5.003981113433838,1.6259937286376953,5.387542724609375,1.2730567455291748,4.904321670532227,1.4095423221588135,4.9680495262146,6.077260494232178,1.2270441055297852,4.686856269836426,1.3060411214828491,4.6527605056762695,1.3442864418029785,1.363157033920288,4.25439977645874,1.3190701007843018,3.687690019607544,3.9885377883911133,2.013092041015625,3.611903190612793,1.567607045173645,2.88098406791687,2.1285881996154785,1.7328580617904663,3.0602991580963135,2.5593202114105225,4.430860996246338,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
5,5,3.8985836505889893,3.4525034427642822,4.283361911773682,3.7180042266845703,2.9926140308380127,4.736220359802246,2.507148027420044,4.416022300720215,3.2949771881103516,2.282395601272583,4.898987770080566,1.9925456047058105,4.777979850769043,1.875404715538025,4.984339714050293,1.6976488828659058,5.004603862762451,1.6264369487762451,5.4006524085998535,1.27812922000885,4.904975414276123,1.4105554819107056,4.970489978790283,6.1158270835876465,1.2290781736373901,4.687610626220703,1.3063424825668335,4.65493631362915,1.3419218063354492,1.3619914054870605,4.253777027130127,1.3183108568191528,3.6786532402038574,3.9875807762145996,2.0021867752075195,3.6086134910583496,1.564328670501709,2.8730809688568115,2.1222965717315674,1.7292723655700684,3.0566749572753906,2.5547690391540527,4.430943489074707,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
6,6,3.894564390182495,3.4487619400024414,4.278465270996094,3.711028814315796,2.987931966781616,4.733349800109863,2.5054361820220947,4.409207820892334,3.279714584350586,2.2801225185394287,4.897512435913086,1.9922915697097778,4.7732439041137695,1.8750522136688232,4.984323978424072,1.6983534097671509,5.005234718322754,1.626876950263977,5.414350509643555,1.2830740213394165,4.905634880065918,1.411557912826538,4.972973823547363,6.15467643737793,1.2310740947723389,4.688372611999512,1.3066414594650269,4.657168865203857,1.3397375345230103,1.3608448505401611,4.253145217895508,1.317558765411377,3.669372081756592,3.9866156578063965,1.9914573431015015,3.6052873134613037,1.561084508895874,2.8651304244995117,2.1160314083099365,1.7257057428359985,3.053030252456665,2.55020809173584,4.431026458740234,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
7,7,3.8905487060546875,3.445035696029663,4.273549556732178,3.7040655612945557,2.983292818069458,4.73045539855957,2.503739595413208,4.402313232421875,3.26462459564209,2.277885675430298,4.896018028259277,1.9920403957366943,4.7683539390563965,1.874719500541687,4.984307765960693,1.6990489959716797,5.005874156951904,1.6273138523101807,5.4286723136901855,1.287895917892456,4.906299591064453,1.4125494956970215,4.975501537322998,6.1936936378479,1.2330329418182373,4.68914270401001,1.3069381713867188,4.659460544586182,1.3377143144607544,1.3597168922424316,4.252504348754883,1.3168134689331055,3.6598381996154785,3.9856419563293457,1.9809019565582275,3.601923704147339,1.557874083518982,2.857133150100708,2.109792709350586,1.7221580743789673,3.0493650436401367,2.545637845993042,4.431109428405762,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
8,8,3.8865373134613037,3.441324472427368,4.268614768981934,3.697114944458008,2.978696584701538,4.727537155151367,2.5020575523376465,4.39533805847168,3.249711751937866,2.275684118270874,4.894505023956299,1.991791844367981,4.763302803039551,1.8744051456451416,4.984290599822998,1.6997356414794922,5.0065226554870605,1.627747654914856,5.443655967712402,1.2925993204116821,4.906970977783203,1.413530707359314,4.9780755043029785,6.232760906219482,1.2349557876586914,4.689920902252197,1.3072324991226196,4.661813735961914,1.3358354568481445,1.3586071729660034,4.2518534660339355,1.316075086593628,3.65004301071167,3.9846599102020264,1.9705185890197754,3.598522663116455,1.554697036743164,2.8490896224975586,2.1035807132720947,1.7186294794082642,3.0456793308258057,2.541058301925659,4.431192874908447,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
