,time,16,38,83,105,150,195,217,262,284,329,128,307,61,240,173,1569,106,285,39,218,151,84,263,308,17,196,129,286,62,241,174,1570,107,264,40,219,331,152,85,242,309,18,197,130,287,63,220,175,1571,108,265,41,198,332,153,86,310,243,19,176,131,288,64,221,1168,1213,1235,1191,1236,109,1169,42,1214,87,1192,65,1237,88,1170,43,1215,66,1193,44,1260,111,1238,89,1171,22,1216,67,1194,1261,45,112,391,413,458,907,929,974,436,952,414,930,459,975,437,953,415,931,460,976,438,954,416,932,483,999,461,977,439,955
0,0,746.749125,623.012,622.101375,729.1634375,607.4695625,795.139375,603.0931875,647.4149375,677.3195625,756.3620625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0108125,0.0,690.6428125,0.0,0.0,0.0,672.6416875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.442,679.0139375,808.158375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.2905625,779.18475,714.17775,808.424375,767.9913125,714.1528125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,742.8434375,625.923875,619.1933125,733.37775,606.9790625,790.53125,605.1705,643.872375,680.98525,754.4454375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.7998125,0.0,692.2529375,0.0,0.0,0.0,668.9265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.5261875,675.5331875,811.3039375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.1000625,783.85725,714.1285,806.65075,772.465125,713.5775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,738.983375,628.9,616.3505,737.6338125,606.5683125,785.9578125,607.320875,640.3864375,684.702625,752.589125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.6418125,0.0,693.9293125,0.0,0.0,0.0,665.26425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.6755625,672.106875,814.49675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.9691875,788.564,714.1471875,804.9333125,776.9756875,713.0705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,735.1695625,631.9395,613.5739375,741.9309375,606.2374375,781.419625,609.5435625,636.9580625,688.4709375,750.793625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.5361875,0.0,695.6713125,0.0,0.0,0.0,661.6555625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.8894375,668.7358125,817.73625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.8981875,793.3045,714.233875,803.2725,781.5225,712.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,731.40275,635.0414375,610.8645,746.268375,605.986625,776.9173125,611.8376875,633.588125,692.2893125,749.0593125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.482375,0.0,697.4785625,0.0,0.0,0.0,658.1015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.167375,665.42075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.88725,798.0780625,714.3885,801.668625,786.1048125,712.262125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,727.6836875,638.204875,608.2230625,750.6454375,605.815875,772.4515625,614.2024375,630.277625,696.157,747.3865625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.47975,0.0,699.3505,0.0,0.0,0.0,654.6028125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.5085625,662.162625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.93675,802.8840625,714.6109375,800.1220625,790.7220625,711.9609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,724.0130625,641.4289375,605.6505625,755.0614375,605.7253125,768.023,616.6370625,627.0275,700.0730625,745.7759375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.5278125,0.0,701.2865625,0.0,0.0,0.0,651.1605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.9124375,658.9621875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.0468125,807.722,714.90125,798.6330625,795.373625,711.728625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,720.3916875,644.712625,603.147875,759.5156875,605.7149375,763.63225,619.14075,623.8386875,704.03675,744.22775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.6259375,0.0,703.2863125,0.0,0.0,0.0,647.7754375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.3783125,655.8204375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.217625,812.59125,715.2593125,797.202,800.0588125,711.5651875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,716.82025,648.0551875,600.7158125,764.0075,605.7848125,759.28,621.712625,620.712125,708.04725,742.742375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.7735,0.0,705.349125,0.0,0.0,0.0,644.4485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.9055625,652.7380625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.4494375,0.0,715.685,795.82925,804.7771875,711.4706875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
