,time,751,773,795,817,818,840,862,863,884,885,907,929,930,951,952,974,996,997,1018,1019,1041,1042,1063,1064,1085,1086,1108,1109,1130,1131,1153,1175,1176,1197,1198,1220,1242,1243,1265,1287,796,975,1154,908,1221,1087,841,1020,953,1199,774,1132,886,1288,1310,1065,819,1266,998,931,1177,1110,864,1244,1043,752,797,976,1155,909,1222,1088,842,1021,954,1311,1200,1289,1133,775,887,1066,1267,820,999,1178,932,1111,1245,865,1044,753,977,798,1156,1223,910,1089,843,1022,1312,1290,955,1201,1134,888,776,1067,1268,821,1000,1179,933,1112,1246,866,1045,978,799,754,1157,1224,911,1090,1313,844,1023
0,0,1753.886,1341.835625,1191.656,1404.6825,1266.870125,818.05025,819.9620625,1588.281375,1280.244,977.375125,573.026625,817.90125,1410.942875,1409.831,825.458625,583.1605625,989.8645625,1244.512,1611.511625,708.702875,660.760875,1689.115,1162.16775,1054.803375,1796.233375,591.349125,752.0821875,1497.237125,1320.99,907.5518125,616.7545625,948.101625,1435.06075,1532.90475,1013.0578125,974.56875,1342.6805,1670.696375,1486.659625,1597.445125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1750.8265,1340.918625,1194.217,1409.965375,1262.3045,816.4625625,823.9624375,1582.0255,1286.416375,971.9250625,572.0098125,823.032875,1404.55425,1416.201125,820.364125,584.336875,995.485,1238.378375,1617.96525,704.8429375,664.062625,1682.6195,1168.232375,1048.968875,1802.816,589.18075,756.7963125,1490.78575,1327.264625,902.1190625,616.432125,952.782375,1428.932875,1538.742,1008.8581875,974.8045,1346.094125,1665.563125,1483.754,1597.339625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1747.789375,1340.037375,1196.813375,1415.26275,1257.76125,814.9320625,828.002625,1575.775125,1292.5965,966.494625,571.076875,828.191375,1398.17075,1422.57625,815.297375,585.5939375,1001.122125,1232.25325,1624.422375,701.0310625,667.420875,1676.127125,1174.3065,1043.1481875,1809.400875,587.087375,761.54525,1484.338625,1333.54575,896.707625,616.189125,957.4913125,1422.8125,1544.588375,1004.6896875,975.0905,1349.53525,1660.442875,1480.8755,1597.2645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1744.774625,1339.192125,1199.445,1420.574375,1253.24025,813.459,832.082,1569.530625,1298.7845,961.084125,570.22825,833.37625,1391.792375,1428.9565,810.2588125,586.9313125,1006.775625,1226.136625,1630.882875,697.2679375,670.8348125,1669.63775,1180.39025,1037.341375,1815.98775,585.069875,766.3283125,1477.895625,1339.833375,891.3179375,616.0255625,962.2279375,1416.69975,1550.44375,1000.5526875,975.4268125,1353.00375,1655.336,1478.02425,1597.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1741.782625,1338.382875,1202.111375,1425.90025,1248.742,812.04375,836.2,1563.291625,1304.980125,955.6939375,569.4641875,838.587125,1385.41925,1435.34175,805.249,588.348375,1012.44525,1220.028625,1637.347,693.5544375,674.3035,1663.1515,1186.48325,1031.548625,1822.576625,583.129,771.1448125,1471.457,1346.127375,885.9504375,615.9415,966.991875,1410.594625,1556.308,996.447625,975.81325,1356.49925,1650.2425,1475.200625,1597.205875,1832.730375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1738.813125,1337.609625,1204.812625,1431.24025,1244.266625,810.686625,840.3560625,1557.058625,1311.18325,950.3244375,568.785125,843.823375,1379.051375,1441.73175,800.268625,589.8445625,1018.1306875,1213.9295,1643.814375,689.891375,677.826125,1656.6685,1192.5855,1025.7703125,1829.1675,581.2655,775.994125,1465.022625,1352.427625,880.6054375,615.9370625,971.7826875,1404.497375,1562.181125,992.374875,976.249875,1360.02175,1645.1625,1472.4045,1597.22225,1827.32725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1735.866625,1336.872625,1207.54825,1436.594,1239.8145,809.3878125,844.549625,1550.8315,1317.393875,944.9759375,568.1913125,849.084625,1372.688875,1448.126625,795.3180625,591.41925,1023.83175,1207.839375,1650.28525,686.2795625,681.401875,1650.18875,1198.69675,1020.0065625,1835.7605,579.4801875,780.8756875,1458.59275,1358.734125,875.2835,616.012125,976.6000625,1398.408,1568.063,988.334875,976.7365625,1363.570875,1640.096125,1469.63625,1597.269,1821.93425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1732.943,1336.17175,1210.318125,1441.961375,1235.38575,808.1476875,848.7800625,1544.61025,1323.611625,939.648875,567.6830625,854.3703125,1366.332,1454.52625,790.3979375,593.0719375,1029.548125,1201.758375,1656.75925,682.71975,685.029875,1643.712125,1204.817,1014.25775,0.0,577.77375,785.788875,1452.167375,1365.046625,869.984875,616.1668125,981.4434375,1392.326625,1573.953375,984.3279375,977.27325,1367.1465,1635.0435,1466.896,1597.34625,1816.55175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1730.042375,1335.507125,1213.122,1447.342375,1230.980625,806.9665,853.046875,1538.395125,1329.83675,934.3435,567.260625,859.680125,1359.9805,1460.9305,785.508875,594.8018125,1035.2795625,1195.686625,1663.236625,679.2128125,688.7093125,1637.239,1210.946,1008.5240625,0.0,576.146875,790.733125,1445.7465,1371.36525,864.7101875,616.400875,986.312625,1386.253375,1579.85225,980.3545625,977.859875,1370.74825,1630.004875,1464.18375,1597.454,1811.17975,1834.35425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
