,time,840,862,907,929,974,1019,1041,1086,1108,1153,952,1131,885,1064,1198,997,930,1176,1109,863,1042,975,1154,908,1087,1020,953,841,1132,1199,886,1065,998,931,1177,1110,864,1043,976,1155,909,1088,1021,954,1133,1200,887,1066,999,1178,932,1111,1044,865,977,1156,910,1089,1022,955,1134,1201,888,1067,1000,462,484,529,507,440,485,933,463,530,911,978,508,956,486,934,531,979,464,912,509,957,487,935,532,980,465,913,510,958
0,0,809.2251875,781.0254375,574.0035625,794.0061875,592.396125,735.8335625,667.865125,603.670625,747.6275625,595.4149375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.532625,0.0,0.0,0.0,788.708125,0.0,662.3934375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.4491875,740.829375,778.748125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,807.2303125,784.84325,572.5256875,798.98325,593.2133125,731.9098125,670.9395,601.422625,752.303,595.08775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.1095625,0.0,0.0,0.0,787.9589375,0.0,660.1545625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.392875,745.449125,778.738875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,805.2914375,788.704625,571.1295,803.99,594.11125,728.031625,674.0718125,599.2475,757.013875,594.8426875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.724125,0.0,0.0,0.0,787.2713125,0.0,657.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.4079375,750.1054375,778.79175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,803.409,792.6089375,569.81575,809.025875,595.0895625,724.1995625,677.261375,597.146,761.7594375,594.6799375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.3755,0.0,0.0,0.0,786.6455,0.0,655.876375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.4950625,754.7975625,778.906625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,801.583375,796.5555625,568.5849375,814.0903125,596.147875,720.4145,680.5073125,595.118875,766.539125,594.5995625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.063125,0.0,0.0,0.0,786.0816875,0.0,653.8383125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.654875,759.5248125,779.0835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,799.8149375,800.543875,567.4375625,819.18275,597.28575,716.677125,683.808875,593.1669375,771.35225,594.6015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.7861875,0.0,0.0,0.0,785.579875,0.0,651.8685625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.888125,764.286625,779.3223125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,798.1040625,804.57325,566.3741875,0.0,598.5028125,712.9881875,687.16525,591.291,776.1981875,594.685875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.544125,0.0,0.0,0.0,785.1403125,0.0,649.9675625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.1953125,769.08225,779.6230625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,796.451125,808.643,565.3953125,0.0,599.7984375,709.3485,690.5755625,589.491625,781.0763125,594.8525,818.7255625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.33625,0.0,0.0,0.0,784.7630625,0.0,648.136125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.577125,773.9111875,779.9856875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,794.8565,812.752625,564.5013125,0.0,601.1721875,705.75875,694.0390625,587.7696875,785.9860625,595.1015,813.733875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.1619375,0.0,0.0,0.0,784.4481875,0.0,646.3746875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.034125,778.7726875,780.4100625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,793.3205625,816.9015,563.692625,0.0,602.6235625,702.21975,697.5549375,586.12575,790.9268125,595.4325625,808.7714375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0204375,0.0,0.0,0.0,784.1958125,0.0,644.683875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.5669375,783.666125,780.8960625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
