,time,271,316,338,383,428,450,495,517,562,249,361,540,294,473,406,339,518,585,272,451,384,563,317,496,429,250,362,541,295,474,608,407,340,586,519,273,452,385,564,318,497,430,251,363,542,296,609,475,408,341,587,520,274,453,386,565,319,498,431,364,543,252,610,297,476,1468,1490,1513,1446,1491,342,1469,320,1536,1514,365,1447,298,1492,343,1470,321,1537,388,1515,366,1448,299,1493,344,1538,1471,389,322,1516,367,691,1229,669,1207,714,1252,692,1230,670,1208,715,1253,693,1231,738,671,1209,1254,716,1232,694,1210,739,1255,672,1188,579,601,624,1275,602,580,625,603,581,626,604,1233,649,627,1278,1256
0,0,2.83603835105896,4.951891899108887,1.630723476409912,6.100513458251953,5.092138767242432,0.5449755191802979,4.740782737731934,1.2846413850784302,3.2580084800720215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.147230625152588,0.0,0.0,0.0,0.0,0.0,0.0,4.553594589233398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.072391986846924,1.788027286529541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6844547986984253,2.9792282581329346,0.0,0.0,0.0,0.8414831757545471,0.0,4.587957859039307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.449678897857666,2.314920425415039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2.823643684387207,4.94953727722168,1.6338531970977783,6.131264686584473,5.096957683563232,0.5654152035713196,4.746518611907959,1.2840516567230225,3.239635944366455,4.355294227600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1415916681289673,0.0,0.0,0.0,0.0,0.0,0.0,4.5621843338012695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.065304756164551,1.7956970930099487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7812966108322144,2.8584861755371094,0.0,0.0,0.0,0.8368096351623535,0.0,4.596649169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.432547092437744,2.317091941833496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,2.8115499019622803,4.947048187255859,1.6368900537490845,6.162535190582275,5.101880073547363,0.5852176547050476,4.752484321594238,1.283486008644104,3.220831871032715,4.346181392669678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1361621618270874,0.0,0.0,0.0,0.0,0.0,0.0,4.571043014526367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.057945728302002,1.8031280040740967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8784053325653076,2.7179994583129883,0.0,0.0,0.0,0.8323602676391602,0.0,4.60549783706665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.415200233459473,2.319209575653076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,2.7997496128082275,4.944412708282471,1.6398380994796753,6.194276332855225,5.106909275054932,0.604397714138031,4.758694171905518,1.2829430103302002,3.201594114303589,4.336935043334961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13093101978302,0.0,0.0,0.0,0.0,0.0,0.0,4.580183029174805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.050299644470215,1.8103302717208862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9739795327186584,2.5593833923339844,0.0,0.0,0.0,0.8281195759773254,0.0,4.614505767822266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.397644519805908,2.3212757110595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2.7882351875305176,4.9416184425354,1.6427011489868164,6.226433277130127,5.112049102783203,0.6229710578918457,4.765162944793701,1.2824214696884155,3.1819229125976562,4.327552795410156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1258878707885742,0.0,0.0,0.0,0.0,0.0,0.0,4.589615345001221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.042350769042969,1.8173136711120605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0663822889328003,2.388150691986084,0.0,0.0,0.0,0.8240734338760376,0.0,4.623676776885986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.379887104034424,2.323291778564453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,2.7769997119903564,4.938650131225586,1.6454830169677734,6.258947849273682,5.117302894592285,0.6409540176391602,4.77190637588501,1.281920313835144,3.1618192195892334,4.318033695220947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1210230588912964,0.0,0.0,0.0,0.0,0.0,0.0,4.599353790283203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03408145904541,1.824087381362915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1542930603027344,2.2134268283843994,0.0,0.0,0.0,0.8202089667320251,0.0,4.633013725280762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.361936569213867,2.3252596855163574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,2.766035795211792,4.935492038726807,1.6481870412826538,0.008570607751607895,5.122673988342285,0.6583635210990906,4.778942584991455,1.2814383506774902,3.1412854194641113,4.308376789093018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1163277626037598,0.0,0.0,0.0,0.0,0.0,0.0,4.609410762786865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.025473594665527,1.830660343170166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2367868423461914,2.0454728603363037,0.0,0.0,0.0,0.8165143728256226,0.0,4.642518997192383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.343801498413086,2.327181100845337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,2.755336284637451,4.932126045227051,1.6508164405822754,0.041605815291404724,5.1281657218933105,0.6752166152000427,4.786289691925049,1.2809747457504272,3.1203253269195557,4.298580646514893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1117933988571167,0.0,0.0,0.0,0.0,0.0,0.0,4.619800567626953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.016507148742676,1.8370407819747925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3133381605148315,1.8924014568328857,0.0,0.0,0.0,0.8129789233207703,0.0,4.652195453643799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.325490474700928,2.3290579319000244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,2.74489426612854,4.928530693054199,1.653374433517456,0.0747981145977974,5.133782863616943,0.691530704498291,4.793968677520752,1.2805285453796387,3.098945140838623,4.288644313812256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1074122190475464,0.0,0.0,0.0,0.0,0.0,0.0,4.630537509918213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.007161617279053,1.8432366847991943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3837693929672241,1.7583765983581543,0.0,0.0,0.0,0.8095926642417908,0.0,4.662046909332275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.307013511657715,2.3308913707733154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
