,time,433,455,456,477,478,500,522,523,544,545,567,1379,1401,1402,1423,1424,1446,1447,1468,1469,1491,1513,1514,1536,1558,501,411,590,1492,568,1425,1380,546,479,1470,434,1559,1537,524,1403,1448,1515,457,502,591,1493,569,1426,412,547,1381,1471,480,1560,435,1538,525,1404,1516,1449,458,592,503,570,1494,1427,548,1561,1472,481,1539,436,526,1517,1405,1450,593,459,504,615,571,1495
0,0,1388.920875,1141.39275,1754.94575,1403.3795,1021.7035,559.0209375,933.5353125,1365.5025,1637.869625,1060.504875,1292.065,1578.734875,1484.170625,1507.743875,1788.551625,864.1125625,693.4484375,1620.40925,1228.1055,1016.2620625,838.6718125,1292.849125,1717.122125,1566.937875,1805.859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1387.925875,1144.529,1749.553,1409.39,1017.08925,559.10275,938.5663125,1359.25525,1643.476625,1056.76175,1292.461,1580.25375,1488.758625,1503.563125,1794.853,861.9776875,697.415125,1613.95825,1234.133,1010.548875,837.4950625,1295.85425,1711.809625,1564.322125,1806.413625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1386.9645,1147.6985,1744.1705,1415.40875,1012.50175,559.272,943.622125,1353.01475,1649.093625,1053.0515,1292.894375,1581.8015,1493.36475,1499.403,1801.15875,859.8944375,701.4291875,1607.511,1240.170125,1004.8515,836.374625,1298.889125,1706.508,1561.732,1806.99325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1386.036625,1150.90075,1738.7985,1421.4355,1007.9414375,559.528625,948.7025,1346.781,1654.720625,1049.37475,1293.365125,1583.37825,1497.98875,1495.263625,1807.46875,857.8631875,705.48975,1601.067625,1246.216625,999.1700625,835.3106875,1301.95375,1701.2175,1559.16775,1807.598375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1385.142375,1154.13575,1733.437125,1427.470375,1003.408625,559.872625,953.8069375,1340.554375,1660.357375,1045.7315625,1293.87325,1584.983625,1502.630625,1491.145125,1813.782875,855.884375,709.5960625,1594.628375,1252.272375,993.505,834.3035,1305.047625,1695.938125,1556.629375,1808.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1384.281875,1157.403125,1728.086375,1433.513,998.903625,560.3036875,958.9350625,1334.33475,1666.003875,1042.1224375,1294.418875,1586.61775,1507.290125,1487.047875,0.0,853.95825,713.7473125,1588.193,1258.337375,987.8565,833.35325,1308.170875,1690.67,1554.117125,1808.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1383.455125,1160.702625,1722.746375,1439.5635,994.427,560.82175,964.0865,1328.122375,1671.660125,1038.54775,1295.001625,1588.2805,1511.967,1482.97175,0.0,852.0853125,717.94275,1581.76175,1264.4115,982.224875,832.460125,1311.323,1685.41325,1551.631125,1809.5665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1382.662125,1164.033875,1717.41725,1445.621625,989.9789375,561.4264375,969.260875,1321.91725,1677.32575,1035.00775,1295.621625,1589.97175,1516.66125,1478.917125,0.0,850.2658125,722.1815,1575.3345,1270.494375,976.6104375,831.624375,1314.503875,1680.168,1549.1715,1810.27325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1381.903125,1167.396625,1712.099125,1451.687375,985.56,562.1175625,974.457875,1315.7195,1683.000875,1031.5029375,1296.278875,1591.6915,1521.3725,1474.88425,0.0,848.5001875,726.462875,1568.9115,1276.586125,971.0135,830.8460625,1317.713375,1674.934375,1546.738375,1811.00525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
