,time,768,790,835,858,880,925,947,992,813,970,1037,746,903,836,791,1015,948,881,814,993,769,926,859,792,971,1038,904,747,837,770,1016,949,882,815,994,748,927,1061,860,793,972,1039,905,726,838,1017,771,950,883,816,995,749,928,1062,861,794,1040,973,906,727,368,390,435,704,413,346,391,772,705,436,750,369,414,795,728,347,773,392,459,706,437,751,370,818,415,796,729,348,774,393,460,438,752,371,819,416,797,129,151,1143,1165,1166,174,107,1144,152,130,1122,1167,175,1145,153,108,131,1123,1168,154,132,1146,110,1191,1124,1169,155
0,0,1.0296953916549683,0.7446946501731873,1.5056192874908447,0.7915319204330444,1.1372830867767334,1.0503489971160889,0.9156032204627991,1.1535872220993042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.053082823753357,0.0,0.0,0.0,0.0,0.8648535013198853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8230157494544983,1.1260554790496826,0.7676795721054077,0.8112068772315979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268704652786255,0.9164629578590393,0.8545635938644409,0.9911845326423645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1.0340567827224731,0.7381224036216736,1.5008677244186401,0.798713207244873,1.1279544830322266,1.0603010654449463,0.9068632125854492,1.1596678495407104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0444362163543701,0.0,0.0,0.0,0.0,0.8729646801948547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8301988840103149,1.115553617477417,0.7709540724754333,0.8102965950965881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9352248311042786,0.9094560146331787,0.8609575629234314,0.9820717573165894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1.0382516384124756,0.7316176295280457,1.4941680431365967,0.8059695363044739,1.118613839149475,1.0703331232070923,0.8982210159301758,1.1655293703079224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.035797357559204,0.0,0.0,0.0,0.0,0.8811609148979187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8374412059783936,1.1051208972930908,0.7741715908050537,0.8092820644378662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9436405301094055,0.9024563431739807,0.8673571944236755,0.9730305671691895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1.0422723293304443,0.7251799702644348,1.485987663269043,0.8133013248443604,1.1092692613601685,1.080443024635315,0.889676034450531,1.1711562871932983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0271716117858887,0.0,0.0,0.0,0.0,0.889442503452301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8447420001029968,1.0947601795196533,0.7773298025131226,0.8081644773483276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9521159529685974,0.8954674005508423,0.8737595677375793,0.9640623927116394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1.0461111068725586,0.7188087701797485,1.4767203330993652,0.8207088708877563,1.0999281406402588,1.090628981590271,0.8812274932861328,1.1765328645706177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018564224243164,0.0,0.0,0.0,0.0,0.8978095054626465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8521004915237427,1.0844742059707642,0.7804261445999146,0.8069449663162231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9606492519378662,0.8884922862052917,0.8801615238189697,0.9551686644554138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1.0497606992721558,0.7125035524368286,1.4666653871536255,0.8281925916671753,1.090597152709961,1.1008883714675903,0.8728746771812439,1.1816431283950806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099796056747437,0.0,0.0,0.0,0.0,0.9062620401382446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8595158457756042,1.0742653608322144,0.7834582328796387,0.8056248426437378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96923828125,0.8815341591835022,0.8865596652030945,0.9463504552841187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1.0532137155532837,0.7062637805938721,1.4560397863388062,0.8357527256011963,1.0812827348709106,1.111218810081482,0.8646166920661926,1.1864714622497559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0014222860336304,0.0,0.0,0.0,0.0,0.9148001670837402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8669871687889099,1.0641356706619263,0.7864235639572144,0.8042054772377014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9778807759284973,0.8745956420898438,0.8929504752159119,0.9376088380813599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1.0564630031585693,0.7000887393951416,1.4449989795684814,0.8433893918991089,1.0719904899597168,1.121617317199707,0.8564528226852417,1.1910018920898438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9928961992263794,0.0,0.0,0.0,0.0,0.9234238266944885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8745133876800537,1.0540871620178223,0.7893196940422058,0.8026883602142334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865742325782776,0.8676795363426208,0.8993303179740906,0.9289447069168091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1.0595016479492188,0.0,1.4336546659469604,0.851102888584137,1.0627257823944092,1.1320805549621582,0.848382294178009,1.1952191591262817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9844051003456116,0.0,0.0,0.0,0.0,0.9321327805519104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8820931911468506,1.044121503829956,0.7921441793441772,0.8010750412940979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953159689903259,0.8607881665229797,0.9056951999664307,0.9203587770462036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
