,time,395,417,418,439,440,461,462,484,485,506,507,529,530,551,552,574,596,597,618,619,641,663,664,686,708,731,753,775,776,798,820,821,842,843,865,887,888,909,910,932,933,954,955,977,999,1022,866,709,1000,463,754,642,911,978,575,799,508,396,844,687,441,956,620,889,732,553,486,777,665,1023,822,934,419,1045,598,531,1001,867,710,374,464,755,643,912,979,576,800,509,397,845,688,442,957,621,890,554,733,487,778,1046,1024,666,935,823,599,420,532,1002,868,711,465,644,756,980,913,577,510,801,398,689,846,443,958,622,555,891,734,1047,488,1025,779,667,936,824,600,1003,421,533,869,712,466,981,645,757,914,578
0,0,1790.8555,1372.12375,1669.56775,1255.19025,1048.170125,1525.89325,657.6475625,913.1130625,1302.987625,1525.905625,752.9994375,712.453375,1800.053125,1244.004,1247.02325,970.611,1196.492375,1731.006125,1741.9755,1327.184875,1276.496125,1616.7155,1637.05475,1373.50325,1486.628375,1443.776375,1319.062375,1584.138875,1503.060125,1129.0055,1184.511875,1610.613125,1620.44575,1015.2344375,759.3860625,1102.617375,1156.29,1706.59725,621.778,724.7381875,1607.29875,1311.332875,1114.71775,991.7225,1332.24175,1731.890125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1788.706,1372.342625,1664.444625,1258.864375,1044.1905625,1531.80475,658.2533125,918.65475,1296.7175,1532.31125,748.4968125,714.582,1793.615125,1249.1975,1241.685875,968.99,1199.470375,1725.56175,1746.964,1323.990125,1277.297625,1620.6015,1633.025625,1372.567,1489.342375,1441.3275,1320.403375,1588.571625,1499.129625,1128.3885,1188.288125,1605.3005,1626.331875,1011.773875,761.377625,1108.45025,1150.44375,1713.160625,618.6601875,728.5935625,1600.82,1316.95725,1109.468,990.366625,1334.506125,1728.51425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1786.581,1372.597,1659.33475,1262.5665,1040.242875,1537.72475,658.9329375,924.2158125,1290.454125,1538.721125,744.0323125,716.7719375,1787.18025,1254.407625,1236.364,967.415875,1202.4805,1720.127125,1751.964875,1320.8235,1278.1355,1624.507,1629.015125,1371.66425,1492.082875,1438.907125,1321.778625,1593.02125,1495.220125,1127.81325,1192.092375,1599.99975,1632.225625,1008.349,763.4273125,1114.29575,1144.609875,1719.726625,615.605875,732.4954375,1594.34475,1322.59425,1104.2375,989.0584375,1336.80325,1725.15975,1828.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1784.480375,1372.887,1654.238375,1266.29625,1036.32725,1543.65325,659.68625,929.7959375,1284.19775,1545.135375,739.6065625,719.022625,1780.748375,1259.634,1231.058,965.8886875,1205.5225,1714.7025,1756.978125,1317.685125,1279.00975,1628.43175,1625.023375,1370.79525,1494.8495,1436.51525,1323.188,1597.487875,1491.331875,1127.279875,1195.92425,1594.71075,1638.126875,1004.9601875,765.5346875,1120.15375,1138.78825,1726.295,612.616125,736.4430625,1587.87325,1328.243875,1099.026375,987.7981875,1339.13275,1721.82675,1822.47375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1782.4045,1373.212375,1649.155375,1270.053375,1032.44425,1549.590125,660.5129375,935.3948125,1277.9485,1551.55375,735.2203125,721.3335,1774.31975,1264.876625,1225.767875,964.408875,1208.59625,1709.288,1762.003375,1314.575,1279.920375,1632.375625,1621.050625,1369.959875,1497.642375,1434.152,1324.6315,1601.971125,1487.465,1126.788375,1199.783625,1589.43375,1644.0355,1001.6078125,767.69925,1126.024125,1132.97925,1732.865875,609.69175,740.43575,1581.4055,1333.906,1093.834875,986.586,1341.494625,1718.51525,1816.20175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1780.35325,1373.573125,1644.086,1273.83775,1028.5940625,1555.53525,661.4128125,941.012,1271.7065,1557.97625,730.8743125,723.704,1767.89425,1270.135125,1220.493875,962.9764375,1211.701375,1703.883625,1767.04075,1311.493625,1280.867125,1636.338375,1617.09675,1369.158375,1500.461125,1431.817625,1326.108875,1606.470875,1483.619625,1126.339,1203.67,1584.168875,1649.951375,998.29225,769.9205625,1131.9065,1127.183125,1739.439,606.8338125,744.47275,1574.941625,1339.58025,1088.6635,985.4220625,1343.88875,1715.2255,1809.933875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1778.326875,1373.969375,1639.030375,1277.649,1024.7771875,1561.4885,662.3855625,946.64725,1265.47175,1564.40275,726.5691875,726.1335625,1761.472,1275.409375,1215.236375,961.59175,1214.837625,1698.4895,1772.09,1308.441,1281.849875,1640.319875,1613.162125,1368.390625,1503.305625,1429.51225,1327.620125,1610.987125,1479.796125,1125.931625,1207.58325,1578.91625,1655.874625,995.0139375,772.1980625,1137.80075,1121.4,1746.014625,604.0431875,748.5533125,1568.4815,1345.2665,1083.51225,984.306625,1346.31475,1711.9575,1803.67025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1776.325375,1374.400875,1633.988625,1281.486875,1020.9939375,1567.44975,663.4308125,952.30025,1259.244375,1570.833375,722.30575,728.6215,1755.053,1280.69925,1209.995375,960.255,1218.004875,1693.10575,1777.151125,1305.4175,1282.86875,1644.32025,1609.24675,1367.656875,1506.175875,1427.236,1329.165,1615.519625,1475.994375,1125.566375,1211.523125,1573.676,1661.804875,991.773125,774.5313125,1143.706625,1115.63,1752.592625,601.3208125,752.6766875,1562.02525,1350.96475,1078.38175,983.23975,1348.772625,1708.7115,1797.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1774.348875,1374.867875,1628.961,1285.35125,1017.24475,1573.419125,664.5481875,957.970625,1253.024625,1577.268,718.08475,731.1673125,1748.637375,1286.0045,1204.77125,958.9663125,1221.20275,1687.7325,1782.224,1302.423125,1283.923625,1648.339,1605.350875,1366.957,1509.0715,1424.989,1330.7435,1620.06825,1472.214875,1125.243125,1215.489375,1568.44825,1667.74225,988.57025,776.91975,1149.624125,1109.8735,1759.172875,598.667625,756.8423125,1555.573125,1356.674875,1073.272,982.2216875,1351.262125,1705.487625,1791.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
