,time,237,259,260,281,282,304,305,326,327,348,349,371,372,393,394,416,1206,1228,1250,1251,1272,1273,1295,1296,1317,1318,1340,1362,1385,1363,350,1229,1274,1341,283,328,417,1319,395,238,1252,1207,373,306,1297,261,1364,1342,351,1230,1275,1320,284,396,329,374,1298,1253,352,239,1365,1276,307,1208,262,1343,330,1231,1321,1254,397,285,308,375,1299,1232,353,1366,1277,286,1344,263,331
0,0,-99.0,0.25609371066093445,-99.0,0.1814810037612915,-99.0,0.726484477519989,-99.0,0.42266276478767395,-99.0,0.17874448001384735,0.9269563555717468,0.48801523447036743,-99.0,0.2007158100605011,-99.0,-99.0,0.2190791517496109,0.42371174693107605,0.4709343910217285,0.2951945662498474,0.2676892578601837,0.7613443732261658,1.0383825302124023,0.17789946496486664,0.38149675726890564,0.34399688243865967,0.40150630474090576,0.25178787112236023,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1,1,-99.0,0.25492075085639954,-99.0,0.1799832433462143,-99.0,0.7226378917694092,-99.0,0.4192456007003784,-99.0,0.17710371315479279,0.9320501089096069,0.4860312342643738,-99.0,0.1995350867509842,-99.0,-99.0,0.21973158419132233,0.4233792722225189,0.4677917957305908,0.29730671644210815,0.2654725909233093,0.7680189609527588,1.0325380563735962,0.17958223819732666,0.3790878653526306,0.3463951647281647,0.40248537063598633,0.25120648741722107,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2,2,0.2142561674118042,0.25374487042427063,-99.0,0.17849089205265045,-99.0,0.7187644243240356,-99.0,0.4158589839935303,-99.0,0.1754707545042038,0.9370607137680054,0.48403286933898926,-99.0,0.19835422933101654,-99.0,-99.0,0.22037774324417114,0.42302340269088745,0.4646635949611664,0.2994289696216583,0.2632703185081482,0.7747552990913391,1.0265777111053467,0.1812736541032791,0.37668752670288086,0.3488057553768158,0.40344762802124023,0.2506170868873596,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3,3,0.21416836977005005,0.25256696343421936,-99.0,0.1770039051771164,-99.0,0.7148661613464355,-99.0,0.4125025272369385,-99.0,0.6948137879371643,0.9419825673103333,0.48202070593833923,-99.0,0.1971733123064041,-99.0,-99.0,0.22101756930351257,0.4226442277431488,0.46154990792274475,0.3015614151954651,0.2610822319984436,0.7815534472465515,1.020510196685791,0.18297383189201355,0.3742958903312683,0.3512287437915802,0.4043928384780884,0.25001969933509827,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
4,4,0.21407261490821838,0.2513870596885681,-99.0,0.17552226781845093,-99.0,0.7109449505805969,-99.0,0.4091757833957672,-99.0,0.6903846263885498,0.9468098878860474,0.4799953103065491,-99.0,0.1959923803806305,-99.0,-99.0,0.22165097296237946,0.42224186658859253,0.4584508538246155,0.30370408296585083,0.258908212184906,0.7884132862091064,1.0143436193466187,0.18468284606933594,0.3719129264354706,0.3536641299724579,0.40532079339027405,0.24941441416740417,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
5,5,0.2139689177274704,0.2502046525478363,-99.0,0.6290531158447266,-99.0,0.7070028185844421,-99.0,0.40587833523750305,-99.0,0.6859559416770935,0.951537013053894,0.47795718908309937,-99.0,0.19481147825717926,-99.0,-99.0,0.22227789461612701,0.42181646823883057,0.4553665518760681,0.30585700273513794,0.2567480802536011,0.7953346967697144,1.0080859661102295,0.18640080094337463,0.3695387840270996,0.356112003326416,0.406231164932251,0.2488013207912445,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
6,6,0.2138572633266449,0.24901987612247467,-99.0,0.626733124256134,-99.0,0.7030414342880249,-99.0,0.40260976552963257,-99.0,0.68152916431427,0.956157922744751,0.4759069085121155,-99.0,0.1936306655406952,-99.0,-99.0,0.22289825975894928,0.42136818170547485,0.45229706168174744,0.3080202341079712,0.2546016275882721,0.8023174405097961,1.0017451047897339,0.18812775611877441,0.3671734929084778,0.3585723340511322,0.40712377429008484,0.24818050861358643,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
7,7,0.21373771131038666,0.2478327751159668,-99.0,0.6243787407875061,0.45843252539634705,0.699062705039978,-99.0,0.3993696868419647,-99.0,0.6771055459976196,0.9606667160987854,0.4738450050354004,-99.0,0.19244998693466187,-99.0,-99.0,0.2235119789838791,0.42089712619781494,0.4492425322532654,0.310193806886673,0.25246936082839966,0.8093611598014832,0.9953285455703735,0.18986383080482483,0.3648171126842499,0.3610452115535736,0.40799835324287415,0.2475520372390747,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
8,8,0.21361024677753448,0.24664348363876343,-99.0,0.6219911575317383,0.45971325039863586,0.695068359375,-99.0,0.3961576819419861,-99.0,0.6726863980293274,0.9650574326515198,0.4717719554901123,-99.0,0.19126948714256287,-99.0,-99.0,0.22411899268627167,0.42040348052978516,0.4462030231952667,0.31237778067588806,0.2503522038459778,0.8164656162261963,0.9888433218002319,0.19160911440849304,0.3624696731567383,0.3635306656360626,0.4088546335697174,0.2469160109758377,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
