,time,804,849,871,916,938,983,1005,1050,1117,1095,1028,961,782,894,1073,827,1006,939,872,1051,805,1118,984,917,850,1096,1029,962,783,895,1074,828,1007,940,873,1052,1119,806,985,918,851,1097,1030,963,896,784,1075,829,1008,941,874,1053,1120,807,986,919,852,1098,1031,964,897,404,426,471,762,449,516,785,494,427,830,472,763,808,875,405,450,517,853,786,495,428,831,473,876,809,406,451,518,854,787,496,429,832,474,877,810,519,452,855,165,187,232,1201,1179,210,1246,1224,188,1202,233,1247,211,1180,1225,189,1203,234,1248,212,1226,190,1204,235,1249,213,1227,1134,1112,1157,166,1135,1158,167,1136,1181,1159,168,1137,191,1182,1160
0,0,1.0145821571350098,0.7504717111587524,1.2997827529907227,0.9376269578933716,0.9416477084159851,1.2164090871810913,0.7453408241271973,1.3629356622695923,0.7304213643074036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1564373970031738,0.0,0.0,0.0,0.0,0.0,0.7991942167282104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7184549570083618,0.9260892271995544,1.0629408359527588,0.7589724659919739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7069120407104492,0.809004545211792,0.7180556654930115,1.094348669052124,0.0,0.0,0.0,0.0,1.0150843858718872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.049004316329956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1.0144010782241821,0.7573375701904297,1.2877427339553833,0.9460673332214355,0.9334653615951538,1.2251834869384766,0.7386064529418945,1.3590818643569946,0.7288004755973816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1454132795333862,0.0,0.0,0.0,0.0,0.0,0.806140124797821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7221667170524597,0.9184739589691162,1.069696307182312,0.7587804794311523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7093995809555054,0.8018360733985901,0.7191934585571289,1.0843356847763062,0.0,0.0,0.0,0.0,1.0241739749908447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0390405654907227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1.0140080451965332,0.764281153678894,1.2757598161697388,0.9545711874961853,0.9253367185592651,1.233811616897583,0.7319477796554565,1.354550838470459,0.7271074056625366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1344738006591797,0.0,0.0,0.0,0.0,0.0,0.813144862651825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7258475422859192,0.9108896851539612,1.0763462781906128,0.758499026298523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711832582950592,0.7947357296943665,0.7202552556991577,1.0743787288665771,0.0,0.0,0.0,0.0,1.0333081483840942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0291608572006226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1.0134038925170898,0.7713031768798828,1.263838529586792,0.9631369709968567,0.9172635674476624,1.2422730922698975,0.7253637909889221,1.3493890762329102,0.725343644618988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1236209869384766,0.0,0.0,0.0,0.0,0.0,0.820207953453064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7294953465461731,0.9033389687538147,1.0828806161880493,0.7581284046173096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142093777656555,0.7877035140991211,0.7212401628494263,1.0644816160202026,0.0,0.0,0.0,0.0,1.0424829721450806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01936674118042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1.012589693069458,0.7784045338630676,1.2519830465316772,0.9717628955841064,0.9092474579811096,1.2505459785461426,0.718853771686554,1.3436453342437744,0.7235105037689209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1128567457199097,0.0,0.0,0.6989314556121826,0.0,0.0,0.8273289799690247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7331080436706543,0.8958243727684021,1.0892890691757202,0.7576689124107361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7165282964706421,0.7807392477989197,0.7221474051475525,1.054647445678711,0.0,0.0,0.0,0.0,1.0516945123672485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0096592903137207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1.011567234992981,0.7855860590934753,1.240196943283081,0.9804470539093018,0.9012898802757263,1.2586065530776978,0.7124167084693909,1.3373689651489258,0.7216094732284546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1021826267242432,0.0,0.0,0.7021589279174805,0.0,0.0,0.8345072865486145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7366835474967957,0.8883481025695801,1.095560908317566,0.7571210265159607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7187876105308533,0.7738428711891174,0.7229760885238647,1.0448791980743408,0.0,0.0,0.0,0.0,1.0609380006790161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000395774841309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1.010338544845581,0.7928484082221985,1.22848379611969,0.9891872406005859,0.893392026424408,1.2664291858673096,0.706051766872406,1.330608606338501,0.7196420431137085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0916000604629517,0.0,0.0,0.7053488492965698,0.0,0.0,0.8417421579360962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7402195930480957,0.880912184715271,1.1016849279403687,0.7564852833747864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7209857702255249,0.7670140862464905,0.7237256169319153,1.035179615020752,0.0,0.0,0.0,0.0,1.0702086687088013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9905086755752563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1.0089060068130493,0.8001925349235535,1.2168464660644531,0.997981071472168,0.88555508852005,1.273986577987671,0.6997580528259277,1.3234111070632935,0.7176097631454468,0.7008067965507507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0811103582382202,0.0,0.0,0.7084994316101074,0.0,0.0,0.8490328788757324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7437140941619873,0.8735185265541077,1.107649803161621,0.7557622194290161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7231209874153137,0.7602526545524597,0.7243952751159668,1.0255508422851562,0.0,0.0,0.0,0.0,1.0795010328292847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9810671806335449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1.0072723627090454,0.807619035243988,1.2052878141403198,1.0068260431289673,0.877780020236969,1.281249761581421,0.0,1.3158212900161743,0.7155141234397888,0.7058144807815552,0.7022735476493835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0707147121429443,0.0,0.0,0.7116087079048157,0.0,0.0,0.8563784956932068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747164785861969,0.8661689758300781,1.1134438514709473,0.7549525499343872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7251917719841003,0.753558337688446,0.7249845266342163,1.0159952640533447,0.0,0.0,0.0,0.0,1.0888093709945679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717158079147339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
