,time,526,571,593,616,638,683,728,750,795,817,862,661,594,840,773,549,706,639,818,572,751,684,527,617,796,863,550,729,662,841,595,774,528,707,640,819,573,752,685,618,797,864,551,730,663,842,596,775,708,529,641,820,574,753,887,686,619,798,865,552,731,664,843,597,776,193,171,238,216,530,149,575,194,620,553,172,239,598,217,531,150,576,195,621,554,240,173,599,218,532,577,151,196,644,263,622,241,555,174,600,924,1507,1485,902,1530,947,1508,925,1486,903,1531,948,1509,926,1487,1554,904,1532,949,1510,927,1555,972,879,901,857,880,858,881,859,882,1533,860,1511
0,0,3.3279263973236084,4.62086820602417,2.1157336235046387,5.553390979766846,1.3401076793670654,0.12924976646900177,5.005199909210205,0.8501090407371521,4.162553310394287,1.5747512578964233,2.850335121154785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7497732043266296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2994019687175751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.845200538635254,3.6038432121276855,5.953053951263428,0.0,2.8605151176452637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.457662582397461,1.1669573783874512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,3.316654920578003,4.612326145172119,2.111978769302368,5.571292877197266,1.3447965383529663,0.15613988041877747,5.011291980743408,0.8615407943725586,4.157287120819092,1.5686495304107666,2.837754726409912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7585097551345825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3602161109447479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.851378917694092,3.585411787033081,5.967640399932861,0.0,2.850588321685791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.455627918243408,1.186009407043457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,3.305487632751465,4.603525638580322,2.108377695083618,5.590095520019531,1.3493794202804565,0.1828102022409439,5.017541885375977,0.872513473033905,4.1517252922058105,1.5627106428146362,2.8250906467437744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7664620280265808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42304933071136475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.857816696166992,3.564077615737915,5.981966018676758,0.0,2.840507984161377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.453543186187744,1.204836368560791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,3.2944257259368896,4.594457149505615,2.1049211025238037,5.609853744506836,1.353859782218933,0.20922625064849854,5.023955345153809,0.8830519318580627,4.145842552185059,1.5569287538528442,2.8123462200164795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7737308144569397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4874875843524933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.864530086517334,3.539123058319092,5.996031761169434,0.0,2.8302724361419678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.451406955718994,1.2234292030334473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,3.283470392227173,4.585109233856201,2.1016006469726562,5.630627155303955,1.3582409620285034,0.23535571992397308,5.0305376052856445,0.8931794166564941,4.139610767364502,1.5512982606887817,2.7995243072509766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7804005742073059,0.0,0.0,0.0,0.0,0.0,0.0,4.619261741638184,0.0,0.0,0.0,0.0,0.0,0.5530432462692261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8715362548828125,3.5095832347869873,6.009839057922363,0.0,2.819880485534668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.449217319488525,1.2417798042297363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,3.272622585296631,4.5754714012146,2.0984086990356445,5.652476787567139,1.3625259399414062,0.2611684501171112,5.037295818328857,0.9029176831245422,4.132999420166016,1.5458134412765503,2.7866289615631104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7865423560142517,0.0,0.0,0.0,0.0,0.0,0.0,4.6248064041137695,0.0,0.0,0.0,0.0,0.0,0.619173526763916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.878855228424072,3.4741387367248535,6.023390293121338,0.0,2.809330701828003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.446972370147705,1.259880781173706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,3.2618837356567383,4.565530776977539,2.0953378677368164,5.6754655838012695,1.3667179346084595,0.2866367697715759,5.044235706329346,0.9122872352600098,4.125972747802734,1.5404692888259888,2.7736637592315674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7922164797782898,0.0,0.0,0.0,0.0,0.0,0.0,4.630466461181641,0.0,0.0,0.0,0.0,0.0,0.6853066086769104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8865065574646,3.4309475421905518,6.036687850952148,0.0,2.7986221313476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.444669723510742,1.2777258157730103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,3.2512543201446533,4.555275917053223,2.0923821926116943,5.699660778045654,1.3708198070526123,0.31173545122146606,5.051364898681641,0.9213072061538696,4.118492126464844,1.5352606773376465,2.7606325149536133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7974745035171509,0.0,0.0,0.0,0.0,0.0,0.0,4.636245250701904,0.0,0.0,0.0,0.0,0.0,0.7508704662322998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8945136070251465,3.3773908615112305,6.049734115600586,0.0,2.7877533435821533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.442307949066162,1.295309066772461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,3.2407350540161133,4.544693946838379,2.0895347595214844,5.725128173828125,0.0,0.33644184470176697,5.058690547943115,0.929995596408844,4.110513687133789,1.530182957649231,2.7475392818450928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8023608326911926,0.0,0.0,0.0,0.0,0.0,0.0,4.64214563369751,0.0,0.0,0.0,0.0,0.0,0.8153219223022461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.902900218963623,3.3096859455108643,6.0625319480896,0.0,2.7767233848571777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.439884185791016,1.3126258850097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
