,time,82,104,105,126,127,149,171,172,193,194,216,666,688,710,711,733,755,756,777,778,800,822,823,845,60,801,734,150,689,239,217,779,83,128,195,712,846,757,824,173,106,802,240,151,735,61,690,218,780,84,196,129,847,713,758,825,174,107,803,241,152,736,219,691,781,197,130,85,848,870,714,826,759,175,220,108,804,242,153,198,737
0,0,0.3653765618801117,0.5528374314308167,0.199668750166893,0.376895546913147,0.5042818188667297,1.2025158405303955,0.5451937913894653,0.2585229277610779,0.21212011575698853,0.37633180618286133,0.2999419867992401,0.1858823150396347,0.2755579650402069,0.23960068821907043,0.33902159333229065,0.727099597454071,0.6048592329025269,0.3305920660495758,0.2686358094215393,0.7247926592826843,0.6322068572044373,0.2805514335632324,0.23183779418468475,0.216933473944664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.36590978503227234,0.5502098202705383,0.20127886533737183,0.3739067018032074,0.5082648992538452,1.2104406356811523,0.5420078635215759,0.26055020093917847,0.21066045761108398,0.37807250022888184,0.29979002475738525,0.18614830076694489,0.2747844159603119,0.2379845231771469,0.3405837416648865,0.7269237041473389,0.599703848361969,0.33322766423225403,0.2664698362350464,0.7310283184051514,0.631129264831543,0.2792535424232483,0.23331093788146973,0.21751834452152252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.3664261996746063,0.5475689172744751,0.20289528369903564,0.37094175815582275,0.5122818946838379,1.218173623085022,0.5388240218162537,0.2625885307788849,0.20920416712760925,0.37980887293815613,0.2996254861354828,0.18640780448913574,0.27400287985801697,0.2363729327917099,0.34214213490486145,0.7266661524772644,0.5946021676063538,0.3358827531337738,0.2643171548843384,0.7373202443122864,0.629998505115509,0.2779527008533478,0.23478642106056213,0.21809658408164978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.3669256567955017,0.5449156761169434,0.20451804995536804,0.3680003583431244,0.5163331627845764,1.2256938219070435,0.5356429815292358,0.26463794708251953,0.20775125920772552,0.3815406858921051,0.2994483709335327,0.1866607815027237,0.2732134759426117,0.23476596176624298,0.34369662404060364,0.7263272404670715,0.5895534157752991,0.33855754137039185,0.26217761635780334,0.7436685562133789,0.6288153529167175,0.2766490578651428,0.2362641990184784,0.218668133020401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.36740797758102417,0.5422507524490356,0.2061471939086914,0.3650822341442108,0.5204190015792847,1.2329790592193604,0.5324652194976807,0.26669859886169434,0.206301748752594,0.3832676410675049,0.2992587685585022,0.18690721690654755,0.2724163234233856,0.23316359519958496,0.34524694085121155,0.7259072661399841,0.5845569372177124,0.34125229716300964,0.26005107164382935,0.7500731945037842,0.6275805234909058,0.2753426730632782,0.23774421215057373,0.2192329317331314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.36787310242652893,0.5395749807357788,0.20778276026248932,0.36218705773353577,0.5245397090911865,1.2400058507919312,0.5292913913726807,0.26877057552337646,0.20485563576221466,0.384989470243454,0.29905667901039124,0.18714706599712372,0.2716115415096283,0.23156586289405823,0.34679293632507324,0.7254065275192261,0.5796120762825012,0.3439672291278839,0.25793734192848206,0.7565339803695679,0.6262947916984558,0.2740337550640106,0.23922641575336456,0.21979090571403503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.36832088232040405,0.5368891358375549,0.20942476391792297,0.35931459069252014,0.5286957025527954,1.2467496395111084,0.5261218547821045,0.2708538770675659,0.2034129500389099,0.3867059350013733,0.2988421320915222,0.18738029897212982,0.27079933881759644,0.2299727499485016,0.3483343720436096,0.7248255014419556,0.5747181177139282,0.34670260548591614,0.2558363080024719,0.76305091381073,0.6249589323997498,0.2727223336696625,0.2407107800245285,0.2203419953584671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.36875119805336,0.5341939330101013,0.21107323467731476,0.3564644753932953,0.5328871011734009,1.2531849145889282,0.5229572057723999,0.27294713258743286,0.20197370648384094,0.38841676712036133,0.2986151874065399,0.18760691583156586,0.2699790298938751,0.22838428616523743,0.34987103939056396,0.7241647243499756,0.5698744654655457,0.3494586646556854,0.25374776124954224,0.7696236968040466,0.6235737800598145,0.2714086174964905,0.24219723045825958,0.22088612616062164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.3691639304161072,0.5314901471138,0.21272821724414825,0.3536364734172821,0.5371143817901611,1.259285569190979,0.5197979807853699,0.2750523090362549,0.20053790509700775,0.3901216685771942,0.2983759045600891,0.18782688677310944,0.26915132999420166,0.22680047154426575,0.35140275955200195,0.7234247326850891,0.5650804042816162,0.35223570466041565,0.25167331099510193,0.7762520909309387,0.6221401691436768,0.27009227871894836,0.24368572235107422,0.22142323851585388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
