,time,56,101,123,168,1452,1497,1519,1564,1430,34,1542,146,1475,79,12,1520,124,191,1453,57,1565,169,1498,102,35,1431,1543,147,1476,80,13,1521,125,192,1454,58,1566,170,1499,103,36,1432,1544,148,1477,81,215,14,1522,126,193,1455,59,1567,171,1500,104,37,1433,1545,149,1478,216,82,1074,1096,1119,1052,1097,1523,1075,1501,1120,1546,1053,1479,1098,1524,1076,1502,1143,1121,1547,1054,1480,1099,1525,1077,1503,1122,1570,1100,1548
0,0,1.1830424070358276,0.8842917680740356,1.091640830039978,0.8979537487030029,1.0448778867721558,0.9779734015464783,0.9714289903640747,1.1046401262283325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0545912981033325,0.0,0.0,0.7025107145309448,0.0,0.0,0.0,0.8456352353096008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8785870671272278,0.9761236906051636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1.178895115852356,0.8926626443862915,1.0811781883239746,0.9036117792129517,1.0387444496154785,0.9874995946884155,0.9624999165534973,1.110621690750122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0462530851364136,0.0,0.0,0.702008843421936,0.0,0.0,0.0,0.8534240126609802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8869776129722595,0.9690593481063843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1.1744505167007446,0.9011234045028687,1.0708086490631104,0.909224808216095,1.0325047969818115,0.997127890586853,0.9536473751068115,1.1164319515228271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.037904143333435,0.0,0.0,0.7014346718788147,0.0,0.0,0.0,0.8612905144691467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8954617381095886,0.9619726538658142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1.1697231531143188,0.909674346446991,1.0605334043502808,0.9147882461547852,1.026167631149292,1.006858468055725,0.944872260093689,1.122058629989624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0295507907867432,0.0,0.0,0.700788676738739,0.0,0.0,0.0,0.8692346811294556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9040400385856628,0.954868733882904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1.1647274494171143,0.9183157086372375,1.0503531694412231,0.9202972054481506,1.019741177558899,1.0166914463043213,0.9361754059791565,1.127489686012268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0211989879608154,0.0,0.0,0.700071394443512,0.0,0.0,0.0,0.877256453037262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9127129912376404,0.9477524757385254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1.159477949142456,0.9270477294921875,1.0402686595916748,0.9257466793060303,1.0132333040237427,1.0266269445419312,0.9275574088096619,1.132712483406067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0128540992736816,0.0,0.0,0.6992833018302917,0.0,0.0,0.0,0.8853556513786316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9214810729026794,0.9406285881996155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1.1539894342422485,0.9358705878257751,1.030280590057373,0.9311316609382629,1.006651759147644,1.0366649627685547,0.9190189242362976,1.1377145051956177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.004521369934082,0.0,0.0,0.6984251141548157,0.0,0.0,0.0,0.8935321569442749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9303445816040039,0.9335014224052429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1.1482763290405273,0.9447842836380005,1.0203893184661865,0.9364467859268188,1.000003695487976,1.046805500984192,0.9105603694915771,1.1424833536148071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962055087089539,0.0,0.0,0.0,0.0,0.0,0.0,0.9017856121063232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.939303994178772,0.9263750314712524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1.1423530578613281,0.9537888765335083,1.0105953216552734,0.9416866898536682,0.9932963252067566,1.0570482015609741,0.9021821022033691,1.1470061540603638,0.7007352709770203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9879108667373657,0.0,0.0,0.0,0.0,0.0,0.0,0.9101155400276184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948359489440918,0.9192533493041992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
