,time,1255,1300,1322,1367,1389,1434,1479,1501,1546,1233,1412,1345,1524,1278,1457,1390,1323,1502,1211,1569,1256,1435,1368,1547,1301,1480,1234,1413,1346,1525,1279,1458,1391,1324,1503,1570,1257,1436,1369,1548,1302,1481,1414,1235,1347,1526,1280,1459,18,1392,1325,1504,1571,1258,1437,1370,1549,1303,1482,1415,1236,1348,1527,1281,832,877,899,922,855,900,1326,878,1304,923,1349,856,1282,901,1327,879,1305,902,1350,857,1283,880,1328,858,1306,925,1373,903,1351,100,593,616,78,594,123,639,56,572,101,617,79,595,124,640,102,618,80,596,125,641,103,619,81,597,148,10,1563,33,11,662,1564,34,663,12,1565,35,664,13,642,1566,620,36,665,610,632,1126,1148,655,1171,633,1149,611,1127,656,1172,634,1150,612,679,1128,657,1173,635,1151,680,1196,613,1129,658,1174
0,0,1.109495759010315,0.9180874824523926,1.0245064496994019,1.0599387884140015,0.7315099835395813,1.2111923694610596,0.8344489932060242,1.1572718620300293,0.8402369022369385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0700756311416626,0.0,0.0,0.7315288782119751,0.0,0.0,0.0,0.8044103384017944,0.0,0.0,0.0,0.0,0.0,0.0,0.7080216407775879,0.8278846144676208,0.9846518635749817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1286760568618774,0.7188850045204163,1.132401943206787,0.0,0.0,0.0,1.1283246278762817,0.0,0.0,0.0,0.7027861475944519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8391730189323425,0.9847354888916016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9027788639068604,0.9321240186691284,0.8503736257553101,1.0027368068695068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1.1038786172866821,0.9269431233406067,1.0152831077575684,1.0666290521621704,0.7255035042762756,1.2091079950332642,0.8423049449920654,1.1464319229125977,0.8457612991333008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0630207061767578,0.0,0.0,0.7314519882202148,0.0,0.0,0.0,0.8118993043899536,0.0,0.0,0.0,0.0,0.0,0.0,0.7069425582885742,0.8357433676719666,0.9785960912704468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135071039199829,0.7149199843406677,1.1402130126953125,0.0,0.0,0.0,1.1226823329925537,0.0,0.0,0.0,0.7087238430976868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8324560523033142,0.9927143454551697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9091144800186157,0.9233413338661194,0.8568520545959473,0.9932838082313538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1.0980852842330933,0.9358974099159241,1.0061206817626953,1.0732146501541138,0.7195456027984619,1.206639051437378,0.8502492308616638,1.1356641054153442,0.8512642979621887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.055880069732666,0.0,0.0,0.7312934398651123,0.0,0.0,0.0,0.819471001625061,0.0,0.0,0.0,0.0,0.0,0.0,0.7057914733886719,0.8436937928199768,0.9724705815315247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1412841081619263,0.7109348177909851,1.1479026079177856,0.0,0.0,0.0,1.1168429851531982,0.0,0.0,0.0,0.7147135734558105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8257712721824646,1.000697135925293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9154281616210938,0.9146466851234436,0.8633421659469604,0.9839162826538086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1.0921273231506348,0.9449509382247925,0.9970213770866394,1.0796854496002197,0.7136363983154297,1.2037960290908813,0.8582826256752014,1.1249712705612183,0.8567426204681396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0486630201339722,0.0,0.0,0.731053352355957,0.0,0.0,0.0,0.8271262049674988,0.0,0.0,0.0,0.0,0.0,0.0,0.7045693397521973,0.8517367839813232,0.9662817120552063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1473009586334229,0.7069312930107117,1.1554569005966187,0.0,0.0,0.0,1.1108195781707764,0.0,0.0,0.0,0.720755398273468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8191203474998474,1.008678913116455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9217156171798706,0.9060401916503906,0.8698413372039795,0.9746350049972534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1.0860158205032349,0.9541041254997253,0.9879873394966125,1.0860315561294556,0.7077760100364685,1.2005904912948608,0.866405725479126,1.1143559217453003,0.8621926307678223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0413780212402344,0.0,0.0,0.7307320237159729,0.0,0.0,0.0,0.834865391254425,0.0,0.0,0.0,0.0,0.0,0.0,0.703277051448822,0.8598732352256775,0.9600356221199036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1531074047088623,0.7029111385345459,1.1628611087799072,0.0,0.0,0.0,1.104624629020691,0.0,0.0,0.0,0.7268492579460144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125048875808716,1.0166538953781128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9279720783233643,0.8975217938423157,0.8763465881347656,0.9654407501220703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1.0797621011734009,0.9633573889732361,0.9790204167366028,1.0922424793243408,0.7019644975662231,1.1970349550247192,0.87461918592453,1.1038206815719604,0.8676108121871948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0340335369110107,0.0,0.0,0.7303296327590942,0.0,0.0,0.0,0.8426890969276428,0.0,0.0,0.0,0.0,0.0,0.0,0.7019157409667969,0.8681039810180664,0.9537381529808044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1586886644363403,0.6988760828971863,1.1700994968414307,0.0,0.0,0.0,1.0982706546783447,0.0,0.0,0.0,0.7329950928688049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8059262633323669,1.0246163606643677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9341928362846375,0.8890913724899292,0.8828548789024353,0.956334114074707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1.0733765363693237,0.9727112054824829,0.9701223373413086,1.0983073711395264,0.0,1.1931430101394653,0.8829236030578613,1.093367576599121,0.8729932904243469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0266374349594116,0.0,0.0,0.7298466563224792,0.0,0.0,0.0,0.8505979180335999,0.0,0.0,0.0,0.0,0.0,0.0,0.7004863619804382,0.8764297962188721,0.9473950862884521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1640299558639526,0.0,1.1771559715270996,0.0,0.0,0.0,1.0917695760726929,0.0,0.0,0.0,0.73919278383255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7993857860565186,1.0325599908828735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9403727650642395,0.8807487487792969,0.8893629908561707,0.9473154544830322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1.0668696165084839,0.9821657538414001,0.9612945318222046,1.1042150259017944,0.0,1.1889290809631348,0.8913194537162781,1.082998514175415,0.8783361911773682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0191971063613892,0.0,0.0,0.7292833924293518,0.0,0.0,0.0,0.8585922718048096,0.0,0.0,0.0,0.0,0.0,0.0,0.6989900469779968,0.8848515748977661,0.9410117268562317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1691160202026367,0.0,1.1840132474899292,0.0,0.0,0.0,1.0851330757141113,0.0,0.0,0.0,0.7454420924186707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7928847670555115,1.040477991104126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946506679058075,0.8724938035011292,0.8958674073219299,0.9383852481842041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1.060251235961914,0.9917213916778564,0.9525384306907654,1.1099541187286377,0.0,1.1844077110290527,0.899807333946228,1.0727150440216064,0.8836354613304138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0117195844650269,0.0,0.0,0.7286404371261597,0.0,0.0,0.0,0.8666726350784302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8933700323104858,0.9345933198928833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1739319562911987,0.0,1.1906538009643555,0.0,0.0,0.0,1.0783722400665283,0.0,0.0,0.0,0.7517428398132324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7864242196083069,1.0483633279800415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9525890350341797,0.8643260598182678,0.9023646712303162,0.9295436143875122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
