,time,1255,1300,1322,1367,1389,1434,1479,1501,1546,1233,1412,1345,1524,1278,1457,1390,1323,1502,1211,1569,1256,1435,1368,1547,1301,1480,1234,1413,1346,1525,1279,1458,1391,1324,1503,1570,1257,1436,1369,1548,1302,1481,1414,1235,1347,1526,1280,1459,18,1392,1325,1504,1571,1258,1437,1370,1549,1303,1482,1415,1236,1348,1527,1281,832,877,899,922,855,900,1326,878,1304,923,1349,856,1282,901,1327,879,1305,902,1350,857,1283,880,1328,858,1306,925,1373,903,1351
0,0,3.0450141429901123,5.060710906982422,1.4183464050292969,5.652822017669678,1.1445896625518799,0.02828960493206978,4.559560298919678,1.474290132522583,3.4220407009124756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6679925918579102,0.0,0.0,5.729337692260742,0.0,0.0,0.0,4.206823348999023,0.0,0.0,0.0,0.0,0.0,0.0,3.7916557788848877,5.37687873840332,1.3181921243667603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,3.0224177837371826,5.061648845672607,1.4263485670089722,5.671003818511963,1.1497979164123535,0.0626319870352745,4.561514854431152,1.4670337438583374,3.411069869995117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6501991748809814,0.0,0.0,5.7416887283325195,0.0,0.0,0.0,4.209410667419434,0.0,0.0,0.0,0.0,0.0,0.0,3.779961347579956,5.376410484313965,1.3337095975875854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,3.0004429817199707,5.062619209289551,1.4340405464172363,5.6897501945495605,1.154894232749939,0.09651093184947968,4.5635271072387695,1.4601805210113525,3.3998656272888184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.632978916168213,0.0,0.0,5.754034042358398,0.0,0.0,0.0,4.212070465087891,0.0,0.0,0.0,0.0,0.0,0.0,3.768314838409424,5.375926971435547,1.348839521408081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,2.9790844917297363,5.06362247467041,1.4414393901824951,5.709073543548584,1.1598820686340332,0.12986022233963013,4.5655999183654785,1.4536985158920288,3.3884239196777344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6163142919540405,0.0,0.0,5.7663702964782715,0.0,0.0,0.0,4.214806079864502,0.0,0.0,0.0,0.0,0.0,0.0,3.756718397140503,5.375426769256592,1.3635896444320679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2.9583358764648438,5.064661502838135,1.4485608339309692,5.728986740112305,1.1647645235061646,0.16262033581733704,4.5677361488342285,1.4475592374801636,3.376739978790283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60018789768219,0.0,0.0,5.778693199157715,0.0,0.0,0.0,4.217620372772217,0.0,0.0,0.0,0.0,0.0,0.0,3.745175361633301,5.374909400939941,1.3779679536819458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,2.9381885528564453,5.065738201141357,1.4554197788238525,5.749500751495361,1.1695449352264404,0.19473882019519806,4.5699381828308105,1.4417369365692139,3.364809513092041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5845822095870972,0.0,0.0,5.790999889373779,0.0,0.0,0.0,4.220517635345459,0.0,0.0,0.0,0.0,0.0,0.0,3.7336881160736084,5.374373912811279,1.3919827938079834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,2.9186325073242188,5.066854953765869,1.4620299339294434,5.770625114440918,0.0,0.2261706292629242,4.57220983505249,1.4362080097198486,3.352628231048584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5694795846939087,0.0,0.0,5.803286075592041,0.0,0.0,0.0,4.223501205444336,0.0,0.0,0.0,0.0,0.0,0.0,3.722259521484375,5.373819351196289,1.4056426286697388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,2.8996565341949463,5.0680131912231445,1.4684042930603027,5.792368412017822,0.0,0.2568778991699219,4.574554443359375,1.4309515953063965,3.3401918411254883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5548628568649292,0.0,0.0,5.815548419952393,0.0,0.0,0.0,4.2265753746032715,0.0,0.0,0.0,0.0,0.0,0.0,3.7108917236328125,5.3732452392578125,1.4189560413360596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,2.881248712539673,5.069216728210449,1.4745547771453857,5.814736843109131,0.0,0.28683000802993774,4.576975345611572,1.4259483814239502,3.327496290206909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407150983810425,0.0,0.0,5.827783584594727,0.0,0.0,0.0,4.229743480682373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.372650146484375,1.431931495666504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
