,time,20,65,87,1394,1416,1461,1483,1528,1573,1506,1439,43,1551,88,1484,1372,1417,21,66,1529,1462,44,1395,1574,1507,1440,22,1552,89,1485,1418,67,0,1530,1463,45,1575,1396,1508,1441,23,90,1553,1486,1419,68,1,1531,1464,46,1576,1397,1509,1442,24,91,971,1016,994,1061,1039,972,1375,1420,1017,1465,1398,995,1062,1443,1040,973,1421,1018,1466,1399,996,1063,1444,1041,974,1422,1489,1019,1467,1064,1400,997,1445,194,710,755,239,733,217,195,711,756,240,734,218,779,196,263,712,757,241,219,735,780,242,197,713,758,220
0,0,1.9450585842132568,3.750352382659912,2.1449835300445557,4.200723171234131,2.628251314163208,4.43390417098999,1.7999941110610962,5.069080352783203,4.510871410369873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3348295986652374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0030555725097656,6.226412296295166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.118683815002441,5.456405162811279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1.9236043691635132,3.7420461177825928,2.133168935775757,4.190046787261963,2.61859393119812,4.4183526039123535,1.7989330291748047,5.188554763793945,4.510126113891602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35949864983558655,0.0,0.0,0.0,3.1571578979492188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9947948455810547,6.2531938552856445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.094421863555908,5.476308822631836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1.9035155773162842,3.7335386276245117,2.12153697013855,4.179205894470215,2.609161138534546,4.401892185211182,1.7979024648666382,5.411498069763184,4.509359836578369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3824204206466675,0.0,0.0,0.0,3.148725986480713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.986698627471924,6.281106948852539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.070037364959717,5.49625301361084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1.8846811056137085,3.7248239517211914,2.110086441040039,4.16819953918457,2.599946975708008,4.384450912475586,1.7969014644622803,5.873090744018555,4.508571624755859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40375304222106934,0.0,0.0,0.0,3.14015531539917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9787633419036865,0.026993177831172943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.045559406280518,5.516221523284912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1.866999626159668,3.715895652770996,2.09881591796875,4.157026290893555,2.5909454822540283,4.365950584411621,1.795928716659546,0.3144722878932953,4.507760524749756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423639178276062,0.0,0.0,0.0,3.131443500518799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.970984935760498,0.05724502354860306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0210161209106445,5.53619909286499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1.8503788709640503,3.706747531890869,2.087724208831787,4.14568567276001,2.582150936126709,4.3463053703308105,1.7949830293655396,0.8288459181785583,4.506925106048584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442207396030426,0.0,0.0,0.0,3.1225883960723877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.963360071182251,0.08869234472513199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9964377880096436,5.556169509887695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1.8347349166870117,3.6973726749420166,2.076809883117676,4.134177207946777,2.5735573768615723,4.325423240661621,1.7940634489059448,1.0780421495437622,4.506065368652344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45957332849502563,0.0,0.0,0.0,3.1135878562927246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9558849334716797,0.12134197354316711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.971853733062744,5.576117515563965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1.8199914693832397,3.687764883041382,2.066071033477783,4.122499465942383,2.565159559249878,4.30320405960083,1.7931689023971558,1.2087275981903076,4.5051798820495605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4758409857749939,0.0,0.0,0.0,3.1044397354125977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9485561847686768,0.15519115328788757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.947293519973755,5.59602689743042,3.3309035301208496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1.8060792684555054,3.6779167652130127,2.0555062294006348,4.110652446746826,2.5569517612457275,4.279540061950684,1.7922985553741455,1.2866688966751099,4.50426721572876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4911039173603058,0.0,0.0,0.0,3.095142364501953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9413702487945557,0.19022591412067413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9227871894836426,5.615882396697998,3.3249521255493164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
