,time,30,52,75,97,119,120,142,164,165,186,187,209,231,232,254,1134,1156,1157,1178,1179,1201,1223,1224,1245,1246,1268,1290,1291,1313,1335,1358,98,1269,53,1202,1336,143,210,1247,1314,188,1180,76,1135,121,31,1292,1225,166,255,1359,233,1158,1270,99,54,1203,1337,211,144,1248,1315,189,1181,77,122,1136,1293,1226,256,32,1382,167,1360,234,278,1271,1159,100,1338,1204,212,55,145,1249,1316,190,1182,78,123,1383,257,1294,279,1227,1137,168,1361,33,235,1272,1160,1339,213,101,1205,146,56
0,0,0.2195960134267807,0.23485612869262695,0.34169983863830566,0.48141154646873474,0.3500031530857086,0.41497865319252014,1.0588051080703735,0.7433823347091675,0.2841763496398926,0.3053678572177887,0.5503653883934021,0.5610364079475403,0.2985675036907196,0.18635550141334534,0.19855858385562897,0.25955840945243835,0.347431480884552,0.18465778231620789,0.2756081819534302,0.4429943263530731,1.013332486152649,0.6488492488861084,0.32499268651008606,0.26996535062789917,0.6662299036979675,0.644977867603302,0.3058704733848572,0.28795552253723145,0.34031349420547485,0.23683886229991913,0.1821994036436081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.21965712308883667,0.2339187115430832,0.3426136374473572,0.47994574904441833,0.3475108742713928,0.4177249073982239,1.063605785369873,0.736668586730957,0.28652068972587585,0.3030676543712616,0.5544871091842651,0.5612642168998718,0.29747629165649414,0.18769267201423645,0.1993037313222885,0.2595905065536499,0.346017986536026,0.1859678328037262,0.27357882261276245,0.4454726576805115,1.013667106628418,0.6431101560592651,0.3276139497756958,0.2678252160549164,0.6714058518409729,0.6436353325843811,0.30420151352882385,0.2897036075592041,0.3409062623977661,0.2361864447593689,0.18278463184833527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.2197100967168808,0.23297716677188873,0.3435158431529999,0.47845956683158875,0.34503287076950073,0.42048338055610657,1.0682284832000732,0.7300293445587158,0.2888813316822052,0.30078116059303284,0.5586366653442383,0.5614485144615173,0.29637837409973145,0.18903230130672455,0.2000441700220108,0.2596120536327362,0.34459784626960754,0.18728011846542358,0.27155929803848267,0.44795262813568115,1.0137875080108643,0.6374351978302002,0.33025509119033813,0.2656976580619812,0.6766166687011719,0.6422405242919922,0.30253365635871887,0.2914555072784424,0.34148526191711426,0.23552732169628143,0.1833650767803192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.21975494921207428,0.23203155398368835,0.34440621733665466,0.4769534468650818,0.3425690531730652,0.42325401306152344,1.0726641416549683,0.7234638333320618,0.2912585139274597,0.2985082268714905,0.5628140568733215,0.5615891814231873,0.29527390003204346,0.19037438929080963,0.20077985525131226,0.2596230208873749,0.34317129850387573,0.18859462440013885,0.26954877376556396,0.4504339098930359,1.0136933326721191,0.6318235397338867,0.33291640877723694,0.2635825276374817,0.681861937046051,0.6407942771911621,0.3008670210838318,0.29321110248565674,0.34205037355422974,0.2348615825176239,0.18394069373607635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.21979166567325592,0.2310819923877716,0.3452846109867096,0.47542786598205566,0.3401193618774414,0.4260367751121521,1.0769034624099731,0.716971218585968,0.2936524450778961,0.29624873399734497,0.5670192241668701,0.561686098575592,0.2941630184650421,0.1917189210653305,0.2015106976032257,0.25962337851524353,0.3417385220527649,0.18991133570671082,0.26754704117774963,0.4529161751270294,1.0133848190307617,0.6262742877006531,0.3355981409549713,0.2614797353744507,0.6871412992477417,0.639297604560852,0.29920172691345215,0.2949703633785248,0.342601478099823,0.23418931663036346,0.18451140820980072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.21982024610042572,0.23012854158878326,0.34615084528923035,0.4738833010196686,0.33768364787101746,0.4288315176963806,1.0809376239776611,0.7105506658554077,0.29606330394744873,0.29400259256362915,0.5712520480155945,0.5617393255233765,0.29304590821266174,0.1930658519268036,0.2022366225719452,0.25961315631866455,0.3402997553348541,0.1912301927804947,0.26555487513542175,0.4553990364074707,1.0128626823425293,0.6207864880561829,0.33830055594444275,0.25938913226127625,0.6924542784690857,0.6377513408660889,0.29753783345222473,0.29673320055007935,0.3431384563446045,0.2335105687379837,0.18507717549800873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.21984069049358368,0.2291712909936905,0.347004771232605,0.47232022881507874,0.33526188135147095,0.4316382110118866,1.084757685661316,0.704201340675354,0.29849135875701904,0.2917696237564087,0.5755124688148499,0.5617486834526062,0.2919226884841919,0.19441518187522888,0.20295758545398712,0.25959232449531555,0.33885520696640015,0.19255119562149048,0.26357221603393555,0.45788219571113586,1.0121277570724487,0.615359365940094,0.3410239517688751,0.2573105990886688,0.6978003978729248,0.636156439781189,0.2958754599094391,0.29849958419799805,0.3436611592769623,0.23282545804977417,0.1856379508972168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.2198529839515686,0.22821034491062164,0.3478461503982544,0.47073912620544434,0.33285391330718994,0.4344567358493805,1.0883549451828003,0.6979224681854248,0.30093681812286377,0.2895497679710388,0.5798003673553467,0.5617142915725708,0.2907935082912445,0.1957668513059616,0.20367348194122314,0.2595609426498413,0.33740508556365967,0.1938743144273758,0.26159897446632385,0.4603652060031891,1.0111817121505737,0.6099919080734253,0.3437685966491699,0.2552439868450165,0.7031790614128113,0.6345138549804688,0.29421472549438477,0.30026939511299133,0.3441695272922516,0.23213402926921844,0.18619367480278015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.2198571413755417,0.2272457629442215,0.3486748933792114,0.4691404700279236,0.33045968413352966,0.43728697299957275,1.0917209386825562,0.6917131543159485,0.30339986085891724,0.2873428761959076,0.5841156244277954,0.5616360902786255,0.2896585166454315,0.19712087512016296,0.20438426733016968,0.25951895117759705,0.3359495997428894,0.19519950449466705,0.2596350908279419,0.4628477692604065,1.010026454925537,0.6046833992004395,0.346534788608551,0.2531890869140625,0.7085896730422974,0.6328245401382446,0.29255566000938416,0.3020426034927368,0.3446633815765381,0.23143638670444489,0.1867443174123764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
