13,13,1355.4325,1098.912625,1318.1475,1087.5715,0.0,583.284875,814.6694375,1451.349375,1476.7455,970.249375,972.485,1465.940875,1586.799125,1448.147875,1696.44225,1564.24975,1491.002625,1785.947125,1226.081,922.0728125,1177.235875,1158.383375,1752.490125,605.2935,758.5290625,1564.485375,1389.85975,1124.284125,1121.385125,1546.85475,1772.773875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,1354.639375,1101.915,1324.048875,1082.569375,0.0,581.893875,819.4833125,1444.959,1482.64075,965.69,973.068,1469.76025,1582.156125,1446.64725,1698.258875,1563.868,1494.116625,1791.41725,1223.483,924.0814375,1182.993375,1152.863375,1759.07375,602.66875,762.6383125,1558.03225,1395.370125,1119.346375,1120.427125,1548.9495,1767.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,1353.881625,1104.953625,1329.960375,1077.58925,0.0,580.5839375,824.328125,1438.573375,1488.5445,961.15925,973.7,1473.601875,1577.52925,1445.177625,1700.101,1563.516,1497.255375,1796.8965,1220.9185,926.13775,1188.763375,1147.35875,1765.65975,600.114,766.7894375,1551.583125,1400.893375,1114.430375,1119.512,1551.07275,1761.66375,1824.752375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,1353.1595,1108.027875,1335.882,1072.631375,0.0,579.355625,829.2031875,1432.192625,1494.457,956.657375,974.380875,1477.465375,1572.918625,1443.738875,1701.96825,1563.193875,1500.418875,1802.385,1218.387625,928.2413125,1194.54575,1141.86975,1772.247875,597.6300625,770.981625,1545.138,1406.429375,1109.5365,1118.639875,1553.22425,1756.12325,1820.2865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,1352.473125,1111.137625,1341.813375,1067.69625,0.0,578.2095,834.108125,1425.816875,1500.37775,952.1849375,975.1105625,1481.350625,1568.32425,1442.33125,1703.86075,1562.9015,1503.606875,1807.8825,1215.89075,930.391875,1200.34025,1136.396625,1778.838125,595.2178125,775.2143125,1538.697125,1411.978,1104.665,1117.81075,1555.403875,1750.5925,1815.835125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,1351.82225,1114.282375,1347.754625,1062.784125,0.0,577.1459375,839.04225,1419.44625,1506.306875,947.74225,975.8889375,1485.2575,1563.746375,1440.955,1705.77825,1562.638875,1506.81925,1813.389,1213.427875,932.5890625,1206.14675,1130.9395,1785.430625,592.8781875,779.48675,1532.260375,1417.539,1099.81625,1117.02475,1557.61175,1745.07175,1811.398625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,1351.20725,1117.462125,1353.7055,1057.89525,0.0,576.1655,844.0051875,1413.08075,1512.24425,943.3298125,976.715875,1489.185875,1559.18525,1439.609875,1707.720875,1562.406,1510.055875,1818.904375,1210.999375,934.832625,1211.965,1125.498875,1792.025125,590.612,783.79825,1525.827875,1423.11225,1094.990625,1116.282,1559.847375,1739.561125,1806.976875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,1350.627875,1120.676375,1359.665875,1053.03,0.0,575.2685625,848.9963125,1406.720375,1518.18975,938.948,977.59125,1493.135625,1554.64075,1438.29625,1709.688375,1562.203125,1513.3165,1824.4285,1208.6055,937.122125,1217.794875,1120.07475,1798.621875,588.4201875,788.1483125,1519.39975,1428.697625,1090.18825,1115.582625,1562.111,1734.060625,1802.570125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,1350.0845,1123.92475,1365.6355,1048.1886875,0.0,574.4555,854.0151875,1400.365375,1524.14325,934.5973125,978.5149375,1497.106375,1550.113375,1437.014,1711.680625,1562.029875,1516.601,1829.9615,1206.24625,939.4573125,1223.636125,1114.6675,1805.2205,586.3034375,792.5361875,1512.976,1434.294875,1085.4095,1114.92675,1564.40225,1728.57025,1798.1785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,1349.576875,1127.207125,1371.614375,1043.3716875,0.0,573.72675,859.061375,1394.015625,1530.104625,930.278125,979.4868125,1501.098,1545.603,1435.763375,1713.697625,1561.886625,1519.90925,0.0,1203.922,941.83775,1229.488625,1109.277375,1811.82125,584.26275,796.96125,1506.556625,1439.904,1080.65475,1114.31425,1566.721,1723.090375,1793.802,1821.9635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,1349.10525,1130.52325,1377.602375,1038.579375,0.0,573.0825625,864.13425,1387.671375,1536.073875,925.9909375,980.5066875,1505.110375,1541.109875,1434.544375,1715.739375,1561.77325,1523.241125,0.0,1201.632875,944.2631875,1235.352375,1103.9045,1818.424,582.29875,801.422875,1500.14175,1445.524875,1075.92425,1113.745375,1569.067375,1717.620875,1789.44075,1816.052125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,1348.6695,1133.872625,1383.599375,1033.812,0.0,572.5233125,869.2334375,1381.33275,1542.050875,921.7361875,981.5745,1509.1435,1536.63425,1433.357125,1717.805625,1561.689625,1526.5965,0.0,1199.379125,946.73325,1241.226875,1098.54925,1825.02875,580.412375,805.9205625,1493.7315,1451.157125,1071.218375,1113.220125,1571.441,1712.162,1785.095,1810.1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,1348.26975,1137.255,1389.605125,1029.07,0.0,572.049125,874.3585,1374.999625,1548.0355,917.5143125,982.69,1513.196875,1532.176125,1432.20175,1719.89625,1561.635875,1529.975,0.0,1197.160875,949.2475,1247.11225,1093.211875,0.0,578.60425,810.4535625,1487.325875,1456.800875,1066.5375,1112.738625,1573.841875,1706.71375,1780.76475,1804.249375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,1347.906125,1140.670125,1395.61975,1024.3536875,0.0,571.66025,879.508875,1368.67225,1554.027625,913.3258125,983.8530625,1517.270625,1527.73575,1431.07825,1722.011375,1561.612125,1533.376625,0.0,1194.9785,951.80575,1253.00825,1087.89275,0.0,576.8751875,815.0213125,1480.924875,1462.455875,1061.881875,1112.300875,1576.26975,1701.276375,1776.450125,1798.358125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
