,time,526,571,593,616,683,728,750,795,817,862,840,504,773,661,594,549,818,706,885,639,572,751,527,863,796,684,617,550,729,841,505,662,774,595,528,819,707,886,640,573,752,506,864,797,685,618,551,730,842,663,775,596,484,529,820,887,708,641,574,753,865,507,798,686,619,552,731,843,664,776,597,910,530,126,148,193,171,149,575,216,194,620,127,553,172,598,150,217,576,643,195,621,554,173,599,218,151,577,644,196,622,555,174,600
0,0,1.042669653892517,0.9076694846153259,0.9665098190307617,0.866258442401886,0.7750385999679565,0.730169415473938,0.7625131607055664,1.2176930904388428,0.7043941617012024,0.9946708083152771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333240985870361,0.0,0.0,0.0,0.0,0.0,0.8691198825836182,0.7622861862182617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.780261218547821,0.8357416987419128,0.9650123715400696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1.038161277770996,0.9163296818733215,0.958864152431488,0.8695102334022522,0.7736046314239502,0.7341325283050537,0.7575613856315613,1.2234537601470947,0.0,0.9930397868156433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9249868392944336,0.0,0.0,0.0,0.0,0.0,0.8726769089698792,0.7667884826660156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7833777666091919,0.8282671570777893,0.9669759273529053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1.0334910154342651,0.9250832796096802,0.9512304663658142,0.8726653456687927,0.77208411693573,0.7380692362785339,0.7526066303253174,1.2289044857025146,0.0,0.9912198185920715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9167152047157288,0.0,0.0,0.0,0.0,0.0,0.8761391043663025,0.7712678909301758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7864274382591248,0.8208624124526978,0.9687697291374207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1.0286670923233032,0.9339305758476257,0.9436125755310059,0.8757203221321106,0.7704785466194153,0.741977334022522,0.7476507425308228,1.2340242862701416,0.0,0.9892143607139587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9085103273391724,0.0,0.0,0.0,0.0,0.0,0.8795027136802673,0.775722086429596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894076108932495,0.8135275840759277,0.9703907370567322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1.0236974954605103,0.9428718686103821,0.9360140562057495,0.8786718249320984,0.7687892913818359,0.7458547949790955,0.7426955699920654,1.2387924194335938,0.0,0.9870270490646362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9003732204437256,0.0,0.0,0.0,0.0,0.0,0.8827638626098633,0.7801485061645508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792315661907196,0.8062627911567688,0.971836268901825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1.0185904502868652,0.9519072771072388,0.9284382462501526,0.8815163969993591,0.7670179605484009,0.7496994137763977,0.7377428412437439,1.2431883811950684,0.0,0.9846616983413696,0.7033395767211914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8923047780990601,0.0,0.0,0.0,0.0,0.0,0.8859187960624695,0.7845446467399597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7951491475105286,0.7990679144859314,0.9731036424636841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1.013353705406189,0.9610369205474854,0.9208882451057434,0.8842507600784302,0.765166163444519,0.753508985042572,0.7327941656112671,1.2471922636032104,0.0,0.9821226000785828,0.7095947861671448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8843057751655579,0.0,0.0,0.0,0.0,0.0,0.8889638185501099,0.7889078259468079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7979055047035217,0.791942834854126,0.9741907119750977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1.0079950094223022,0.9702608585357666,0.9133668541908264,0.8868715167045593,0.7632355093955994,0.7572811841964722,0.7278512120246887,1.2507848739624023,0.0,0.979414165019989,0.7159169316291809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876376748085022,0.0,0.0,0.0,0.0,0.0,0.8918952345848083,0.7932354211807251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8005821108818054,0.7848874926567078,0.9750955700874329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1.0025222301483154,0.9795790314674377,0.905876874923706,0.889375627040863,0.7612276077270508,0.7610136866569519,0.7229154109954834,1.2539483308792114,0.0,0.9765408635139465,0.7223066687583923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8685183525085449,0.0,0.0,0.0,0.0,0.0,0.8947094082832336,0.797524631023407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8031765818595886,0.7779016494750977,0.975816547870636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
