,time,19,469,491,513,514,536,558,559,580,581,603,625,626,648,1437,1460,1482,1483,1504,1505,1526,1527,1549,1550,1571,1572,1438,604,537,492,1528,42,20,582,1461,1506,1573,515,560,649,1551,627,1484,470,605,1439,538,1529,43,493,21,583,1462,1574,1507,516,650,561,628,1552,1485,606,22,1530,539,0,494,1440,584,1575,1463,1508,651,517,562,629,673,1553,1486,607,23,1531,540,1
0,0,1458.78475,1744.315,1431.050625,1534.474875,1306.3455,755.3661875,856.63225,1371.83325,1471.499125,840.4025625,908.15975,1485.91725,1683.647125,1729.955375,1816.92975,1220.301375,896.64525,1748.909375,1183.99725,1046.3971875,1816.186625,614.758875,974.082375,1589.704125,1680.75975,1297.18075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1458.982625,1743.148875,1433.162375,1539.686125,1302.482125,755.0970625,861.9531875,1365.521625,1477.737,835.612,908.7765625,1489.276875,1678.84525,1727.83025,0.0,1218.820625,899.63975,1742.9145,1190.12225,1040.6821875,0.0,612.6790625,977.67775,1583.650375,1685.691875,1293.542375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1459.212875,1742.008625,1435.304,1544.9105,1298.64425,754.89225,867.2975625,1359.216,1483.981,830.8525625,909.4468125,1492.6615,1674.058,1725.73025,0.0,1217.378125,902.6784375,1736.926625,1196.256375,1034.982625,0.0,610.6721875,981.3091875,1577.603375,1690.6375,1289.930625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1459.475375,1740.8945,1437.47525,1550.147625,1294.831875,754.75175,872.665,1352.916625,1490.231125,826.124875,910.1703125,1496.070625,1669.28575,1723.655375,0.0,1215.974,905.7609375,1730.9455,1202.399375,1029.2988125,0.0,608.7389375,984.9764375,1571.56325,1695.5965,1286.345875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1459.770375,1739.806375,1439.676125,1555.397625,1291.045375,754.675625,878.0550625,1346.623375,1496.48725,821.4295,910.9469375,1499.504375,1664.528375,1721.605875,0.0,1214.608375,908.88675,1724.9715,1208.55125,1023.630875,0.0,606.88,988.6789375,1565.53025,1700.568875,1282.788125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1460.0975,1738.744375,1441.9065,1560.66025,1287.284875,754.6639375,883.4673125,1340.336625,1502.749375,816.7669375,911.776625,1502.962375,1659.786375,1719.58175,0.0,1213.28125,912.0554375,1719.004375,1214.711875,1017.97925,0.0,605.096125,992.4164375,1559.50425,1705.554375,1279.257875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1460.457,1737.7085,1444.166,1565.93525,1283.550625,754.7165625,888.9013125,1334.056125,1509.01725,812.13775,912.6591875,1506.4445,1655.0595,1717.583,0.0,1211.992875,915.2665625,1713.0445,1220.880875,1012.344125,0.0,603.3879375,996.188375,1553.485375,1710.552875,1275.755125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1460.84875,1736.698875,1446.45475,1571.222625,1279.842875,754.833625,894.35675,1327.782375,1515.291,807.542625,913.5945,1509.950625,1650.348125,1715.609875,0.0,1210.743375,918.5196875,1707.091875,1227.058375,1006.7258125,0.0,601.756125,999.9945,1547.47375,1715.564375,1272.28025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1461.27275,1735.7155,1448.7725,1576.52225,1276.161875,755.0150625,899.833125,1321.515125,1521.570375,802.982,914.5823125,1513.480625,1645.65225,1713.662375,0.0,1209.53275,921.8143125,1701.1465,1233.24425,1001.1245625,0.0,600.20125,1003.834375,1541.469375,1720.588625,1268.8335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
