,time,659,660,681,682,704,705,726,727,749,771,772,793,794,816,838,839,861,1130,1153,1175,1197,1198,1219,1220,1242,1243,1264,1265,1286,1287,1309,1310,1331,1332,1354,1376,750,817,1288,683,1377,884,1176,1221,1355,795,728,1266,862,1333,1131,773,840,1311,661,1199,706,1244,1154,751,818,1289,1378,885,1356,684,1222,796,1177,729,863,1267,1334,774,841,1312,707,1200,662,1245,1155,819,752,1290,1379,886,1357,685,797,1223,1178,730,864,1335,1268,775,842,1313,708,1201,1246,663,820,753,1380,1156,909,1291,887,1358
0,0,3.8588194847106934,4.646188259124756,3.3781445026397705,4.239909648895264,3.2979400157928467,5.18219518661499,2.546323537826538,5.232570171356201,0.14273594319820404,1.654541254043579,5.728058815002441,1.7167195081710815,6.272219657897949,0.7673172950744629,1.1728602647781372,6.15104866027832,0.34113916754722595,6.074427127838135,5.337021827697754,5.75131368637085,0.050255559384822845,4.858574867248535,0.4729888439178467,5.148252010345459,6.1819281578063965,4.306831359863281,0.6868091821670532,4.145293235778809,0.8881442546844482,3.1763923168182373,1.5676933526992798,3.5299878120422363,1.3507128953933716,2.9737770557403564,2.3104140758514404,1.8732885122299194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,4.642261028289795,3.3749618530273438,4.232620716094971,3.2907114028930664,5.18037223815918,2.545464038848877,5.22988748550415,0.18280476331710815,1.660079002380371,5.729625701904297,1.7190967798233032,6.27823543548584,0.7740855813026428,1.1765472888946533,6.154595851898193,0.3458125591278076,6.078437805175781,5.340768337249756,5.756797790527344,0.05468130111694336,4.8617634773254395,0.47485077381134033,5.155514240264893,6.192086696624756,4.308232307434082,0.6875988245010376,4.14697265625,0.8875855207443237,3.1587469577789307,1.5602409839630127,3.528552770614624,1.3475674390792847,2.9693331718444824,2.304914712905884,1.8693455457687378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.0,4.6383161544799805,3.3717963695526123,4.225314140319824,3.2835748195648193,5.178533554077148,2.5446152687072754,5.227159023284912,0.22518019378185272,1.6655374765396118,5.731207370758057,1.7214561700820923,0.0011225695488974452,0.7808395028114319,1.1802163124084473,6.1581621170043945,0.3504916727542877,6.082442760467529,5.3445281982421875,5.7622809410095215,0.05907853692770004,4.864972114562988,0.4766994118690491,5.162827968597412,6.202098369598389,4.309643745422363,0.688378632068634,4.148676872253418,0.8870315551757812,3.140371084213257,1.5528823137283325,3.5271050930023193,1.3444451093673706,2.964853286743164,2.299407958984375,1.8654106855392456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.0,4.6343536376953125,3.368648052215576,4.217990398406982,3.27652907371521,5.176679611206055,2.543776750564575,5.224383354187012,0.2699024975299835,1.6709181070327759,5.732804298400879,1.7237979173660278,0.00725210877135396,0.7875785231590271,1.1838674545288086,6.161746978759766,0.35517632961273193,6.0864410400390625,5.348300933837891,5.767763137817383,0.06344739347696304,4.868200778961182,0.4785349369049072,5.170192718505859,6.211965560913086,4.311066150665283,0.6891488432884216,4.150406837463379,0.886482298374176,3.121232271194458,1.5456162691116333,3.525644302368164,1.3413455486297607,2.960336923599243,2.293893814086914,1.8614840507507324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.0,4.630373477935791,3.3655169010162354,4.2106499671936035,3.269573450088501,5.174810409545898,2.5429482460021973,5.221559524536133,0.3169790804386139,1.6762222051620483,5.734416961669922,1.726122260093689,0.013439074158668518,0.794302225112915,1.1875004768371582,6.165350437164307,0.35986635088920593,6.090433120727539,5.352086067199707,5.773243427276611,0.06778798252344131,4.871449947357178,0.48035743832588196,5.177608013153076,6.221688747406006,4.312499523162842,0.6899095773696899,4.152163505554199,0.8859377503395081,3.101296901702881,1.5384420156478882,3.5241706371307373,1.338268518447876,2.9557836055755615,2.2883729934692383,1.8575657606124878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.0,4.626375675201416,3.36240291595459,4.203294277191162,3.2627065181732178,5.172924995422363,2.5421299934387207,5.218686103820801,0.3663766384124756,1.6814513206481934,5.736044883728027,1.7284293174743652,0.01968383602797985,0.8010099530220032,1.1911157369613647,6.168973445892334,0.364561527967453,6.094419002532959,5.355884075164795,5.778721332550049,0.0721004530787468,4.874719142913818,0.4821670949459076,5.185074329376221,6.231269836425781,4.313944339752197,0.6906611323356628,4.153947353363037,0.0,3.080531120300293,1.5313584804534912,3.5226833820343018,1.3352140188217163,2.951193332672119,2.2828454971313477,1.8536558151245117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.0,4.622359752655029,3.3593058586120605,4.195923805236816,3.255927801132202,5.171023368835449,2.541321277618408,5.215762138366699,0.4180133640766144,1.6866066455841064,5.737689018249512,1.7307192087173462,0.02598673850297928,0.8077012300491333,1.1947132349014282,6.172615051269531,0.3692617416381836,6.098398208618164,5.359694957733154,5.7841973304748535,0.07638493180274963,4.87800931930542,0.4839639961719513,5.192591190338135,6.2407097816467285,4.315400123596191,0.6914035677909851,4.155758857727051,0.0,3.058901309967041,1.5243645906448364,3.5211830139160156,1.3321818113327026,2.946565628051758,2.2773118019104004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.0,4.618326663970947,3.3562257289886475,4.188539505004883,3.2492356300354004,5.169105529785156,2.540522336959839,5.2127861976623535,0.4717525839805603,1.6916894912719727,5.739348888397217,1.732992172241211,0.03234812989830971,0.8143755793571472,1.198292851448059,6.176275730133057,0.3739667534828186,6.102370738983154,5.363518238067627,5.789670944213867,0.08064155280590057,4.881319999694824,0.4857483208179474,5.200157642364502,6.2500104904174805,4.316867351531982,0.6921371221542358,4.157598495483398,0.0,3.036374092102051,1.5174593925476074,3.5196685791015625,1.3291716575622559,2.9419004917144775,2.2717723846435547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.0,4.614275932312012,3.3531622886657715,4.181141376495361,3.242629051208496,5.167171478271484,2.5397329330444336,5.209756851196289,0.5273981094360352,1.6967012882232666,5.741025447845459,1.7352484464645386,0.03876833617687225,0.8210325241088867,1.2018548250198364,6.179955959320068,0.3786763846874237,6.10633659362793,5.367354393005371,5.795141696929932,0.08487044274806976,4.8846516609191895,0.48752015829086304,5.2077741622924805,6.259173393249512,4.31834602355957,0.6928619146347046,4.1594672203063965,0.0,3.0129168033599854,1.5106419324874878,3.5181405544281006,1.3261833190917969,2.93719744682312,2.2662272453308105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
