,time,473,495,517,518,540,562,563,584,585,606,607,629,630,651,652,674,696,697,718,719,741,763,764,785,786,808,809,830,831,852,853,875,876,897,898,920,942,943,964,965,987,1009,1032,742,1010,675,921,854,608,496,988,787,541,720,899,653,966,832,586,765,698,519,944,877,631,1033,810,474,564,1011,743,676,922,855,609,989,788,497,542,721,900,654,967,833,587,766,699,945,878,1012,1034,520,632,811,565,990,744,923,677,856,968,610,789,498,722,543,901,655,946,834,588,767,1035,700,1013,924,879,521,633,812,991,566,745,902,678,857,969,611,790
0,0,1767.079875,1550.328875,1609.213625,1577.591375,1124.142,974.589125,1793.966,1257.58175,1183.55125,1782.4025,704.7319375,736.5266875,1577.73625,1248.492375,963.5375,564.249125,825.834,1411.988875,1423.230625,829.36375,596.293375,1002.8216875,1233.691875,1621.763125,695.9323125,654.4251875,1674.436625,1161.199,1042.04625,1795.145875,587.9804375,761.7824375,1512.31325,1330.40675,957.98275,719.9584375,1035.19975,1544.734375,1595.0295,1196.894,1193.975,1527.725125,1777.056625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1766.374125,1552.143375,1613.5595,1573.703375,1122.490875,977.2106875,1788.044375,1263.177625,1178.31825,1788.879625,702.46325,740.70225,1571.312375,1254.72275,957.8879375,563.1339375,830.92725,1405.619875,1429.576125,824.3675,597.5906875,1008.46925,1227.58675,1628.236625,692.1423125,657.8804375,1667.926,1167.310125,1036.1761875,1801.734375,585.7840625,766.346,1505.874,1336.5295,952.6783125,719.3513125,1039.16325,1538.8355,1600.35875,1192.98375,1193.709,1530.2815,1774.21325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1765.695375,1553.987125,1617.92375,1569.83675,1120.880875,979.87525,1782.12975,1268.787,1173.103375,1795.35975,700.25725,744.9200625,1564.892625,1260.9605,952.255875,562.1034375,836.0475625,1399.256,1435.926875,819.4,598.966375,1014.133,1221.49025,1634.7135,688.402,661.3911875,1661.418375,1173.430375,1030.3196875,1808.325,583.663125,770.9458125,1499.438875,1342.66025,947.3956875,718.8119375,1043.158625,1532.9455,1605.7005,1189.10175,1193.483875,1532.86525,1771.3925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1765.044,1555.859875,1622.305875,1565.9915,1119.3125,982.5825,1776.2225,1274.40975,1167.906875,1801.843,698.1145625,749.1793125,1558.477125,1267.205625,946.641625,561.158,841.1944375,1392.897375,1442.282875,814.46175,600.4199375,1019.812625,1215.40275,1641.193625,684.71225,664.9565,1654.91375,1179.559875,1024.476875,1814.917625,581.6184375,775.58125,1493.00825,1348.798875,942.1350625,718.3405,1047.1854375,1527.064125,1611.054375,1185.24825,1193.29975,1535.476375,1768.594625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1764.41975,1557.761625,1626.706,1562.167875,1117.78575,985.3320625,1770.3225,1280.04575,1162.729125,1808.32925,696.0356875,753.479375,1552.066,1273.458,941.0455,560.2980625,846.3673125,1386.544125,1448.643875,809.5533125,601.9508125,1025.5078125,1209.32425,1647.677125,681.073875,668.575625,1648.41225,1185.698125,1018.6480625,1821.512375,579.6508125,780.2516875,1486.581875,1354.945375,936.897,717.937125,1051.243375,1521.191875,1616.420375,1181.423625,1193.15675,1538.11475,1765.819625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1763.82275,1559.69225,1631.123875,1558.366,1116.30075,988.1235625,1764.429875,1285.69475,1157.570125,1814.8185,694.0211875,757.8195,1545.65925,1279.7175,935.4678125,559.524125,851.56575,1380.19625,1455.00975,804.6751875,603.5584375,1031.218375,1203.255,1654.16375,677.4876875,672.247625,1641.913875,1191.845375,1012.8334375,1828.109125,577.761,784.9565625,1480.16,1361.0995,931.6818125,717.6019375,1055.332,1515.3285,1621.798375,1177.628,1193.05475,1540.78025,1763.06775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1763.253,1561.651625,1635.559375,1554.586125,1114.857875,990.9566875,1758.54475,1291.3565,1152.430375,1821.310625,692.07175,762.199,1539.256875,1285.984,929.9089375,558.8364375,856.78925,1373.853875,1461.380625,799.8279375,605.242125,1036.944,1197.195125,1660.6535,673.9545625,675.971625,1635.418625,1198.001125,1007.033375,1834.707875,575.9498125,789.695125,1473.74275,1367.26125,926.4899375,717.335,1059.451,1509.474375,1627.18825,1173.861625,1192.993875,1543.472625,1760.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1762.710625,1563.639625,1640.012375,1550.828375,1113.457125,993.8310625,1752.667125,1297.031,1147.31,1827.805625,690.1878125,766.61725,1532.859,1292.25725,924.3691875,558.2353125,862.0374375,1367.517125,1467.756375,795.0121875,607.00125,1042.6845,1191.14475,1667.1465,670.47525,679.74675,1628.926625,1204.1655,1001.248,0.0,574.218,794.466875,1467.33,1373.430375,921.3216875,717.136375,1063.600125,1503.6295,1632.589875,1170.125,1192.974,1546.19175,1757.633375,1832.921125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1762.195625,1565.656125,1644.482625,1547.092875,1112.098625,996.7463125,1746.79725,1302.718,1142.209375,0.0,688.3699375,771.0735,1526.465625,1298.537375,918.8489375,557.721125,867.30975,1361.186125,1474.136875,790.2284375,608.83525,1048.4395625,1185.104,1673.6425,667.0506875,683.5721875,1622.437875,1210.33825,995.477625,0.0,572.5663125,799.271125,1460.922,1379.606875,916.1775,717.0061875,1067.77875,1497.794,1638.003125,1166.41825,1192.99525,1548.937625,1754.95125,1826.368625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
