,time,965,987,1032,1077,1099,1122,1144,1189,1010,1167,1234,1100,943,1055,988,1212,1145,1078,1033,1190,966,1123,1056,1257,1011,1168,1235,1101,944,1034,989,1213,1146,1079,1012,1191,967,1124,1258,1057,990,1169,1236,1102,945,1035,1214,968,1147,1080,1013,1192,946,1125,1259,1058,991,1237,1170,1103,1036,924,565,587,632,923,610,543,969,588,655,902,633,947,566,1014,611,992,925,544,970,589,656,634,903,948,567,1015,612,993,926,971,590,657,635,949,1016,568,613,994
0,0,3.8611836433410645,2.1955487728118896,1.369767427444458,5.040279865264893,1.0845134258270264,4.879817962646484,1.3220664262771606,3.207226514816284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3327049016952515,0.0,0.0,0.0,0.0,4.432708740234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.875578880310059,2.0334768295288086,0.04278774559497833,6.016582489013672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,3.839843988418579,0.0,1.4122917652130127,5.044241905212402,1.0957677364349365,4.888408184051514,1.3225582838058472,3.1745445728302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3243322372436523,0.0,0.0,0.0,0.0,4.43806266784668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.867939472198486,2.0369439125061035,0.05580863356590271,6.029798984527588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,3.8182456493377686,0.0,1.4472330808639526,5.048320293426514,1.106552004814148,4.897453308105469,1.3230371475219727,3.1409449577331543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3162795305252075,0.0,0.0,0.0,0.0,4.443596363067627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.860086441040039,2.040254831314087,0.0689816102385521,6.042945861816406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,3.7964043617248535,0.0,1.4763895273208618,5.052519798278809,1.1168928146362305,4.906989574432373,1.3235034942626953,3.1064674854278564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3085297346115112,0.0,0.0,0.0,0.0,4.449318885803223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.852011203765869,2.0434205532073975,0.08230479806661606,6.056018829345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,3.7743375301361084,0.0,1.5010510683059692,5.0568461418151855,1.1268153190612793,4.917057037353516,1.3239578008651733,3.0711629390716553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3010671138763428,0.0,0.0,0.0,0.0,4.455239772796631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.843705654144287,2.04645037651062,0.09577608108520508,6.069014072418213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,3.752063035964966,0.0,1.5221606492996216,5.061305522918701,1.1363425254821777,4.927699089050293,1.3244006633758545,3.03509259223938,4.8843464851379395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2938768863677979,0.0,0.0,0.0,0.0,4.461369514465332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.835160732269287,2.0493528842926025,0.10939306020736694,6.081928253173828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,3.7296011447906494,0.0,1.540420413017273,5.065903186798096,1.1454962491989136,4.938963890075684,1.324832558631897,2.99832820892334,4.883068561553955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2869452238082886,0.0,0.0,0.0,0.0,4.467718601226807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8263678550720215,2.052135944366455,0.12315309792757034,6.094757556915283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,3.7069718837738037,0.0,1.5563623905181885,5.070646286010742,1.1542967557907104,4.9509053230285645,1.325253963470459,2.9609525203704834,4.8817596435546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.280259132385254,0.0,0.0,0.0,0.0,4.47429895401001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81731653213501,2.05480694770813,0.13705326616764069,6.107499122619629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,3.684197425842285,0.0,1.5703961849212646,5.075541973114014,1.1627628803253174,4.963582992553711,1.3256653547286987,2.9230568408966064,4.880417823791504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2738065719604492,0.0,0.0,0.0,0.0,4.4811224937438965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.807998180389404,2.057372808456421,0.1510903537273407,6.120150089263916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
