,time,882,904,926,927,949,971,972,993,994,1016,1038,1039,1060,1061,1083,1105,1106,1128,1150,1172,1173,1195,1217,1218,1240,1262,1284,1285,1307,1329,1330,1352,1374,1375,1396,1397,1419,1441,1442,1463,1464,1486,1508,1509,1531,1553,1263,1151,1420,1487,1084,1308,1017,905,1353,1196,950,1465,1129,1398,1062,1241,995,1286,1554,1532,1174,1443,1331,1107,928,1040,1510,1376,1219,973,1152,1264,1488,1421,1085,1018,1309,906,1197,1354,951,1466,1130,1063,1399,1242,1555,996,1533,1287,1175,1444,1332,1108,1511,929,1041,1377,1220,974,1489,1153,1265,1422,1086,1019,1310,1198,1355,952,1467,907,1131,1556,1064,1400,1243,997,1534,1288,1176,1445,1109,1512,1333,1042,930,1378,1221,975,1490,1154,1423,1266,1087,1020,1311,1199
0,0,4.228328227996826,3.763911247253418,3.197639226913452,4.7033562660217285,4.282947063446045,3.127525806427002,5.156802654266357,2.373586654663086,5.188212871551514,5.875396251678467,1.5747652053833008,5.487001895904541,1.652256965637207,5.894000053405762,0.5558472871780396,1.117465615272522,5.750949382781982,6.277489185333252,0.610710084438324,0.9548377394676208,5.915956020355225,0.1670258343219757,0.6277739405632019,5.601739406585693,6.033962249755859,0.29816505312919617,0.6695597767829895,5.595065593719482,6.1930060386657715,0.4816761314868927,5.104886054992676,5.589257717132568,0.3036766052246094,4.598823070526123,0.7797778844833374,4.628249645233154,6.18783712387085,1.1271142959594727,3.9154844284057617,1.1489086151123047,3.2661325931549072,2.132882595062256,1.6419639587402344,3.1319918632507324,2.5883264541625977,2.116107702255249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4.224205017089844,3.7590484619140625,3.194159507751465,4.699426651000977,4.274331569671631,3.1187596321105957,5.155471324920654,2.372877597808838,5.18649959564209,5.895837783813477,1.580574631690979,5.488135814666748,1.6544020175933838,5.899435520172119,0.5653764605522156,1.1217061281204224,5.75424861907959,0.0006878504646010697,0.6160898804664612,0.9577553272247314,5.920508861541748,0.1726575791835785,0.6315255165100098,5.605241298675537,6.039488792419434,0.3030126988887787,0.6722029447555542,5.600130558013916,6.199686050415039,0.4853379428386688,5.108713626861572,5.5983662605285645,0.31017008423805237,4.600724697113037,0.7810595035552979,4.632807731628418,6.244146347045898,1.1249033212661743,3.914875030517578,1.1473935842514038,3.2591731548309326,2.1237032413482666,1.6376738548278809,3.128833293914795,2.583681344985962,2.111953020095825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4.2200775146484375,3.754199266433716,3.190704107284546,4.695471286773682,4.265665054321289,3.110140562057495,5.154127597808838,2.372178077697754,5.184757232666016,5.917714595794678,1.586280107498169,5.489280700683594,1.6565282344818115,5.904941558837891,0.5748821496963501,1.1259146928787231,5.757573127746582,0.007095702458173037,0.621446967124939,0.9606568813323975,5.925083637237549,0.17828336358070374,0.6352581977844238,5.608760833740234,6.045024871826172,0.3078390061855316,0.6748306155204773,5.60521936416626,6.206347465515137,0.48897141218185425,5.112569808959961,5.607516288757324,0.31657832860946655,4.602641582489014,0.7823284268379211,4.6374430656433105,0.013324807398021221,1.1227320432662964,3.914257764816284,1.1458921432495117,3.2520971298217773,2.1145598888397217,1.6334106922149658,3.12565279006958,2.5790202617645264,2.1078004837036133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,4.215946674346924,3.7493646144866943,3.1872730255126953,4.691490173339844,4.256948947906494,3.1016664505004883,5.152772426605225,2.371487855911255,5.182986259460449,5.941160678863525,1.5918841361999512,5.49043607711792,1.6586358547210693,5.910519123077393,0.584362804889679,1.1300917863845825,5.760922908782959,0.01352682989090681,0.626781165599823,0.963542640209198,5.929679870605469,0.18390288949012756,0.6389721035957336,5.612298488616943,6.050570487976074,0.3126439154148102,0.6774429082870483,5.610332489013672,6.2129902839660645,0.49257680773735046,5.116455554962158,5.616706848144531,0.32290247082710266,4.604575157165527,0.7835849523544312,4.642157554626465,0.06188707798719406,1.120599389076233,3.91363263130188,1.1444042921066284,3.2449023723602295,2.1054537296295166,1.6291744709014893,3.1224498748779297,2.5743439197540283,2.1036503314971924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,4.2118120193481445,3.7445437908172607,3.183866024017334,4.687483310699463,4.248183727264404,3.093334436416626,5.151405334472656,2.3708066940307617,5.181185245513916,5.966322422027588,1.5973891019821167,5.491602420806885,1.6607249975204468,5.9161696434021,0.5938168168067932,1.1342376470565796,5.764298439025879,0.01998084969818592,0.6320924162864685,0.9664125442504883,5.934298038482666,0.1895158290863037,0.6426672339439392,5.615854263305664,6.056125640869141,0.31742730736732483,0.6800400018692017,5.615469455718994,6.219614028930664,0.4961543679237366,5.120370388031006,5.625936508178711,0.329143762588501,4.606525421142578,0.7848291397094727,4.646952152252197,0.10684318095445633,1.1185044050216675,3.912999391555786,1.1429297924041748,3.2375869750976562,2.096386194229126,1.6249648332595825,3.1192243099212646,2.5696520805358887,2.0995025634765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,4.207674026489258,3.7397377490997314,3.180483102798462,4.683450222015381,4.239370346069336,3.0851423740386963,5.150026321411133,2.3701348304748535,5.1793532371521,5.993360996246338,1.6027971506118774,5.492779731750488,1.662796139717102,5.921894073486328,0.6032426953315735,1.1383522748947144,5.7677001953125,0.02645738050341606,0.6373804807662964,0.9692667722702026,5.938938140869141,0.1951218694448471,0.6463437676429749,5.619428634643555,6.061689376831055,0.32218918204307556,0.0,5.620630741119385,6.226217746734619,0.49970436096191406,5.124314785003662,5.635203838348389,0.33530333638191223,4.608491897583008,0.7860612869262695,4.651830196380615,0.14841899275779724,1.1164461374282837,3.912357807159424,1.1414685249328613,3.2301485538482666,2.0873584747314453,1.6207818984985352,3.115976095199585,2.5649449825286865,2.0953574180603027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,4.203532695770264,3.7349460124969482,3.1771240234375,4.679391384124756,4.230510711669922,3.0770881175994873,5.148634910583496,2.369471788406372,5.177490234375,6.0224504470825195,1.608110785484314,5.4939680099487305,1.6648492813110352,5.927692890167236,0.6126390099525452,1.1424360275268555,5.771127700805664,0.032956015318632126,0.6426452994346619,0.9721053838729858,5.943599700927734,0.2007206678390503,0.6500016450881958,5.623021125793457,6.067261695861816,0.3269294798374176,0.0,5.625815391540527,6.2328009605407715,0.5032270550727844,5.128289222717285,5.64450740814209,0.34138235449790955,4.610475540161133,0.7872815728187561,4.656792640686035,0.18685440719127655,1.1144237518310547,3.911708116531372,1.1400202512741089,3.2225847244262695,2.07837176322937,1.616625428199768,3.1127052307128906,2.560222864151001,2.091214656829834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,4.199388027191162,3.7301690578460693,3.173788547515869,4.67530632019043,4.221604347229004,3.06916880607605,5.147231101989746,2.3688175678253174,5.175594806671143,6.053779602050781,1.6133321523666382,5.4951677322387695,1.6668847799301147,5.933568000793457,0.6220042109489441,1.146489143371582,5.7745819091796875,0.03947635740041733,0.6478867530822754,0.9749285578727722,5.9482831954956055,0.20631194114685059,0.6536409854888916,5.626632213592529,6.072842597961426,0.3316481411457062,0.0,5.631023406982422,6.239363670349121,0.506722629070282,5.132294178009033,5.653846263885498,0.3473820686340332,4.612475872039795,0.7884901165962219,4.66184139251709,0.222391739487648,1.112436294555664,3.9110498428344727,1.138584852218628,3.214893341064453,2.069427251815796,1.6124954223632812,3.1094112396240234,2.555485725402832,2.0870749950408936,5.305434703826904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,4.195240497589111,3.725407123565674,3.170476198196411,4.671194553375244,4.212653636932373,3.0613820552825928,5.145814895629883,2.3681716918945312,5.173666954040527,6.087549209594727,1.6184632778167725,5.496379375457764,1.6689027547836304,5.939520359039307,0.6313369274139404,1.1505117416381836,5.77806282043457,0.04601798579096794,0.6531047224998474,0.0,5.952988147735596,0.21189537644386292,0.657261848449707,5.630261421203613,6.078431606292725,0.3363451659679413,0.0,5.636255741119385,6.24590539932251,0.5101913213729858,5.13632869720459,5.663218975067139,0.35330355167388916,4.6144938468933105,0.7896870970726013,4.6669793128967285,0.2552673816680908,1.110482931137085,3.9103829860687256,1.1371620893478394,3.2070720195770264,2.060526132583618,1.6083916425704956,3.1060938835144043,2.5507335662841797,2.0829381942749023,5.308249473571777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
