,time,1116,1161,1183,1228,1250,1295,1340,1362,1407,1429,1273,1206,1094,1385,1139,1318,1430,1251,1184,1363,1408,1117,1296,1229,1386,1162,1341,1274,1207,1364,1140,1431,1319,1252,1185,1409,1342,1297,1118,1230,1387,1163,1320,1275,1208,1365,1432,1141,1298,1253,1186,1410,1343,1276,1119,1231,1388,1164,1321,1254,1209,1366,1433,716,738,783,761,1142,739,806,1187,784,717,1120,1165,762,1188,1143,740,807,1166,785,718,1121,1144,763,1189,1122,808,741,1167,786,1145,719,764,1212,477,1536,1558,522,1514,500,1559,478,1537,523,1515,501,1560,479,1538,524,502,1516,1583,1561,547,480,1539,525,1446,1469,1447,1492,1470,1448,1493,1471,1449,503,1494,548,1472
0,0,0.8930162787437439,0.841127336025238,1.1457624435424805,1.051901936531067,0.8310487270355225,1.2337199449539185,0.7447122931480408,1.3040319681167603,0.8412046432495117,0.8029201626777649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1831114292144775,0.0,0.0,0.0,0.7774720191955566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8069735169410706,0.9437559247016907,0.9251672625541687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204296112060547,0.8867639303207397,0.7662332653999329,0.0,0.0,1.3875784873962402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8836882710456848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.8907115459442139,0.8488243818283081,1.1346776485443115,1.0609713792800903,0.8238556385040283,1.236801028251648,0.7515016198158264,1.2918095588684082,0.8479700684547424,0.7987454533576965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1809331178665161,0.0,0.0,0.0,0.7794952392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8116377592086792,0.9349371194839478,0.9284313321113586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0220483541488647,0.8951667547225952,0.7624853253364563,0.0,0.0,1.386772632598877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8758103251457214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.8882826566696167,0.8565981388092041,1.1236904859542847,1.070064663887024,0.8167231678962708,1.2394661903381348,0.7583671808242798,1.2796589136123657,0.8547653555870056,0.7945266962051392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.178403615951538,0.0,0.0,0.0,0.7814351320266724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.816265881061554,0.9262023568153381,0.9315691590309143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0234559774398804,0.9036585092544556,0.758694589138031,0.0,0.0,1.3850618600845337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8679975271224976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.8857326507568359,0.864448606967926,1.1128019094467163,1.079176425933838,0.809651792049408,1.2417024374008179,0.765309751033783,1.267582893371582,0.8615884184837341,0.7902666926383972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1755324602127075,0.0,0.0,0.0,0.7832899689674377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8208546042442322,0.9175519943237305,0.9345764517784119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0246493816375732,0.9122394323348999,0.7548635005950928,0.0,0.0,1.3824727535247803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8602505922317505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.8830646872520447,0.8723757863044739,1.1020126342773438,1.0883008241653442,0.802641749382019,1.24349844455719,0.7723301649093628,1.2555842399597168,0.8684371709823608,0.7859683632850647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1723297834396362,0.0,0.0,0.0,0.7850580215454102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8254008293151855,0.9089862108230591,0.9374490976333618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0256260633468628,0.9209097027778625,0.7509945034980774,0.0,0.0,1.3790439367294312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8525702357292175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.8802821636199951,0.8803796172142029,1.0913234949111938,1.0974317789077759,0.7956933379173279,1.2448451519012451,0.7794291377067566,1.2436652183532715,0.8753092885017395,0.7816343903541565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1688071489334106,0.0,0.0,0.0,0.7867375612258911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8299012184143066,0.9005051851272583,0.9401829838752747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0263841152191162,0.9296692609786987,0.7470898628234863,0.0,0.0,1.3748235702514648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8449569940567017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.8773883581161499,0.8884598612785339,1.080735206604004,1.1065624952316284,0.788806676864624,1.2457354068756104,0.7866075038909912,1.231828212738037,0.8822023272514343,0.7772675156593323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1649762392044067,0.0,0.0,0.0,0.7883269786834717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.834352433681488,0.8921090960502625,0.9427741169929504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0269219875335693,0.9385181665420532,0.7431519627571106,0.0,0.0,1.3698664903640747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8374114036560059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.8743866682052612,0.8966162204742432,1.070248007774353,1.1156857013702393,0.7819820046424866,1.2461645603179932,0.793865978717804,1.2200753688812256,0.8891136050224304,0.7728703022003174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.160849690437317,0.0,0.0,0.0,0.7898248434066772,0.0,0.0,0.7034600973129272,0.0,0.0,0.0,0.0,0.0,0.8387510180473328,0.883797824382782,0.9452186226844788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0272382497787476,0.9474563002586365,0.7391830086708069,0.0,0.0,1.3642312288284302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8299337029457092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.8712806701660156,0.9048483967781067,1.059862494468689,1.124793291091919,0.7752193212509155,1.2461302280426025,0.8012052774429321,1.2084087133407593,0.8960403203964233,0.7684453725814819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1564406156539917,0.0,0.0,0.0,0.7912295460700989,0.0,0.0,0.7098453044891357,0.0,0.0,0.0,0.0,0.0,0.8430934548377991,0.8755713105201721,0.9475128650665283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0273325443267822,0.9564833641052246,0.7351852655410767,0.0,0.0,1.3579782247543335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8225243091583252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
