,time,117,139,140,162,184,185,206,207,229,251,252,273,274,296,297,318,319,341,363,364,386,408,430,431,453,475,476,498,520,542,543,565,587,588,609,610,632,633,654,655,676,677,699,700,721,722,744,766,230,521,409,566,163,678,118,342,767,275,611,454,745,208,499,387,656,723,320,544,253,141,589,432,186,701,365,634,477,298,231,522,410,567,679,768,164,343,276,119,790,612,746,455,209,500,388,657,724,321,545,254,142,590,433,187,702,366,635,299,478,232,523,769,791,411,680,568,165,344,277,747,613,456,210,120,501,389,658,725,322,546,255,143,591,434,188,703,367,300,636,479,233,770,748,524,412,681,569,345,166
0,0,0.20407776534557343,0.18968185782432556,0.27290934324264526,0.4902670681476593,0.5300556421279907,0.2578679919242859,0.3101898431777954,0.601036012172699,1.4806617498397827,0.5771756768226624,0.3459513485431671,0.24112150073051453,0.6756588220596313,0.6361790299415588,0.1758529543876648,0.3134593963623047,0.3431381285190582,0.45456662774086,0.33337727189064026,0.19648168981075287,0.31862354278564453,0.32728397846221924,0.20974735915660858,0.23728780448436737,0.32380038499832153,0.27263855934143066,0.1851654350757599,0.329010933637619,0.37542688846588135,0.25671157240867615,0.3258201479911804,0.5401526093482971,0.46501612663269043,0.2817208170890808,0.24783200025558472,0.6525068879127502,1.0296310186386108,0.18925251066684723,0.4707920551300049,0.44183292984962463,0.2050340175628662,0.9056689739227295,0.6333025693893433,0.20510521531105042,0.2904645800590515,0.3314007818698883,0.34110766649246216,0.22409021854400635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.2033739686012268,0.18839934468269348,0.2739711403846741,0.4904375970363617,0.5267919898033142,0.259805291891098,0.3077303469181061,0.6057149767875671,1.4722416400909424,0.5724615454673767,0.34869584441185,0.23918597400188446,0.6801959872245789,0.6341181993484497,0.17741957306861877,0.3115313649177551,0.3452100157737732,0.4551832675933838,0.332091748714447,0.19784939289093018,0.3196731209754944,0.326765239238739,0.20859041810035706,0.23841643333435059,0.323965847492218,0.27154356241226196,0.1863487958908081,0.3298899829387665,0.37450000643730164,0.25509965419769287,0.32745447754859924,0.5403377413749695,0.4621933698654175,0.2837320864200592,0.245847687125206,0.656690776348114,1.0222280025482178,0.19098292291164398,0.4669549763202667,0.44545966386795044,0.20324984192848206,0.9121370911598206,0.6303617358207703,0.20686067640781403,0.28871336579322815,0.3333756923675537,0.3417363166809082,0.2236793041229248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.20266500115394592,0.18711845576763153,0.27502739429473877,0.4905759394168854,0.5235353708267212,0.2617516815662384,0.30528774857521057,0.6104294657707214,1.462904930114746,0.5677914619445801,0.3514614701271057,0.23726077377796173,0.6847420334815979,0.6320172548294067,0.17899295687675476,0.3096086084842682,0.3472873270511627,0.4557749330997467,0.3307996988296509,0.19921988248825073,0.32071444392204285,0.3262335956096649,0.20743294060230255,0.23954275250434875,0.32411736249923706,0.27044403553009033,0.18753288686275482,0.330758273601532,0.37355920672416687,0.2534911036491394,0.32908767461776733,0.5404843688011169,0.45937854051589966,0.2857525050640106,0.2438744157552719,0.6608784794807434,1.0147860050201416,0.19272233545780182,0.4631543457508087,0.44912034273147583,0.20147497951984406,0.9185871481895447,0.6273975372314453,0.20862475037574768,0.2869657278060913,0.3353545367717743,0.34235072135925293,0.22326061129570007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.20195093750953674,0.1858392357826233,0.2760780453681946,0.49068209528923035,0.5202861428260803,0.2637072801589966,0.30286186933517456,0.6151794791221619,1.452878713607788,0.5631649494171143,0.35424843430519104,0.23534579575061798,0.6892959475517273,0.6298772096633911,0.18057319521903992,0.30769115686416626,0.34936997294425964,0.4563414752483368,0.32950136065483093,0.20059315860271454,0.3217472732067108,0.3256891369819641,0.20627500116825104,0.2406666874885559,0.32425495982170105,0.26933926343917847,0.18871767818927765,0.331615686416626,0.3726046681404114,0.25188779830932617,0.330719530582428,0.5405922532081604,0.45657187700271606,0.2877821922302246,0.2419120967388153,0.6650689244270325,1.0073119401931763,0.1944708228111267,0.4593895673751831,0.4528154730796814,0.19970934092998505,0.9250147342681885,0.6244112253189087,0.21039752662181854,0.285221666097641,0.3373372256755829,0.3429507613182068,0.22283416986465454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.20123183727264404,0.18456171452999115,0.2771228849887848,0.49075594544410706,0.5170448422431946,0.26567211747169495,0.30045247077941895,0.6199649572372437,1.4423348903656006,0.5585816502571106,0.35705703496932983,0.23344096541404724,0.6938564777374268,0.6276993155479431,0.18216030299663544,0.3057790994644165,0.3514578640460968,0.45688268542289734,0.3281968832015991,0.2019692063331604,0.32277148962020874,0.32513201236724854,0.2051166445016861,0.2417881339788437,0.32437852025032043,0.2682301700115204,0.189903125166893,0.33246204257011414,0.37163662910461426,0.2502884864807129,0.33234989643096924,0.5406615138053894,0.4537736177444458,0.2898211181163788,0.23996062576770782,0.6692609190940857,0.999812126159668,0.19622847437858582,0.4556601345539093,0.45654553174972534,0.19795283675193787,0.9314153790473938,0.6214041113853455,0.2121790647506714,0.28348129987716675,0.33932361006736755,0.34353628754615784,0.22240005433559418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.2005077749490738,0.1832859069108963,0.2781618535518646,0.4907974898815155,0.5138118267059326,0.26764625310897827,0.2980594336986542,0.6247859001159668,1.4314018487930298,0.5540410876274109,0.3598875403404236,0.23154616355895996,0.698422372341156,0.6254845857620239,0.1837543398141861,0.3038724362850189,0.35355091094970703,0.45739832520484924,0.32688644528388977,0.20334799587726593,0.3237869143486023,0.32456231117248535,0.2039579302072525,0.24290700256824493,0.32448810338974,0.267116904258728,0.1910891830921173,0.33329716324806213,0.37065526843070984,0.24869287014007568,0.3339786231517792,0.5406919717788696,0.4509839117527008,0.2918693423271179,0.2380198985338211,0.6734533309936523,0.9922925233840942,0.1979953944683075,0.4519656002521515,0.46031105518341064,0.19620536267757416,0.9377841949462891,0.6183773875236511,0.21396945416927338,0.2817446291446686,0.34131360054016113,0.34410718083381653,0.22195832431316376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.19977883994579315,0.18201185762882233,0.27919480204582214,0.4908067286014557,0.5105875134468079,0.26962974667549133,0.29568251967430115,0.6296422481536865,1.4201756715774536,0.5495427250862122,0.3627402186393738,0.22966133058071136,0.70299232006073,0.6232342720031738,0.18535536527633667,0.3019712567329407,0.35564902424812317,0.45788824558258057,0.3255702257156372,0.20472949743270874,0.32479339838027954,0.3239801228046417,0.20279891788959503,0.24402323365211487,0.32458361983299255,0.26599955558776855,0.19227582216262817,0.33412089943885803,0.3696608543395996,0.2471010386943817,0.33560553193092346,0.5406836867332458,0.44820302724838257,0.2939269542694092,0.2360897958278656,0.6776447892189026,0.984758734703064,0.1997716724872589,0.4483053982257843,0.4641125500202179,0.19446685910224915,0.9441162347793579,0.6153322458267212,0.2157687544822693,0.28001177310943604,0.34330710768699646,0.34466326236724854,0.22150900959968567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.1990450620651245,0.18073958158493042,0.280221551656723,0.4907836318016052,0.5073722004890442,0.27162179350852966,0.29332154989242554,0.6345338821411133,1.408728837966919,0.545086145401001,0.3656153976917267,0.2277863621711731,0.7075649499893188,0.620949387550354,0.18696343898773193,0.30007559061050415,0.35775208473205566,0.45835229754447937,0.32424840331077576,0.20611369609832764,0.32579076290130615,0.323385626077652,0.20163965225219727,0.24513670802116394,0.3246650695800781,0.2648782432079315,0.19346298277378082,0.3349331319332123,0.3686535656452179,0.2455129772424698,0.3372304439544678,0.5406367182731628,0.4454311430454254,0.2959939241409302,0.23417022824287415,0.6818341016769409,0.9772161245346069,0.20155739784240723,0.44467905163764954,0.4679505527019501,0.19273722171783447,0.9504062533378601,0.6122698187828064,0.21757706999778748,0.2782827615737915,0.3453039228916168,0.3452044725418091,0.22105219960212708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.19830654561519623,0.17946912348270416,0.2812420129776001,0.4907282292842865,0.5041663646697998,0.27362269163131714,0.290976345539093,0.6394607424736023,1.3971171379089355,0.5406709313392639,0.3685133755207062,0.2259211540222168,0.712138831615448,0.61863112449646,0.18857862055301666,0.29818546772003174,0.35985997319221497,0.45879027247428894,0.32292115688323975,0.20750057697296143,0.3267788290977478,0.3227788805961609,0.20048019289970398,0.24624735116958618,0.3247324526309967,0.26375308632850647,0.19465063512325287,0.33573368191719055,0.3676336109638214,0.2439287304878235,0.33885324001312256,0.540550947189331,0.4426684081554413,0.2980703115463257,0.23226109147071838,0.6860198378562927,0.9696696996688843,0.2033526748418808,0.441086083650589,0.47182559967041016,0.19101636111736298,0.9566487669944763,0.6091912984848022,0.21939444541931152,0.2765576243400574,0.34730401635169983,0.34573066234588623,0.22058792412281036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
