,time,920,965,987,1032,1099,1122,1144,1189,1211,1256,1077,1234,1010,1167,943,1100,1212,1055,988,1145,1279,1078,921,1257,1190,1033,966,1123,1056,1235,1011,1168,944,1101,1213,1034,989,1280,1146,1079,1258,1012,1191,922,967,1124,1236,1057,990,1169,945,1102,1214,1035,1281,968,1147,1080,1259,1013,1192,946,1125,1237,1058,991,1170,924,1103,565,587,632,923,610,543,969,588,633,947,1014,566,992,611,925,544,970,589,656,634,1015,948,567,993,612,926,971,590,657,635,1016,949,568,994,613,281,326,1340,1385,304,1363,1341,282,349,327,1364,305,1342,350,1320,283,328,1365,306,1343,351,1388,1321,329,1366,307,1344
0,0,0.7217358350753784,0.9994949102401733,0.9292963743209839,1.1620335578918457,0.9683610796928406,0.8452746868133545,0.8689488768577576,1.3108552694320679,0.7330263257026672,0.9145902991294861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0877387523651123,0.0,0.0,0.0,0.0,0.0,0.8375580906867981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7682005167007446,1.2034921646118164,0.7554564476013184,0.7113505601882935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8238527178764343,0.9398386478424072,1.08590567111969,0.7233778834342957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.7185796499252319,1.007961630821228,0.9203843474388123,1.1675305366516113,0.965099573135376,0.851249098777771,0.8620896935462952,1.3220351934432983,0.7264409065246582,0.914352297782898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0773074626922607,0.0,0.0,0.0,0.0,0.0,0.8447116017341614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7746842503547668,1.1921319961547852,0.7591836452484131,0.7107256054878235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8197782039642334,0.9467356204986572,1.0806041955947876,0.7279421091079712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.7153804898262024,1.016452670097351,0.9115713238716125,1.1727796792984009,0.9616953730583191,0.8572190999984741,0.8552581667900085,1.333147406578064,0.7199288606643677,0.9139606952667236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0669686794281006,0.0,0.0,0.0,0.0,0.0,0.8519152998924255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7812191843986511,1.1808444261550903,0.7628691792488098,0.710026741027832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81564861536026,0.9536125659942627,1.0751309394836426,0.7324997782707214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.7121403813362122,1.024963617324829,0.9028566479682922,1.1777654886245728,0.958153486251831,0.8631817698478699,0.8484565019607544,1.34416925907135,0.7134893536567688,0.9134160280227661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0567234754562378,0.0,0.0,0.0,0.0,0.0,0.8591680526733398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7878047823905945,1.1696326732635498,0.7665106654167175,0.7092545628547668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8114671111106873,0.9604644775390625,1.0694962739944458,0.737048864364624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.7088611721992493,1.0334898233413696,0.894239604473114,1.1824729442596436,0.9544790387153625,0.8691338300704956,0.8416864275932312,1.3550739288330078,0.7071214318275452,0.9127190709114075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0465728044509888,0.0,0.0,0.0,0.0,0.0,0.8664685487747192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7944405674934387,1.1584994792938232,0.7701056003570557,0.7084096670150757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807236909866333,0.9672859907150269,1.0637105703353882,0.7415876388549805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.7055448293685913,1.0420260429382324,0.8857195377349854,1.1868869066238403,0.950677216053009,0.8750719428062439,0.8349497318267822,1.3658298254013062,0.7008243799209595,0.9118709564208984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0365172624588013,0.0,0.0,0.0,0.0,0.0,0.8738153576850891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8011257648468018,1.1474477052688599,0.7736515402793884,0.7074927687644958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8029610514640808,0.9740715622901917,1.0577839612960815,0.7461140751838684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.7021932005882263,1.0505669116973877,0.877295732498169,1.1909924745559692,0.946753203868866,0.8809927105903625,0.8282480835914612,1.3763993978500366,0.0,0.9108729362487793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265576839447021,0.0,0.0,0.0,0.0,0.0,0.8812069296836853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8078597784042358,1.136479377746582,0.77714604139328,0.7065045237541199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7986425161361694,0.9808152318000793,1.0517261028289795,0.7506260871887207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.6988081932067871,1.0591062307357788,0.8689674139022827,1.1947753429412842,0.9427121877670288,0.8868924975395203,0.8215829730033875,1.3867377042770386,0.0,0.9097264409065247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0166945457458496,0.0,0.0,0.0,0.0,0.0,0.8886415958404541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146417140960693,1.1255968809127808,0.7805864810943604,0.7054458260536194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7942842841148376,0.9875108599662781,1.0455466508865356,0.755121648311615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.0,1.0676379203796387,0.8607338070869446,1.1982215642929077,0.938559353351593,0.8927674293518066,0.8149557709693909,1.3967907428741455,0.0,0.9084332585334778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0069282054901123,0.0,0.0,0.0,0.0,0.0,0.8961175680160522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8214706182479858,1.1148020029067993,0.7839703559875488,0.7043174505233765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7898891568183899,0.9941519498825073,1.0392547845840454,0.7595984935760498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,0.0,1.0761548280715942,0.8525941371917725,1.2013182640075684,0.9343000054359436,0.8986135125160217,0.8083677291870117,1.4064936637878418,0.0,0.9069951176643372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972591400146484,0.0,0.0,0.0,0.7005794644355774,0.0,0.9036327600479126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.828345537185669,1.1040964126586914,0.7872950434684753,0.7031202912330627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7854599952697754,1.0007318258285522,1.0328598022460938,0.7640544176101685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,0.0,1.0846498012542725,0.84454745054245,1.2040531635284424,0.9299392104148865,0.9044267535209656,0.8018199801445007,1.4157686233520508,0.0,0.9054142236709595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9876874089241028,0.0,0.0,0.0,0.7030187845230103,0.0,0.9111850261688232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8352653384208679,1.0934815406799316,0.7905579805374146,0.7018553018569946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.780999481678009,1.0072435140609741,1.0263700485229492,0.7684870958328247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
