,time,468,513,535,580,647,692,714,759,781,625,446,558,737,491,804,670,603,536,782,715,469,648,581,760,514,693,626,559,447,738,805,492,671,604,783,537,716,470,649,582,761,515,694,627,560,739,806,493,672,605,784,538,717,650,471,583,762,516,695,829,628,561,740,807,494,673,68,90,135,113,91,158,539,136,472,69,517,114,562,495,92,159,540,137,473,70,518,115,563,496,160,93,541,138,519,474,71,116,586,183,564,843,888,1426,1471,1449,866,1427,844,1472,889,1450,867,1428,845,1473,890,1451,868,1474,1429,846,1452,891,1430,869,776,821,799,777,822,800,823,801,824,1475,1453,339,361,1443,1465,384,1421,317,362,1466,340,1444,385,1422,1489,363,1467,341,1445,408,386,1490,1423,364,1468,409,1446,342,387,1491
0,0,0.9021636247634888,1.006711483001709,0.957830548286438,1.140119194984436,1.1143275499343872,0.894498348236084,1.0400770902633667,1.0628660917282104,0.7251273989677429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0602943897247314,0.0,0.0,0.8359589576721191,0.0,0.0,0.7847795486450195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8846803307533264,0.7530505061149597,0.9887831807136536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761332869529724,0.7519174814224243,0.7383838295936584,0.8779635429382324,1.1219456195831299,0.0,0.7284327149391174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8321729898452759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8766475319862366,0.972636342048645,0.8042137026786804,0.8989703059196472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.8974482417106628,1.0163649320602417,0.9487239718437195,1.1460908651351929,1.1102572679519653,0.9025599360466003,1.0301295518875122,1.0707353353500366,0.7199887037277222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0543923377990723,0.0,0.0,0.8361778259277344,0.0,0.0,0.7921409606933594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8873329758644104,0.7462673783302307,0.9882025122642517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969018816947937,0.7553897500038147,0.7326676845550537,0.8794940114021301,1.1114355325698853,0.0,0.7336091995239258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8319548964500427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8832260966300964,0.9633882641792297,0.811795711517334,0.8947723507881165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.8926609754562378,1.0261090993881226,0.9397116899490356,1.151856541633606,1.1059587001800537,0.9106889367103577,1.020276665687561,1.0785502195358276,0.7148658633232117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0483633279800415,0.0,0.0,0.8362793922424316,0.0,0.0,0.799588143825531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8898662328720093,0.7395575642585754,0.9874296188354492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9618814587593079,0.7588139176368713,0.7269846200942993,0.8808922171592712,1.100994348526001,0.0,0.7387972474098206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8316177725791931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8898076415061951,0.9542325139045715,0.8194662928581238,0.8904889225959778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.8878062963485718,1.0359431505203247,0.9307934641838074,1.1574019193649292,1.1014420986175537,0.9188845157623291,1.0105191469192505,1.0863018035888672,0.7097600698471069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0422167778015137,0.0,0.0,0.8362634181976318,0.0,0.0,0.807121992111206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8922768831253052,0.7329202890396118,0.9864657521247864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95472651720047,0.762187659740448,0.7213354110717773,0.8821563124656677,1.0906248092651367,0.0,0.7439953684806824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8311619758605957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896388828754425,0.9451692700386047,0.8272263407707214,0.8861244320869446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.8828887343406677,1.0458663702011108,0.9219691753387451,1.162712574005127,1.0967179536819458,0.9271454811096191,1.0008573532104492,1.0939806699752808,0.7046724557876587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0359615087509155,0.0,0.0,0.8361299633979797,0.0,0.0,0.8147435188293457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894561767578125,0.7263548970222473,0.985312819480896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9475589990615845,0.7655085921287537,0.7157208323478699,0.8832846283912659,1.0803300142288208,0.0,0.7492018342018127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8305880427360535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9029661417007446,0.9361984729766846,0.8350767493247986,0.881683349609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.877912700176239,1.055877447128296,0.9132384657859802,1.167773962020874,1.091796636581421,0.9354707598686218,0.9912915229797363,1.1015766859054565,0.6996040344238281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0296064615249634,0.0,0.0,0.8358792662620544,0.0,0.0,0.822453498840332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8967178463935852,0.7198606729507446,0.9839728474617004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9403836727142334,0.7687742710113525,0.7101414799690247,0.8842755556106567,1.0701123476028442,0.0,0.7544150948524475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8298967480659485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9095358848571777,0.9273203015327454,0.8430184721946716,0.8771699070930481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.8728823065757751,1.065975308418274,0.9046010971069336,1.1725715398788452,1.0866886377334595,0.9438589215278625,0.9818218350410461,1.1090792417526245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0231599807739258,0.0,0.0,0.8355115652084351,0.0,0.0,0.8302529454231262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8987422585487366,0.7134369015693665,0.9824482202529907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9332050085067749,0.7719823122024536,0.7045978903770447,0.8851277828216553,1.0599740743637085,0.0,0.7596333026885986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8290888071060181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916094183921814,0.918534517288208,0.8510522842407227,0.8725883364677429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.8678017854690552,1.0761585235595703,0.896056592464447,1.1770906448364258,1.081404209136963,0.9523084759712219,0.972448468208313,1.1164772510528564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0166301727294922,0.0,0.0,0.835027277469635,0.0,0.0,0.8381426334381104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9006323218345642,0.7070828676223755,0.9807416796684265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9260271787643433,0.7751302123069763,0.6990907192230225,0.8858401775360107,1.0499171018600464,0.0,0.7648546099662781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8281652331352234,0.701379656791687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9226368069648743,0.9098410606384277,0.8591791391372681,0.8679428696632385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.8626751899719238,1.0864254236221313,0.8876045942306519,1.1813170909881592,1.0759536027908325,0.960817813873291,0.9631713628768921,1.1237586736679077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0100250244140625,0.0,0.0,0.834426999092102,0.0,0.0,0.846123456954956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9023852944374084,0.7007977366447449,0.9788562655448914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9188542366027832,0.7782154679298401,0.0,0.886411726474762,1.0399433374404907,0.0,0.770077109336853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8271270394325256,0.7067461013793945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9291594624519348,0.9012396335601807,0.8673997521400452,0.8632375001907349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
